blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,1,0,0,500,0,0,0,0,0,505,5,0,1,0
215,598,98,4,754,17,320,601,101,4,4899,813,215,561,61,2,492,92,113,563,63,2,297,0,113,563,63,0,367,0,153,577,77,3,992,0,410,616,116,6,3693,777,276,587,87,4,852,161,113,584,84,3,364,0,113,528,28,0,1,226
893,983,483,17,2805,531,661,886,386,12,9399,1815,893,828,328,11,2942,766,637,969,469,16,2299,253,450,757,257,0,893,13,646,748,248,6,2345,572,661,886,386,12,8827,1662,833,834,334,9,3136,950,320,767,267,6,802,9,320,683,183,1,184,737
1200,1211,61,23,4859,1707,1090,1449,949,20,13208,2492,1087,1431,146,14,3885,1275,974,1302,802,28,5883,757,787,1012,512,0,3052,189,1735,1353,853,16,7314,1232,817,1225,75,12,9235,2146,1215,1369,34,16,4905,1209,821,1125,625,18,3302,876,821,920,420,4,1242,1176
1909,1585,435,35,10806,1707,1440,1778,628,28,18561,3198,1558,1709,119,21,5973,1950,1394,1667,1167,39,8526,829,1145,1206,706,0,3912,868,2015,1580,205,19,7618,1309,978,1448,298,16,10534,2146,1961,1675,340,28,8351,1691,1090,1366,866,22,4513,1062,1059,1075,200,5,2339,1447
2217,1806,656,40,13567,2689,1699,2033,373,34,27399,3776,2174,1996,406,32,10559,2554,1394,1965,40,39,9371,1661,1422,1383,148,2,4124,1169,2720,1885,510,30,11005,2224,1361,2067,917,20,15623,2795,2581,1936,166,37,13066,2252,1356,1583,28,28,6411,1236,1392,1433,158,8,3683,1702
3513,2437,1287,51,16825,3128,2053,2275,615,40,30911,4705,2397,2138,113,33,11617,3285,1834,2262,337,49,11812,2388,1742,1643,68,3,4677,2195,3398,2451,126,43,16489,3038,1901,2482,1332,29,20365,3846,3559,2575,805,47,17103,3228,1754,2237,682,42,11666,1940,1790,1671,396,10,5427,1834
4038,2775,400,61,19196,3128,2443,2603,93,48,38631,5507,2983,2473,448,43,16195,3303,2416,2621,696,60,15985,2392,1930,1846,266,5,5572,2195,4046,2852,527,56,22332,3064,2369,2766,381,37,25914,4334,4083,2815,140,55,21277,3236,2094,2562,1007,50,16554,2606,2130,1847,572,12,6979,2321
4602,3061,681,66,22557,4076,2607,3078,568,51,40608,5554,3631,2845,820,55,19676,3654,2863,3219,419,70,21849,3377,2377,2304,724,6,7982,3351,4508,3129,804,64,25667,3754,2658,3003,618,41,36375,5390,4731,3291,616,66,27925,3472,2244,2726,71,52,17338,3217,2835,2302,1027,13,7788,3519
