blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,449,243,430,621,121,6,4563,796,119,967,467,2,1342,403,119,704,204,0,448,72,50,523,23,0,0,0,185,563,63,2,1264,348,420,616,116,6,3620,673,0,521,21,0,0,674,168,612,112,5,1118,0,168,544,44,1,305,0
738,867,367,12,3159,551,676,886,386,12,9023,1197,426,1168,318,7,2807,439,609,1382,882,7,1935,513,601,877,377,3,2193,584,676,839,339,11,3200,1053,836,982,482,16,11992,1616,616,834,334,9,1678,1194,337,797,17,9,3023,886,337,678,178,1,732,106
1200,1141,41,18,5447,1276,1011,1205,705,20,15087,1928,1166,1509,659,20,6602,480,609,1504,154,7,1935,513,724,1011,211,3,2193,584,1415,1197,697,22,7583,1623,938,1185,685,20,13098,1616,862,1010,85,12,2583,1194,637,1109,329,20,3890,904,732,936,436,5,1644,193
1665,1452,352,25,7654,2058,1424,1512,57,29,18009,2266,1691,1838,988,30,10344,562,1083,1896,541,21,5541,1220,1199,1266,466,6,4010,953,2001,1508,308,30,9949,2062,1298,1491,991,28,20638,2601,1510,1366,441,23,5707,1453,1089,1511,731,33,9227,1434,1184,1154,654,7,2511,1256
2278,1776,276,37,12870,2722,1789,1818,363,37,26138,3037,2339,2171,421,40,13318,585,1370,2173,813,29,6130,1220,1485,1431,631,7,4167,953,2649,1907,707,43,15524,2614,1600,1764,1264,36,27656,3490,2158,1732,57,35,8873,1508,1473,1697,917,37,10204,1514,1353,1310,810,8,2661,1256
2773,2273,773,45,18165,3645,2045,2638,233,42,28015,3260,3015,2686,936,53,20786,747,1503,2769,109,30,6567,1836,1899,1751,251,9,4954,1368,3048,2120,520,48,17977,3088,1983,2028,203,44,28615,3618,2373,1874,199,36,9853,2616,1778,2056,126,39,10829,2099,1534,1810,110,9,3360,1978
3573,2700,1200,59,24404,4672,2445,2946,541,50,35224,3913,3754,3045,420,68,27541,908,1931,3108,443,40,9998,2956,2206,1986,486,11,6768,2483,3635,2409,809,54,22041,4063,2559,2433,608,56,40705,4882,3032,2297,622,47,14294,3030,2257,2701,771,49,15618,2795,1921,2109,409,11,4762,2430
3945,3007,407,66,27251,4672,3113,3308,903,60,45824,5046,4187,3533,308,76,32340,1381,1969,3231,131,40,11717,3557,2366,2120,220,11,7111,3085,4065,2700,225,64,26620,4486,3062,2744,919,62,43764,5391,3650,2905,480,55,17704,3047,2595,3203,1273,59,21443,3154,2369,2654,954,14,7317,3718
