blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,207,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,72,0,0,500,0,0,134,0
185,563,63,2,782,0,325,601,151,4,3496,903,246,604,104,4,626,107,75,542,42,1,267,0,75,544,44,1,50,207,185,584,84,3,244,47,300,586,86,4,4431,757,246,607,107,5,1743,86,150,612,112,5,449,0,150,544,44,1,567,24
614,804,304,9,2580,695,835,954,504,16,13092,2272,924,853,353,11,2629,457,452,797,297,8,2229,29,452,778,278,1,361,587,893,927,427,14,2257,671,850,958,458,16,8467,1451,771,887,387,12,3528,675,564,962,462,16,2726,323,564,759,259,3,1311,245
1324,1134,634,18,4327,1239,1076,1205,275,21,16284,2970,1323,1088,588,18,3868,570,829,998,498,12,3667,87,584,993,193,1,846,1718,1416,1200,700,22,4872,1163,1023,1451,951,20,10957,1765,1403,1214,714,25,7129,1081,921,1504,1004,23,5339,755,921,1405,905,5,2327,666
1941,1410,360,27,5858,1627,1400,1664,84,25,20485,3710,1797,1425,135,26,7442,745,1172,1779,229,15,5363,256,658,1262,212,1,1010,2284,2022,1769,19,28,7037,1771,1300,1734,59,28,13491,2258,2016,1545,315,35,10741,2145,1175,1798,198,25,6387,1422,977,1814,239,5,2989,1465
2402,1708,658,37,8969,2099,2005,1963,378,34,28500,5047,2018,1971,216,31,9266,1825,1641,2123,573,27,12133,380,852,1417,367,1,1381,2601,2885,2231,481,44,14320,3077,1508,2242,142,31,16482,3533,2482,2116,136,41,13709,2663,1793,2218,618,40,10595,1528,1241,2269,694,8,4180,1946
3112,2113,1063,50,13607,2581,2428,2268,33,42,36790,5697,2535,2302,547,43,11652,2554,1905,2387,337,35,13792,380,1116,1591,141,1,1441,2986,3161,2409,209,47,16133,3346,2094,2578,478,40,23960,3886,2875,2330,200,47,16359,3037,2108,2459,259,46,11644,1558,1278,2424,449,9,4761,2006
3851,2500,1450,62,19039,3737,3022,2656,421,54,47310,7084,2936,2603,63,51,14361,2732,2336,2695,645,42,16881,991,1361,1785,335,1,2496,3087,3533,2692,492,52,22060,4807,2476,2877,777,48,32076,4939,3427,2719,4,60,19665,3178,2801,2924,724,63,15675,2720,1599,2662,682,12,5487,2124
4499,3080,2030,75,27238,4220,3302,2934,699,58,50995,8004,3430,3190,645,60,17464,2794,2916,3041,991,50,22868,2194,1510,1920,70,1,2917,4117,4086,3003,53,62,27148,5338,2918,3393,1293,56,34840,5520,4075,3037,322,69,24023,3234,3178,3431,731,65,17581,3777,1813,2949,193,14,5977,2900
