blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,50,0,96,0,0,500,0,0,141,0,0,500,0,0,66,0,0,500,0,0,188,0,0,500,0,0,47,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,539,0,500,0,0,0,0
185,563,113,2,222,42,494,673,173,7,4462,737,246,607,107,5,604,61,113,584,84,3,937,0,113,523,23,0,306,0,123,563,63,2,534,75,325,601,101,4,3584,740,246,607,107,5,807,132,113,542,42,1,271,549,113,523,23,0,0,0
924,941,491,15,3936,274,733,886,386,12,8549,1145,875,999,499,19,2236,400,450,874,374,13,2401,63,450,699,199,2,633,75,646,881,381,13,2661,473,836,982,482,16,12406,1720,738,835,335,11,1965,544,443,790,290,8,1352,606,413,699,199,2,453,59
1477,1274,224,27,8827,780,1012,1195,695,20,14307,1656,1398,1287,787,29,4023,554,846,1232,732,24,4534,1202,846,936,436,5,2000,424,1477,1323,823,29,5337,1017,1280,1355,855,24,16505,2435,1477,1168,668,22,4057,902,827,1575,1075,20,3836,971,796,1015,515,4,2074,906
1477,1396,346,27,8827,780,1377,1491,116,28,18481,2043,2076,1609,1109,39,7737,889,1211,1473,273,31,5930,1202,995,1112,162,7,2217,1181,1723,1522,322,33,5844,1017,1605,1699,1199,32,23021,2909,2041,1451,401,29,6235,1047,1135,2213,183,29,6255,1005,1105,1287,87,5,3645,906
1970,1669,269,33,11803,902,1415,1614,239,28,19030,2133,2633,1923,1423,47,10506,1016,1792,1868,663,44,9387,1770,1239,1328,378,8,2949,1354,2309,2005,805,41,11298,1375,2116,2038,1538,42,30647,4058,2689,1804,404,40,8822,1068,1487,2521,491,37,8035,1850,1457,1537,337,9,6154,1320
2523,1959,124,43,16692,1113,1800,2250,300,33,26069,3571,2746,2359,59,48,12242,2097,2177,2361,556,52,12410,2995,1768,2333,1383,9,4282,2580,2984,2386,1186,56,16388,2531,2425,2397,197,46,35106,5490,2995,2404,1004,46,11525,1541,2070,3446,1416,44,15462,2982,1670,1865,15,9,7289,2312
2997,2298,458,53,20114,1353,2214,2595,645,41,32718,4276,3381,2694,394,58,14993,2299,2567,2657,-73,59,16650,3242,1825,2487,187,10,4590,2580,3233,2633,383,60,17805,3078,3001,2761,561,58,45464,6320,3564,2706,1306,54,14919,1700,2575,3977,592,55,19790,3055,1934,2067,217,12,8181,2312
3645,2703,863,66,26590,1835,2367,2768,813,44,34748,4425,4029,3066,766,70,19819,2299,2849,2934,204,68,21071,4442,2091,2664,364,12,5349,4014,3847,2994,744,74,24935,4580,3605,3370,1170,67,54024,7925,4150,3045,270,64,18796,1709,3064,4576,1191,64,24947,4078,2238,2648,798,13,9122,2604
3983,2998,1153,71,28223,2212,2618,3091,1136,46,38012,5559,4516,3593,1293,77,23905,2686,2971,3077,347,69,22130,5594,2091,2798,248,12,5693,4371,4526,3566,1316,86,31352,5160,3929,3618,1418,75,61554,10286,4652,3280,505,70,22992,1814,3104,4699,264,64,25258,4078,2279,2789,164,13,9230,3687
4631,3406,311,84,35329,2600,3216,3421,316,54,46474,5846,5164,3915,1615,86,29512,2980,3200,3305,575,75,23522,5658,2353,3031,326,16,6800,5371,5174,3974,1724,99,40081,6782,4135,3825,350,79,68225,10690,5297,3983,1208,80,29112,2007,3673,5630,1195,80,34147,4146,2851,3282,657,16,10870,3706
5278,3949,854,95,41960,2773,3634,3754,644,63,59717,7101,5812,4292,92,98,36772,3018,3392,3562,827,82,27114,7122,2557,3200,495,16,7534,7004,5511,4229,499,107,43772,7106,4689,4379,904,87,77101,11306,6006,4406,791,92,34491,2051,4180,6373,1938,92,40752,5158,3341,3621,986,19,13694,4470
5831,4281,271,107,47594,3068,4477,4477,1367,74,69424,9177,6320,4802,602,106,45113,4001,3780,3882,342,93,32178,7205,2729,3396,201,17,7854,7377,6374,4674,944,123,54403,8256,5379,4858,1383,99,94301,12541,6465,4879,1259,104,41793,3327,4433,7072,12,98,46790,5191,3594,4243,133,21,14662,4569
6160,4453,443,110,52441,5316,4979,4868,403,79,71639,9298,6538,5107,107,108,46290,4883,4220,4838,1298,95,34775,7865,3085,3641,441,18,8508,8161,7508,5758,2028,136,67367,11645,5688,5130,55,99,95517,14500,6740,5065,445,108,44949,3353,5117,7614,554,104,50902,6046,3594,4384,199,21,14912,6018
6561,4764,319,117,55659,5316,5335,5092,627,83,76805,9666,7033,5378,373,116,53359,5299,4485,5124,284,103,40633,8193,3203,3782,167,18,8629,8205,7849,6055,325,142,72156,12133,6356,5519,444,111,109810,16154,7135,5410,340,117,51460,4253,5286,7769,169,106,51365,6721,3821,4650,465,24,15561,6018
7209,5142,697,128,63236,5779,5373,5244,424,84,77160,11335,7346,5642,197,123,61160,7067,4791,5366,526,110,43725,8202,3226,3927,312,18,8644,8665,8773,6845,1115,159,89373,13226,6959,6176,1096,118,118654,17640,7857,6166,1096,127,56808,5074,6424,8330,730,124,67774,7216,4424,4965,780,24,16537,7333
7657,5470,175,136,69769,8435,5542,5366,546,84,79157,13256,7479,5813,363,125,61901,7067,5409,5774,934,122,53439,9124,3250,4098,483,18,8815,8837,9540,7491,1761,168,99206,15460,7530,6501,1421,122,131809,19349,8385,6483,63,134,62426,5817,6985,8692,1087,138,74298,7665,4530,5126,136,25,16542,7676
7752,5717,422,139,70731,8450,5637,5489,319,84,82944,13644,8149,6264,814,140,70640,7121,6237,6218,1378,137,63743,9749,4112,4259,644,19,10359,9721,9815,7726,826,175,104129,15630,7966,6803,363,130,138633,20757,8525,6691,271,137,67167,7400,7325,9072,1467,148,83878,7801,4870,5266,276,25,16755,7866
8876,7002,1707,152,79758,9393,6567,5882,312,91,92809,14898,8584,6489,349,142,72653,9041,6463,6460,145,142,69147,10795,4556,4399,784,19,11193,10150,11228,8673,124,184,116352,20329,8733,7233,793,136,145423,21313,9163,7160,740,150,81101,7509,7806,9860,2250,164,96222,8680,5086,5556,117,25,20227,7866
9153,7229,219,158,83072,9539,6736,6005,435,91,93156,15489,8799,6675,535,146,75044,9310,7329,6986,671,157,79966,12555,4568,4555,190,20,11194,10150,11476,8949,399,189,119797,20329,9382,7566,1126,148,162346,21409,9564,7499,1079,159,91779,9243,8190,10226,391,174,105657,9005,5256,5697,257,25,20315,7941
9931,7635,625,173,96289,9848,7111,6127,157,91,93252,16211,9196,7076,936,158,84086,9415,8341,7953,538,163,82556,12606,4956,4855,30,23,11797,10202,12242,9992,1442,201,136645,21130,9807,7882,1442,156,172248,22413,10357,7992,482,160,92030,9697,8851,10689,850,186,120916,9313,5433,5917,472,26,20691,8343
10006,7813,108,175,98351,11624,7246,6277,307,93,97989,17538,9589,7407,802,166,91015,9876,8515,8175,2742,168,87460,12606,5185,4995,171,23,11797,11247,13158,10535,1980,203,141195,22325,10964,8525,2085,166,186929,23668,11494,8630,1120,168,105731,10195,9740,11152,1307,187,127070,9580,6225,6423,223,27,20693,8343
10231,7956,251,176,101635,14571,7642,6516,546,97,104346,19946,10080,7788,1183,177,102780,10359,9144,8577,685,182,95286,12840,5750,5199,374,26,13115,13183,14052,11572,3017,212,153693,26164,11855,9041,486,179,200765,23668,12624,9317,1807,177,118510,11826,10316,11849,1504,200,141093,9669,6376,6873,668,28,20951,8343
10231,8040,335,176,101635,14571,7642,6600,629,97,104478,21683,10693,7961,1355,178,106098,11926,9781,9476,1578,189,98731,12905,6625,5370,545,26,13360,13288,14266,12440,86,214,159479,29550,12025,9462,907,182,205479,24694,12794,9727,432,178,122978,11826,10610,12404,2060,208,154085,9711,6546,7181,977,28,21476,8343
