blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,27,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,27,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,577,77,3,894,0,335,611,111,4,2342,347,276,630,130,6,1635,53,184,627,122,6,1075,9,184,543,43,0,374,8,185,584,84,3,718,0,330,606,106,4,3933,867,276,607,107,5,1267,259,75,542,42,1,773,68,75,523,23,0,153,8
863,969,469,16,5360,71,701,941,441,12,7311,1012,863,876,376,12,3650,431,428,861,356,12,3227,221,428,771,271,1,648,452,738,860,360,11,2782,188,676,901,401,12,9127,1240,924,953,453,16,4646,695,446,867,367,13,2738,458,446,707,202,1,693,160
1354,1281,781,27,7384,352,784,1554,1054,12,9761,1643,1477,1160,660,21,6245,771,871,1304,799,22,6066,866,871,1128,628,1,1072,931,1200,1134,634,18,4878,440,775,1120,245,16,10492,2059,1477,1228,728,25,7805,1023,872,1109,609,19,4700,803,748,942,437,1,1747,397
2125,1690,90,41,9592,398,1209,2200,1700,17,13258,1932,2095,1590,1090,27,8667,1477,1351,1692,1187,35,8124,1083,1289,1357,852,2,1351,1202,1481,1427,177,25,6429,440,845,1252,377,16,12727,2631,2009,1518,1018,32,12951,1594,1180,1425,925,27,7632,1142,1042,1146,636,2,2028,689
2555,1939,264,48,11748,423,1416,2389,214,21,16323,2052,2249,1733,363,28,9399,1493,1445,1870,65,38,9126,1083,1383,1491,151,2,1467,1202,2309,1844,594,42,9533,574,1318,1586,711,24,16071,2960,2533,1857,337,43,16473,1598,1460,1695,70,36,9931,1151,1376,1291,-159,3,2086,1019
3172,2309,634,59,13779,503,2161,3122,947,33,22395,2486,3092,2206,56,38,13169,2042,1724,2112,307,44,10313,1083,1477,1626,286,2,1467,1408,2711,2116,116,48,11368,574,1683,1882,282,33,23959,3445,2809,2058,108,48,18607,2918,1910,2079,454,48,12399,1161,1639,1445,-5,3,2409,1127
3912,2752,1077,75,16633,571,2795,3562,1387,42,32503,3297,3619,2792,642,41,17235,2579,2213,2576,771,61,16546,1284,1966,1760,420,2,1528,1485,3267,2454,454,57,13954,584,1893,2034,434,33,30531,5030,3119,2307,57,53,21056,4171,2299,2417,792,57,15783,1432,2098,1618,168,8,3943,1127
4559,3080,330,84,21138,1198,3245,3913,253,52,39869,3723,4081,3109,524,49,19950,2583,2518,2839,1034,69,18955,2167,2271,1955,615,2,1708,1810,3881,2780,780,69,19017,1099,2572,2443,8,45,40163,6251,3705,2814,564,63,25545,4289,2449,2596,271,60,17056,2208,2340,1875,425,11,6424,1300
4683,3398,138,85,24704,2125,3285,4061,401,53,41492,4453,4660,3613,1028,60,26206,3189,3327,3278,1473,85,23827,2330,2402,2149,159,2,2103,2666,4718,3191,366,83,25216,2184,2917,2702,267,50,52484,8085,4113,3356,306,63,26005,5336,2915,3730,1405,68,20844,2234,2806,2287,-188,13,8156,1918
5331,3806,546,98,31374,2563,3331,4184,524,53,42276,5227,4660,3748,313,60,26423,4010,3887,4139,2334,97,31570,3163,2962,2801,811,2,4139,3717,5304,3557,732,94,30354,2258,3420,3157,222,54,54962,8085,5252,4879,1829,71,30998,5573,3224,3948,223,70,23065,3583,3055,2529,54,15,9060,2467
5979,4316,206,111,39917,2575,4309,4852,1192,69,57198,6318,5246,4137,702,71,32432,4098,4043,4288,83,98,32859,3163,2962,2941,336,2,4139,3717,5990,3981,251,107,36048,2489,3993,3584,644,69,68945,8703,5902,5464,2414,84,39120,6366,3619,4161,361,75,26050,4038,3273,2669,-121,15,9798,2849
6570,4683,568,124,44478,2607,4628,5069,259,69,58007,6970,5703,4660,1225,76,36347,4393,4951,5019,814,107,40687,4677,3558,4207,1592,4,5001,5011,6702,4389,654,124,42767,2959,4192,3742,377,71,70095,9650,6081,6016,631,84,41787,7875,3886,4497,192,77,26729,5461,3480,3044,249,16,11244,4263
7388,5190,1075,141,54369,3509,4746,5622,112,69,61145,8517,6277,5089,1654,84,41381,4665,4951,5147,142,107,42290,6184,3831,4516,1901,5,5508,5569,7350,4782,47,136,49424,4072,4420,4024,659,71,74393,12506,6400,6478,478,87,44968,8809,4114,5104,194,78,27644,6947,3737,3395,525,16,12569,4877
8035,5607,267,154,61396,3537,5388,6012,502,77,70141,9037,6433,5309,209,86,42889,4665,5200,5416,411,112,46623,6423,3892,4657,92,5,5508,5732,7874,5114,379,145,56094,4678,4420,4147,707,71,77570,13028,6645,6702,702,94,47813,9310,4700,5451,541,87,34173,6977,3737,3535,190,16,13630,5045
8895,6090,745,171,72520,4453,5693,6504,244,80,72426,10683,6709,5571,471,91,46952,6476,5505,5669,64,115,49447,7965,4055,4932,367,5,6245,7250,8522,5513,778,157,65043,4903,5426,5040,1600,82,83182,13681,7413,7751,1751,105,56491,10872,5423,6470,260,92,40897,8451,5144,3913,568,17,16336,5810
10352,7346,2001,186,85203,5223,5693,6726,466,80,74716,12389,6957,5980,445,96,49179,6476,6645,6678,1073,128,58583,9768,5137,6197,1632,6,7483,7932,8768,5734,249,160,66915,6302,5683,5362,257,82,83605,13904,7639,8042,2042,112,62726,11454,6176,7489,1279,100,50110,9390,5430,4204,859,17,19196,7218
11021,7742,682,199,95047,5302,6702,7261,1001,92,92936,13411,7605,6361,826,107,56078,7116,6814,6972,247,134,65008,9785,5306,6424,610,6,9554,7932,9416,6456,971,173,78605,6555,6121,5719,604,91,90061,14951,7920,8388,438,118,66310,11454,6522,7784,1574,107,56527,9992,5430,4394,-151,17,19196,7218
