blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,268,0,0,500,0,0,153,124,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,215,421,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,1137,69,325,601,101,4,4021,1284,290,600,100,5,1220,736,113,584,84,3,304,0,127,908,408,0,701,194,199,614,64,1,594,714,338,974,474,4,2201,799,229,672,122,4,641,575,127,942,442,1,802,210,113,543,43,0,488,0
802,878,378,10,2571,291,646,1414,914,9,5651,1442,754,775,275,8,3104,870,460,911,411,8,1834,588,196,1237,87,0,1557,957,752,884,334,9,1686,1049,390,1208,8,6,2661,1140,938,1064,514,17,3471,887,304,1148,118,3,2128,929,339,1037,102,0,1169,868
1262,1148,248,19,5241,1164,839,1637,37,13,7405,1968,1367,1056,556,18,5446,1050,911,1269,769,20,3626,823,616,1396,246,0,2519,1202,1677,1561,1011,21,5278,1840,917,1575,375,18,9973,2002,1460,1372,822,28,5914,1133,521,1348,318,7,2907,1211,433,1252,317,0,1568,1014
2063,1571,671,34,8192,1323,1098,1879,279,19,13199,2559,2003,1385,885,28,8625,1410,1382,1678,1178,33,5964,959,1087,1610,460,0,3544,1319,1895,1791,216,24,7076,2069,1089,1783,583,22,11762,2504,2079,1747,1197,39,8349,1301,1010,1792,762,23,6006,1382,922,1451,516,0,2394,1326
2310,1715,815,35,9292,2267,1285,2385,350,21,14652,3601,2866,1745,435,43,14841,1420,1604,1934,1434,41,9515,1044,1309,1885,735,0,5023,2033,2787,2232,657,39,12282,2700,1337,2251,1051,24,13937,3127,2600,2352,1802,45,10479,1989,1373,2481,1451,29,7681,1856,1134,1626,241,0,2565,1880
3233,2113,1213,48,12907,2611,1948,2773,388,33,23688,4865,3142,2121,811,48,16838,1420,2337,2346,1846,55,12958,1084,1608,2019,119,0,5572,2033,3340,2708,1133,49,17238,3059,1700,2490,190,29,18699,3592,2939,2573,223,51,12861,2042,1510,2674,119,33,8819,1970,1502,1826,441,4,3725,1880
3659,2360,1460,52,14241,2784,2147,3015,625,38,29228,6052,3717,2489,314,60,22504,1450,2487,2559,209,60,14280,1104,1759,2154,254,0,6342,2060,3988,3063,1488,59,20088,3372,2344,2840,540,41,28318,4961,3587,3006,656,63,20408,2337,2057,3047,492,45,12083,2041,1834,1960,575,4,4146,1959
4273,2574,1674,57,15497,3159,2275,3313,923,39,32368,6386,4175,3072,897,64,25745,2290,2711,3126,26,61,16748,2469,1814,2421,46,0,6759,3074,4636,3656,2081,72,26214,3899,2417,3037,337,41,28665,5927,4086,3540,1190,70,24337,3345,2281,3566,1011,46,13113,2606,2011,2325,240,4,5206,2955
4760,3066,166,61,17778,4366,2625,3535,95,43,34756,6859,4637,3333,158,72,29845,2318,3359,3873,773,71,20841,3089,2032,2841,456,2,7266,4049,5145,4301,2726,76,30539,5139,2807,3359,134,43,32000,7505,4794,3958,33,85,30649,3435,2584,3865,205,52,16297,3519,2127,2567,482,5,6143,3583
5500,3528,128,67,24641,6507,3536,4070,90,52,45038,8809,5218,4094,914,80,34438,3831,3740,4176,126,78,24272,3304,2259,3061,26,2,9089,4367,5768,4761,661,83,34926,6802,4008,4334,1109,50,42498,9423,5783,4904,979,95,36593,4062,3062,4426,766,64,22528,4014,2697,2797,707,6,8599,3711
5562,3671,271,68,24921,6684,3766,4407,427,56,49231,9342,5557,4371,391,87,37546,3847,4280,4696,646,91,33194,3667,2557,3399,364,2,10260,4731,6293,5103,478,92,39457,6802,4628,4712,237,62,52926,10174,6500,5682,1752,109,45062,4119,3400,4753,143,70,27490,4728,2847,3025,385,6,9831,3711
5841,3857,57,69,26829,9506,3828,4851,870,57,51673,10634,6110,4721,741,98,45016,4455,4379,5174,84,94,34899,3831,2933,3908,873,5,12006,5759,7398,6731,2101,103,49440,8533,5048,5333,858,69,60145,11292,7058,6101,321,119,51161,4169,4210,5571,956,87,37297,5141,3476,3726,1081,8,11367,4293
6470,4285,485,83,35239,9587,4641,5259,29,69,62684,11488,6171,4870,890,100,45745,5286,4644,5338,248,96,37817,5242,3074,4128,18,5,13692,6982,7986,7162,212,114,58552,8625,6158,6281,1806,78,73309,12978,7518,6768,988,128,56274,4260,4784,6610,1995,100,47745,5913,4020,4368,1723,9,12789,5235
6747,4512,712,89,40850,12447,4641,5381,151,69,63649,13463,6589,5134,1154,109,52595,6910,5292,5755,665,109,44298,5281,3109,4268,158,5,14473,8178,9299,7810,860,125,69095,10318,7222,6795,2320,90,86734,15476,8389,7638,1858,136,65044,6046,5532,7228,638,106,53214,6158,4123,4552,102,11,13365,5235
6900,4635,135,89,41775,15043,5374,5765,530,78,76129,14074,7199,5467,437,121,60964,6910,5795,6066,976,120,50055,5331,3651,4479,359,7,15728,8257,9751,8907,232,131,78057,11031,7616,7187,462,98,98421,16179,8913,8192,462,147,71099,6145,5904,7726,1136,113,59481,6643,4725,5065,275,11,14492,5244
7424,4959,59,97,46963,15135,5628,5957,212,82,78024,15900,7362,5631,601,124,63265,7363,6308,6385,1290,128,54963,6989,3798,4664,144,9,17143,9544,10599,9486,811,149,93846,11031,8627,8052,1317,109,113181,18347,9603,8834,1094,159,79589,7054,6355,8106,1511,123,64980,7250,5366,5306,516,11,15641,5662
7833,5166,266,100,50031,18171,5703,6113,292,84,79456,17849,7542,5837,807,129,68911,8572,6735,6709,514,136,59572,7161,4659,4880,360,13,20365,10625,11847,10303,1628,171,112581,11387,9511,8952,67,117,130157,19770,10260,9991,1551,169,89805,8425,7083,8929,2334,136,77126,7865,5941,5656,866,11,17475,5939
7910,5289,389,100,51147,22112,5847,6325,505,85,80053,17849,7619,5974,509,130,69584,10199,7249,7000,804,146,66762,8323,4780,5020,160,13,20810,10625,12741,11138,2463,184,130370,12967,9981,9351,461,122,137899,19958,10830,10583,2143,181,97412,8575,7544,9405,2810,146,93063,9122,6844,6160,1370,13,21436,5939
8401,5549,649,111,58847,22443,5847,6396,576,85,80366,18141,7619,6045,580,130,69584,10199,7375,7175,980,148,69183,8942,4780,5102,242,13,22499,12354,13111,11406,2731,185,136758,14559,10466,10010,1120,135,148712,20037,11164,10880,2441,188,104165,8876,7809,9674,554,152,95095,9122,7185,6482,1692,13,22068,6747
