blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,598,98,4,683,98,325,606,106,4,4266,632,276,594,94,4,1000,118,113,584,84,3,875,0,113,523,23,0,277,0,0,521,21,0,459,73,420,616,116,6,3497,742,276,607,107,5,1440,162,113,584,84,3,220,0,113,523,23,0,0,16
829,909,409,15,2485,291,727,901,396,13,7894,1076,912,868,368,10,3017,563,527,955,455,15,4008,439,527,717,217,0,905,329,461,776,276,7,2694,833,676,886,386,12,9538,1378,924,966,466,17,5948,551,508,920,420,13,3097,343,508,738,238,2,1266,321
1355,1261,761,20,4480,702,1005,1619,1114,17,11457,1789,1312,1529,679,19,5093,1108,739,1134,634,18,4578,439,707,852,352,0,905,333,1139,976,476,11,4398,1571,851,1109,184,16,11207,2251,1015,1128,193,20,6805,1554,864,1239,739,24,4634,371,864,894,394,3,1727,338
1817,1565,265,28,7899,778,1521,1992,37,29,19818,2732,1775,1792,282,25,6701,1449,1228,1585,1085,34,9068,538,1197,1026,526,0,1445,386,1664,1287,37,19,5759,2044,1288,1488,563,28,18439,3037,1878,1530,595,34,11895,2336,1297,1641,1141,38,7966,371,1297,1112,612,5,2479,452
2465,1964,664,41,13547,854,1619,2129,99,31,22537,4158,2328,2100,590,36,10003,1653,1265,1736,36,36,9535,1098,1234,1241,41,0,2031,1138,2309,1585,335,29,8529,3138,1746,1820,895,36,26003,4096,2432,1857,922,43,14062,2936,1646,2242,292,46,11639,748,1770,1472,172,10,5404,1212
2946,2645,95,46,16416,1748,1957,2445,415,37,29533,5308,3037,2471,961,49,11955,2083,1800,2138,438,53,11691,1098,1646,1375,175,0,2496,1172,2585,1812,212,35,10210,3590,2125,2125,450,44,35003,4668,2707,2058,258,48,17046,3149,1920,2497,247,53,13567,800,1920,1606,-44,10,5404,1297
3808,3082,532,61,23752,1757,2611,2777,747,47,37258,5909,3554,2738,53,58,16376,2993,2110,2623,923,56,15099,2505,1895,1759,559,0,3113,2345,2771,1981,381,37,11067,3872,2586,2802,1127,52,42650,5473,3386,2426,626,60,25203,3780,2503,3340,1085,67,18535,2386,2503,2145,495,13,7804,2659
4516,3625,325,69,28938,3352,2750,2928,-22,49,38564,7042,3925,3031,346,65,18732,3481,2398,2951,451,65,23553,2511,2121,1894,184,0,3526,2349,3648,2492,92,52,16422,6121,2952,3245,420,52,43340,5587,4226,3162,1362,69,30512,4526,2627,3504,374,69,19618,2390,2561,2279,104,13,7804,2659
