blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,40,500,0,0,0,0
185,563,63,2,1491,214,325,601,101,4,3767,796,276,606,106,4,1717,268,37,521,21,0,86,0,37,523,23,0,0,257,185,584,84,3,764,452,367,632,132,5,3822,785,276,581,81,3,855,288,131,584,84,3,323,0,191,544,44,1,292,155
768,874,374,13,4467,684,860,969,469,16,9475,1463,924,989,489,15,6644,959,394,755,255,7,2439,558,394,678,178,1,679,664,738,888,388,13,3270,837,689,911,411,12,8351,1353,756,835,335,11,3367,1187,508,927,427,13,2277,809,568,725,225,3,1375,588
1262,1162,662,20,7438,1467,1132,1693,1193,17,12052,2391,1034,1456,456,15,7217,1463,664,1722,97,13,3429,648,687,1064,184,4,2355,787,1386,1232,732,23,5895,1660,953,1434,59,16,10191,2329,1294,1199,149,17,4386,1535,877,1176,226,20,2988,900,608,860,-90,3,1506,1201
2050,1660,135,24,9550,2285,1322,1896,221,21,13212,2391,1706,1841,841,26,11489,2807,1064,2054,429,23,7107,1301,1049,1313,428,8,3997,1232,1386,1359,109,23,6715,3246,1166,1667,287,21,12575,2888,2176,1841,791,28,8211,2739,1259,1547,597,31,5050,1460,948,1099,149,6,2626,1838
2237,2028,203,24,10113,3069,1806,2608,933,29,18026,3368,2165,2271,296,35,13992,3226,1556,2345,270,32,11094,1315,1151,1813,928,9,4710,1511,2152,1918,268,28,7992,3616,1404,1876,271,27,16551,4044,2515,2057,257,33,10721,2947,1671,1848,48,41,7541,1479,1109,1234,284,6,2905,1913
3064,2638,813,34,17435,4005,2311,2984,1309,40,27529,4043,2633,2561,586,43,16126,3226,2010,2687,177,43,13747,2788,1394,1968,1083,10,5662,2309,2458,2299,649,33,12130,5264,1966,2259,654,35,22248,4948,3223,2448,648,47,14083,3422,1885,2546,746,48,11077,2254,1370,1485,535,8,3976,2642
3497,3130,130,42,22481,4298,2526,3225,250,44,33223,4452,3342,2814,839,50,21078,3520,2561,3032,522,53,19362,2833,1512,2102,192,10,5957,2534,3045,2805,630,42,17096,5282,2233,2459,154,39,27182,5444,3749,2758,958,55,16422,4313,2380,2831,81,57,15418,2681,1455,1640,-60,9,4093,2642
3589,3295,295,45,23481,5316,2875,3477,502,52,40475,5943,3990,3303,228,63,26707,3822,2980,3409,899,64,24010,3160,1945,2351,441,13,7481,2847,3259,3043,868,45,20921,6743,2854,2883,573,48,34530,6588,4457,3176,1376,69,22530,5405,2719,3124,374,64,18106,3218,2157,1931,231,14,5699,2946
