blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,505,5,0,1,48,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,50,0,48,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,521,21,0,62,44,325,606,106,4,2993,995,246,607,107,5,1169,9,131,577,77,3,596,231,131,543,43,0,119,0,0,521,21,0,81,62,325,601,151,4,2799,679,276,620,120,6,1298,162,150,612,112,5,1119,17,150,523,23,0,464,123
768,776,276,8,2836,690,685,894,394,12,9493,2104,833,940,440,15,3729,223,450,818,318,10,2258,640,450,757,257,0,1084,371,552,734,234,5,1616,754,835,954,504,16,12396,1811,924,986,486,18,3607,343,564,990,490,17,3765,181,564,737,237,0,1579,235
1233,1076,126,15,4734,1400,1112,1242,742,24,14401,2568,1477,1207,707,25,7174,486,858,1183,683,21,3673,716,827,932,432,0,1400,695,1208,1396,21,12,3584,1527,1515,1618,1168,32,18280,2130,1477,1274,774,28,6346,447,870,1183,683,21,4813,325,808,917,417,0,2186,361
2063,1432,482,25,13348,1531,1461,1504,1004,29,18657,3255,2063,1536,336,35,10664,865,1046,1459,59,28,5580,1155,1015,1086,586,0,1891,756,1427,1602,227,14,4412,1896,1762,1846,291,37,21753,2694,2125,1541,51,37,10800,832,1314,1522,1022,31,7840,733,1253,1131,631,0,3354,856
2339,1636,86,29,15498,2704,1670,1716,-9,33,21164,3622,2711,1889,689,46,14973,1293,1660,1736,336,36,7225,1183,1015,1241,231,0,1979,1582,2431,2323,948,29,9141,2823,2312,2227,672,49,34065,3547,2773,1881,391,47,16714,1327,1531,2050,325,37,9505,802,1469,1476,116,0,4347,885
3078,2040,490,42,20408,2872,2166,2011,286,41,28646,4460,3264,2176,76,56,18645,1353,2035,2064,664,45,10248,2388,1233,1475,465,0,3244,2521,2707,2522,147,33,11038,3000,2391,2739,834,49,34823,3764,3363,2183,688,57,20931,1373,2046,2723,998,48,13732,1576,1985,1854,494,0,5892,1443
3739,2325,775,48,25295,3894,2741,2397,672,53,39886,5778,4018,2821,721,64,23037,1634,2166,2256,281,49,10956,2388,1487,1609,124,0,3244,2521,3417,3190,815,42,16837,3553,2805,3065,1160,57,44243,5139,3888,2531,171,68,25110,2796,2229,3077,152,55,15930,1684,2243,2066,56,0,7751,1540
3997,2519,469,52,26617,4820,3101,3185,360,57,45111,7342,4521,3160,245,74,28585,2204,2711,2888,913,60,14302,2960,2042,1928,438,2,4934,2691,4092,3699,124,51,20723,4410,3374,3418,1513,69,59065,6260,4412,2843,483,77,29920,3356,2660,3354,429,64,19690,2858,2336,2262,252,0,8563,2567
