blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,292,0,520,20,0,206,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,226,81,0,520,20,0,66,124
185,589,89,3,134,8,325,601,101,4,1449,533,215,534,34,1,412,317,113,568,68,2,709,358,113,583,83,0,859,193,215,598,98,4,555,0,310,597,97,4,3674,670,185,532,32,0,183,308,113,584,84,3,567,99,113,603,103,0,326,290
584,809,309,9,2163,263,381,851,351,4,3363,779,924,880,380,12,2399,543,789,1384,884,14,3587,481,165,810,235,0,1199,818,924,990,490,17,3011,314,685,889,89,12,7593,1583,863,825,325,8,1694,308,277,1212,362,6,2727,945,400,959,459,2,1060,541
1477,1174,674,21,5023,360,784,1172,272,12,6254,1012,1262,1102,602,18,3621,792,950,1965,165,15,5115,1549,331,1194,619,0,2165,1129,1109,1134,634,18,3234,459,888,1130,330,16,11606,1970,1477,1139,639,20,4393,371,825,1720,870,14,4309,1837,918,1494,994,2,2231,1302
2094,1450,950,30,8965,1350,1106,1414,514,18,10290,1279,1664,1385,10,25,5112,1557,1385,2433,408,22,6986,1676,551,1719,199,4,3071,1216,1941,1459,959,27,7515,1297,1185,1660,855,22,16346,2684,2107,1507,1007,29,7735,553,940,1842,142,14,4441,2363,1081,1812,357,4,2736,1302
2555,1685,1185,37,10948,1639,1454,2031,256,24,14804,2800,2001,1620,245,32,7308,3090,2123,2862,837,37,13631,2049,637,2079,124,6,3473,1923,2556,1792,1292,39,9638,1913,1418,2440,585,25,18385,3715,2755,1865,265,39,13036,632,1130,2629,329,15,6378,3997,1206,2340,35,4,3869,2153
3049,1950,50,43,14296,2670,1759,2271,496,29,21279,3707,2369,1880,505,41,10313,3720,2346,3598,23,42,16235,2847,868,2658,703,7,4759,2234,3251,2413,1913,48,11923,2520,1588,2726,436,26,20400,3853,3308,2195,595,50,16728,1184,1577,2986,211,26,10485,4536,1589,2535,230,6,4608,2289
3789,2312,412,53,17400,3316,2426,2726,950,43,30719,4796,2567,2015,340,42,11436,4791,2915,4287,712,51,25777,3451,1136,3024,144,7,5731,2985,3469,2632,207,51,13373,3760,2334,3148,858,38,34206,4999,4185,2979,1379,59,21586,1903,1864,3408,198,26,10845,5790,1722,2954,644,7,5938,2920
4499,2670,770,63,19484,3507,2426,2849,149,44,31106,5189,3388,2862,1187,54,16751,6102,3230,4535,305,57,28511,4761,1502,3434,554,7,6823,3974,4114,2951,526,62,16489,4277,2958,3478,1188,46,37949,5955,4370,3122,347,60,22605,2647,2535,4584,1374,38,15527,6814,2312,3326,1016,10,7922,3714
4836,2919,1019,70,22258,4475,2572,3661,186,44,33625,6550,3452,3284,259,54,17551,7780,4009,4982,752,73,34869,4761,1745,3724,544,7,8044,3974,4915,3334,909,74,21537,5341,3471,3854,1564,58,44964,6722,4954,3805,1030,66,26542,3233,2726,5070,410,41,16611,7067,2503,3656,246,10,8020,3929
5795,4093,2193,76,28150,5914,3311,4138,658,53,41829,7540,3859,3651,626,56,20455,9433,4482,6301,171,82,41358,4761,2223,4068,888,7,11237,4940,5286,3520,1095,78,24258,6894,3860,4296,2006,62,54095,9026,5571,4037,1262,72,32012,3640,2972,5351,256,47,20768,8407,2749,3856,446,10,8553,5248
6443,4415,215,87,33941,6226,3764,4684,29,63,53484,9514,3937,3888,313,56,21136,10566,5068,6670,540,93,46811,5024,2261,4224,1039,8,11240,4940,5810,3902,677,88,33425,7367,3906,4419,-61,62,54749,9026,5950,4471,721,79,37661,4629,3519,6184,1089,53,24910,9059,3237,4286,301,16,10382,6522
6880,4713,508,96,36866,6476,4523,5073,418,75,62689,10391,4519,4167,592,67,24429,10700,5440,7173,1038,105,54274,6079,2684,4429,1244,8,11979,4940,6228,4331,1101,96,38041,7386,4583,4874,394,77,63507,9680,6380,4751,1001,88,40555,4674,3656,6369,44,56,26122,9513,3751,4552,552,20,12478,6978
7155,4896,91,100,41435,9220,4952,5360,705,83,74193,11810,5143,4488,37,76,29429,11586,5920,7579,1444,116,64086,7141,3002,4736,66,9,14000,6110,7155,5238,2008,109,45157,9340,5012,5377,897,81,68801,10846,6874,5070,320,96,47239,5788,4347,7106,346,58,30212,9880,4417,5157,1152,29,17869,7728
7864,5296,491,112,48717,10562,5328,5597,137,87,79439,12282,5807,4807,357,87,34154,12299,6168,7849,414,121,66546,7141,3025,4971,296,10,14723,6777,7432,5444,114,114,48808,10077,5270,5615,335,85,74415,11207,7373,5438,688,104,52228,5788,4661,7369,604,65,33958,11294,4555,5382,417,32,18645,7728
8049,5474,49,112,50528,10933,5786,6675,1210,92,85336,14859,6891,5350,25,92,37455,15402,6992,9056,246,132,79305,7141,3461,5388,63,11,16616,6885,8011,6126,796,119,53795,10874,5270,5787,72,85,75500,13075,7938,5938,88,113,59696,7452,4968,7660,895,72,38845,11429,4990,5793,828,33,21329,8097
