blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,505,5,0,1,0,0,500,0,0,0,0,0,500,0,0,1,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,603,103,4,507,38,494,673,173,7,4003,608,246,607,107,5,858,0,113,584,84,3,630,0,113,568,68,0,517,0,61,542,42,1,614,70,325,601,101,4,3375,813,246,607,107,5,741,9,131,598,98,4,702,9,131,543,43,0,0,112
738,910,410,14,3122,462,704,886,386,12,8431,1840,863,953,453,16,2799,353,337,776,276,8,2378,863,299,823,323,1,1181,858,598,822,322,10,2784,654,755,1599,1099,12,8826,1360,738,901,401,15,2398,226,416,1217,717,11,2925,537,378,862,362,0,966,912
1324,1204,704,20,4401,787,968,1191,341,20,13786,2444,1446,1274,774,28,5511,353,784,1039,539,17,4309,883,562,958,233,1,1441,928,1353,1226,726,23,6380,789,1129,2318,1818,20,13993,2191,1446,1267,767,28,5619,338,787,1598,48,20,4411,702,749,1083,58,1,2478,912
1977,1741,1241,32,8125,1313,1488,1888,1038,28,17268,3151,2125,1649,1149,41,9349,530,959,1353,178,19,6339,2739,737,1472,47,1,2389,1826,2124,1481,281,31,10444,1827,1489,2586,-114,28,17518,2576,2155,1675,1175,43,9813,356,1042,2100,150,26,7055,1811,1444,1512,482,4,3675,1532
2407,1962,187,38,10111,1313,1802,2155,255,35,24930,3610,2680,1989,329,51,13515,1191,1112,1539,64,23,7576,4354,1354,1703,278,4,3298,2360,2400,1667,167,34,10878,1827,1883,2892,192,36,26802,3116,2748,2015,140,53,14053,938,1396,2531,581,30,10016,2178,1774,2123,288,5,4820,1672
3066,2809,1034,49,16257,2400,2266,2510,610,42,28825,3710,3139,2280,620,57,16749,1191,1372,1738,263,27,8260,5140,1523,1837,337,4,3414,2360,2772,1911,411,38,15501,3325,2413,3225,525,48,37868,4548,3487,2530,655,66,20355,1013,1780,2879,924,43,14340,2496,2128,2322,487,5,5931,1748
3236,3057,257,54,18822,2810,2793,2824,924,51,35940,4536,3817,2560,900,67,23288,1918,1695,2007,477,34,10090,5150,2156,2140,640,9,5329,2460,3480,2298,498,50,18910,4584,2768,3512,812,56,47117,5452,3949,2858,983,76,27390,1860,2007,3263,408,50,16857,2615,2355,2627,282,5,7575,2314
3777,3578,778,63,24147,4430,3282,3194,244,55,40186,4675,4965,3331,1671,79,28444,2684,1865,2186,656,37,11991,5640,2325,2335,835,9,6110,3079,3782,2592,217,51,19857,4941,3188,4289,289,61,50238,6270,4597,3230,505,88,33538,2779,2343,3554,699,59,19215,3007,2660,2863,513,6,8452,2627
4209,3889,119,71,27914,6043,3672,3679,724,62,47563,5376,5310,3543,528,84,30782,2684,2112,3000,120,38,14974,7678,2541,2659,34,9,6488,4011,5036,3496,1121,65,29817,5662,3273,4412,62,61,51259,7591,4969,3665,490,89,34497,2779,2930,4332,1477,72,25027,3306,2923,3165,815,7,10078,3189
4962,4380,610,83,39373,6405,4435,4469,1514,74,63198,6407,5805,3839,824,90,35252,3900,2790,3583,698,50,20842,7733,2730,2903,273,10,6855,4173,5499,3820,295,74,34702,5743,3457,4632,282,64,58150,9724,5684,4039,864,102,42745,3214,3278,4634,29,79,28312,3426,2999,3345,400,8,10081,3394
5271,4665,370,89,41922,6593,5291,4884,1929,88,78038,7959,5974,4041,361,95,36868,4661,3304,3887,1002,60,26397,8572,3051,3099,464,11,6925,4315,6147,4259,734,86,40339,5761,3730,4870,520,68,67226,10801,6426,5580,2405,109,54992,4453,4278,5394,789,92,37821,3815,3243,3630,680,11,11586,3694
5716,4989,694,99,49272,8387,5624,5093,88,93,81600,9157,6250,4268,588,101,39533,4661,3510,4100,15,65,27999,8960,3295,3334,259,12,7122,4747,7210,4999,1474,97,51208,7646,5286,5734,1384,84,81684,12397,6548,5728,228,111,55810,4453,4627,5902,1297,104,44324,4005,3562,3831,881,11,13465,3985
6303,5387,442,111,55730,8469,5801,5671,666,97,88702,9396,6250,4390,710,101,40816,6449,3927,4469,384,77,33002,9003,3722,3488,413,13,9174,4763,7639,5699,224,108,54752,7650,5456,6223,173,84,90103,12922,7077,6411,906,122,67001,4453,5283,6429,949,107,48911,4726,4210,4239,339,13,14686,4853
6951,5803,508,124,72016,8635,6472,6031,226,107,102076,10200,6650,4654,974,109,45172,6449,4466,4850,265,88,38380,9066,3932,3694,159,16,10543,4763,8286,6165,690,121,63532,7950,6175,6699,644,97,98696,13382,8033,7233,1728,142,84691,4477,6055,6933,1453,122,58694,4783,4342,4465,560,14,15304,4853
7412,6051,756,131,76067,8975,6615,6183,373,108,102124,10823,7213,5042,557,120,51348,7737,5150,5332,747,99,45258,9472,4277,4194,654,17,12001,6396,9149,6669,1194,139,74778,8029,6462,7032,977,101,104006,13812,8427,7826,171,148,90294,4594,6590,7318,378,131,63563,5972,4482,4735,65,14,15904,6399
8262,6565,1270,145,83800,10791,7048,6491,681,116,114589,11422,7522,5336,851,126,53968,7737,5582,5647,387,106,50137,9696,4334,4395,95,20,13025,6717,9521,6986,1511,146,83120,8981,6674,7250,-5,105,117042,14849,8799,8102,257,153,95162,4594,7254,7650,710,143,72998,6135,4498,4910,235,15,16182,6399
8859,7382,2087,151,88221,12291,8193,7043,1233,128,127761,14080,8064,5678,1193,136,61087,9830,6321,6294,1029,113,54757,10755,4860,4740,440,20,13708,7499,9811,7238,1763,153,96122,11512,7534,7589,-16,118,130432,17747,10054,8808,963,165,108621,5629,7664,8005,1065,153,87028,7480,4557,5101,271,17,16695,6399
9135,7610,215,157,93534,12790,9054,8680,145,133,131241,14864,8622,5988,253,138,63728,11778,7150,7212,847,116,57107,10985,5318,4881,71,20,13708,8157,9983,7511,436,153,96122,11512,7952,7961,356,122,136808,18115,11152,10129,1034,177,134476,7193,7956,8827,362,153,88559,8873,5037,5541,201,17,17327,8014
