blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,521,21,0,964,684,525,671,171,8,3890,837,215,594,94,4,728,24,93,577,77,3,1596,280,93,603,103,0,346,9,185,521,21,0,755,399,325,601,101,4,3674,781,276,620,120,6,1189,0,150,591,91,4,1229,117,150,544,44,1,234,425
693,989,489,8,3219,1649,774,1292,792,12,6923,1234,798,868,368,13,2265,85,450,895,395,14,3989,463,450,757,257,0,434,19,646,769,219,8,3720,1638,851,986,486,16,10851,1611,863,960,460,16,5623,0,564,969,469,16,3988,126,564,759,259,3,923,472
907,1160,225,11,4228,2254,981,1597,1097,16,9775,2231,1324,1189,689,22,4121,379,596,1180,30,17,5193,1263,811,1306,806,1,1928,467,1377,1454,904,19,7236,2229,927,1218,288,17,11446,2458,1225,1162,662,21,7254,371,824,1483,983,21,5754,827,962,1010,510,5,2107,979
1123,1317,82,13,4928,3197,1131,1784,59,20,14224,2671,2063,1571,1071,35,6502,447,1109,1554,404,29,8755,1310,1385,1474,24,2,2702,1058,1996,2013,138,33,11787,2844,1244,1649,719,18,14218,2705,1964,1563,1063,36,11717,371,1020,1689,89,23,6630,945,1096,1207,182,6,3118,1052
1809,1744,504,27,8507,3463,1687,2073,348,28,20052,3314,2711,1937,687,47,9869,576,1270,1719,269,31,9321,1310,1423,1609,159,2,2702,1058,2365,2234,434,38,13484,3251,1766,2070,1140,30,22962,3449,2612,1949,229,49,18047,565,1490,2067,467,35,8173,945,1628,1422,397,8,3652,1052
2071,1906,16,29,9733,4627,1986,2346,621,36,24914,3659,3264,2372,427,56,16955,651,1478,1963,213,35,12243,2247,1631,1803,53,2,3489,2181,3135,2646,846,53,18821,3953,2126,2733,1053,38,26465,4004,2936,2525,75,54,20244,1564,1923,2618,1018,48,13327,1261,2061,1736,186,10,4996,1859
2657,2183,293,38,13301,4635,2329,2718,43,40,26841,4833,3761,3011,1066,63,19908,2107,1826,2260,510,42,16611,3034,1765,1997,247,2,3910,3295,3682,3249,249,59,24646,5606,2126,2860,405,38,26874,4414,3522,3068,618,66,25520,1672,2246,2839,364,54,17440,2090,2173,1885,330,11,5990,2404
3305,2734,844,49,20575,5706,2711,3515,840,47,32939,5439,4409,3357,562,73,24198,2117,2159,2780,155,48,19470,3604,2229,2337,147,3,4553,3371,4330,3637,637,71,31177,5968,2287,3068,613,42,39181,5446,4174,3714,1264,77,29952,1703,2560,3059,284,59,18957,2938,2425,2040,60,12,6843,3236
