blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,61,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,520,20,0,61,0
185,584,84,3,568,105,325,601,101,4,1792,480,185,581,81,3,817,259,131,598,98,4,897,62,131,523,23,0,389,129,185,584,84,3,677,69,325,601,101,4,2816,831,276,607,107,5,1268,495,113,584,84,3,660,0,113,563,63,0,628,0
833,867,367,12,3077,925,847,1193,693,12,6343,1347,913,1114,614,14,3245,415,559,1341,841,14,3806,771,559,920,420,3,2028,914,677,825,325,9,2954,1014,835,954,454,16,10378,1894,676,835,35,11,2799,1156,360,755,255,6,2124,902,206,796,296,1,1282,807
1200,1060,10,16,4607,1431,951,1402,902,16,8091,1398,1343,1348,113,21,4391,415,728,1541,41,18,4854,1015,758,1055,30,3,2028,974,1167,1050,75,13,4501,1447,1260,1223,723,23,15223,2998,1320,1182,382,25,6012,1260,830,1085,585,16,3639,987,676,1025,525,2,1726,1196
1478,1280,230,21,7088,2377,1235,1925,1425,20,12200,2731,1991,1705,470,32,7563,438,906,1851,351,22,6901,1397,965,1299,274,4,2512,1821,1967,1361,386,21,6279,2288,1353,1397,897,24,16059,3322,1457,1370,220,29,7372,2180,1243,1368,868,22,9788,987,1089,1259,759,2,2284,1323
2339,1646,596,33,10398,3025,1593,2250,475,28,18668,3284,2513,1999,764,42,11276,548,1169,2130,330,28,8180,2008,1751,1576,551,9,4700,2060,2367,1561,586,25,7831,2976,1527,1673,73,24,16110,3456,1951,1670,520,37,9526,2970,1460,2240,215,27,12500,1121,1307,1887,287,2,3583,1413
2616,1852,227,38,13304,3435,1978,2538,763,36,25450,4089,3037,2298,198,50,13497,1114,1605,2644,844,33,11371,2891,1879,1880,480,9,6039,3328,3007,2168,293,29,10634,3266,1744,1880,280,28,21981,4381,2241,1891,341,43,12415,3325,1987,2575,550,37,16159,2640,1430,2101,206,2,4643,1947
3164,2277,652,43,17093,5382,2680,3170,1395,44,31328,4721,3685,2627,527,60,17787,1126,1925,2961,861,42,14059,3570,2323,2126,226,12,7852,3465,3930,2444,569,38,16307,5086,2363,2463,863,36,28208,5757,2582,2134,184,47,14207,3988,2191,2843,218,41,17385,2640,2229,3073,1178,10,6303,2256
3563,2498,73,49,19258,5564,2874,3373,98,48,35224,5365,4333,3167,1067,71,22195,1242,2301,3230,1130,50,15871,3699,2576,2311,401,15,7961,3744,3930,2567,42,38,16307,5086,2723,2781,1181,44,34905,6953,3230,2466,516,57,17143,4290,2491,3063,438,46,18752,2640,2467,3278,1383,10,6864,2256
3995,2776,351,55,22143,7688,3236,3680,405,56,45005,6269,4793,3397,1297,78,25156,1253,2547,3430,455,54,16875,4781,2882,2509,249,18,8966,4960,4741,3023,498,46,21772,6113,3135,3328,1723,49,37800,7676,3665,3098,1143,66,22058,4991,3054,3557,932,55,22849,3753,3031,4071,2176,10,9175,2334
4681,3221,791,63,28221,7743,3844,4306,1031,64,53146,7214,5414,4475,2375,85,30464,2043,3226,3991,1016,66,24456,4793,3033,2863,253,19,10584,6374,4956,3195,370,49,23164,7518,3209,3451,171,49,38039,8691,3739,3259,204,69,23626,6094,3579,3839,374,62,24937,4080,3630,4491,421,11,10567,2882
5442,3887,1457,73,33974,9752,4664,4773,1498,73,63981,8281,6062,4826,2726,95,35601,2366,3263,4114,539,66,25510,6255,3381,3004,394,19,11959,7385,5354,3464,139,58,28895,9501,3412,3868,588,49,43309,10133,4325,3557,502,76,27374,7110,4037,4314,849,70,31434,5400,4088,4948,878,12,12651,3881
5719,4429,99,77,37751,9914,5223,5285,2010,80,74759,8995,6277,5015,690,99,37246,2366,3541,4250,50,67,27192,7838,3381,3144,134,19,12634,8199,5354,3586,261,58,29085,9541,4597,4471,1191,54,47652,11561,4754,3825,130,85,31034,7173,4477,4759,1294,79,36177,5684,4266,5176,306,12,12651,3957
6019,4728,398,84,43565,10560,5852,6090,2815,88,83181,10677,6597,5434,1104,109,40632,2366,4056,4517,317,68,28577,7914,4474,4124,1109,23,16769,9048,5760,3793,468,63,33865,10890,4743,4700,545,56,49964,12793,5333,4509,14,94,39956,9173,4966,5151,1686,91,41265,5760,4417,5327,457,13,13299,3957
6327,5180,850,84,47469,13706,6524,6512,262,100,93645,11959,7488,6310,1980,123,51726,2928,4704,4942,742,79,33645,7929,4524,4315,160,23,17312,10356,6375,4182,857,73,38747,11657,5050,5002,842,61,54056,14869,5445,4696,351,95,42643,10967,5160,5394,504,95,45551,6886,4745,5830,960,17,15995,3957
6466,5377,247,84,47469,13706,7282,6897,347,112,100655,12131,7682,6767,762,125,52875,3280,5100,5134,134,83,37291,7929,4696,4550,395,23,17522,10465,6652,4368,68,77,42442,11765,5186,5200,240,61,56167,15732,5940,5010,665,102,47020,10967,5617,6151,161,102,48002,7096,5201,6087,518,19,16778,4091
6980,5934,304,87,51701,17294,7511,7132,582,112,101790,14011,8172,7157,1152,129,57061,3916,5568,5770,770,92,43048,9969,5197,5017,162,23,18322,11892,7327,5013,238,81,44728,14433,6043,5802,842,65,59603,18920,6093,5203,158,103,47515,12626,6450,7509,1514,109,63093,8115,6121,7233,1663,22,21180,4233
7098,6094,389,87,53234,17989,7690,7352,802,112,103629,14356,8441,7672,417,135,60558,4061,5686,5929,929,92,44130,10114,5372,5245,385,24,19933,12964,8085,5423,648,91,48427,14494,6338,6066,256,71,64848,22205,7051,5933,888,117,59410,13157,7184,8009,2014,124,73984,8692,6442,7433,1858,23,24691,4737
7901,6634,929,103,66533,20765,8341,7761,1211,122,116241,14695,9409,8339,1084,145,69443,4061,6337,6367,1367,107,52011,10408,6094,5606,346,28,23459,13710,8408,5698,523,96,53355,16678,6413,6188,378,71,65637,22458,7815,6459,264,122,65409,15418,7838,8481,2486,139,83809,8956,6631,7579,379,23,24693,4737
9622,7931,2226,116,80562,24338,8895,8212,1657,130,125587,15843,10241,8962,1707,159,84347,4061,6722,6742,1742,115,56553,11060,6306,5907,297,30,25434,13943,8577,5842,267,97,54899,17465,6582,6338,93,73,68778,24457,8290,6787,592,133,78018,16229,8168,8785,140,146,88365,9583,6833,7819,604,26,25458,4737
9865,8296,291,121,85597,24969,9322,8770,2215,134,135857,16020,10241,9684,580,159,84347,4061,7443,7063,2058,125,62486,11123,6700,6297,687,31,26121,14266,9411,6215,640,108,61147,17588,7230,6645,400,82,82915,25738,8381,6937,342,135,79716,18230,8540,9102,457,153,93868,9583,7217,7984,420,30,27111,5235
10588,8825,820,125,93578,31128,9688,8958,2403,134,137046,16840,10689,11081,1976,159,87829,5458,8056,7399,2394,129,66102,11321,7359,7060,1450,32,28658,15858,9688,6337,762,108,62359,20906,7288,6767,122,82,85174,30192,8497,7135,540,139,87208,20496,8561,9242,598,153,99125,11945,7275,8125,560,30,27553,7407
10985,9179,375,131,97381,32070,9793,9122,517,135,138508,16840,10905,11407,312,162,90832,6456,8786,7649,469,136,71580,11543,7500,7242,808,33,29258,16326,10522,6836,1261,122,71311,21056,7345,6890,245,82,85256,31424,8809,7408,813,147,96664,21448,8809,9583,938,162,110631,12171,7735,8342,777,35,32151,8590
11885,9677,872,145,108749,32856,10115,9365,760,139,146239,17668,11319,11660,565,163,95888,6620,9105,8044,864,140,78942,11952,8005,7845,160,38,33181,16752,10983,7084,309,129,75966,21321,7345,7017,372,82,85662,34379,9180,7614,669,152,100253,21588,9336,9928,1283,171,119143,12880,7735,8483,368,35,32426,9937
