blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,1026,97,325,601,101,4,2756,695,276,592,92,4,1606,298,131,602,102,4,654,0,131,523,23,0,86,35,185,584,84,3,350,0,325,601,101,4,3130,832,215,581,81,3,1206,383,113,584,84,3,833,0,113,523,23,0,396,0
924,913,413,14,4539,1038,835,954,454,16,10816,1588,833,866,366,10,2929,412,375,843,343,11,2075,91,375,757,257,0,437,882,646,776,276,7,2006,749,758,1339,839,12,6986,1560,833,894,394,12,3152,906,482,1003,503,13,3566,51,482,861,361,1,1028,334
986,1057,257,15,5453,1216,1015,1487,137,18,13530,2414,1436,1233,733,17,5642,544,800,1033,533,15,3264,210,525,972,222,0,759,1224,1446,1067,567,17,3612,863,1064,1932,1432,16,8831,2196,1170,1116,266,18,7394,1418,896,1294,794,22,4848,51,620,1096,596,1,1499,691
2197,1779,279,29,11024,1927,1314,2177,827,24,17930,3282,2084,1514,1014,26,8749,1430,1265,1332,832,20,4496,737,587,1226,76,0,1109,1736,1662,1245,160,20,4459,1629,1085,2123,63,16,9226,2549,1880,1452,602,28,11245,2041,1508,1723,1223,33,8777,341,645,1565,115,1,1685,1373
2413,1937,137,31,12982,2138,1651,2456,1106,32,23648,3828,2546,1774,254,32,11831,1581,1492,1633,483,27,5874,747,1091,1403,253,2,1950,1736,2187,1581,496,29,6360,1984,1702,2563,503,29,16686,3843,2240,1895,345,28,11532,2531,1732,1936,136,39,11066,474,1121,1699,249,1,2659,1542
3543,2783,983,43,21036,3613,2022,2733,283,40,32227,4727,3099,2041,521,41,16220,1845,1773,1910,760,35,8291,766,1373,1597,447,2,2416,1824,2645,2208,758,31,7592,2798,2325,3101,1041,40,26316,4974,2689,2191,641,33,14003,2701,2238,2213,412,48,13446,474,1441,1833,383,1,2830,1581
4191,3129,629,53,25934,3686,2465,3207,757,46,39063,5753,3841,2513,563,50,19994,1855,2256,2158,1008,42,11757,787,1855,1771,621,2,3488,1885,3016,2483,83,37,10115,2798,2730,3390,425,46,31107,5909,3184,2520,170,42,17361,4087,2643,2523,723,56,16618,620,1724,2049,599,2,3187,1794
4684,3717,1217,62,30313,3814,2893,3549,1099,50,48542,6684,4242,2830,505,59,26935,2208,2701,2747,1597,49,14287,1055,2115,2136,36,2,4266,3028,3694,2811,411,46,13565,2846,3355,3965,110,54,35844,6332,3709,2852,502,52,21062,4475,3241,3051,1251,72,21885,761,2059,2323,73,2,3425,2562
4994,3989,689,67,32661,5340,3313,3818,318,58,56657,7362,4795,3117,792,69,30958,2365,3325,3165,2015,62,16854,1129,2308,2387,282,3,4617,3215,4386,3505,1105,50,16956,3365,3771,4266,411,56,37512,6628,4139,3126,776,61,23136,4620,3686,3370,1570,83,25910,838,2228,2520,270,2,3577,2833
5580,4235,485,74,36509,5357,3543,4233,733,62,61309,8476,4918,3240,115,69,30958,3599,3852,3468,2318,69,20170,1250,2401,2548,8,3,4825,4314,4973,4158,1758,57,22853,3749,4215,4999,1139,58,40287,7114,4905,3845,1495,70,28436,4990,4208,3587,312,91,29013,850,2565,2749,499,2,3862,3195
