blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,754,109,420,621,121,6,3850,867,215,594,94,4,538,131,131,598,98,4,1016,112,131,523,23,0,314,69,185,563,63,2,1003,296,410,616,116,6,3495,634,276,620,120,6,1633,134,113,584,84,3,354,0,113,543,43,0,524,0
676,755,255,6,2618,1156,731,974,469,13,9291,1588,726,1280,780,12,1924,229,455,996,496,12,2896,447,394,791,291,0,942,323,924,859,359,11,5427,1288,661,886,386,12,9705,1201,552,828,28,11,2632,1027,412,832,332,11,1952,582,412,757,257,0,1530,185
1386,1320,70,14,4790,1470,1036,1307,797,22,12222,1895,1249,1560,1060,21,4116,370,849,1322,822,24,5833,820,882,965,465,0,1763,839,1047,1024,124,13,6021,1827,1011,1215,715,20,13645,1561,1261,1221,421,25,6190,1433,713,1081,71,18,4885,719,713,926,426,1,2447,664
1880,1622,372,21,6021,1470,1212,1623,1113,26,14012,2017,1620,1830,45,27,6768,1497,940,1867,467,25,6875,1052,973,1214,29,0,1899,895,1542,1356,456,22,7305,1839,1212,1507,1007,20,15415,1690,1849,1894,344,33,9652,2106,916,1231,96,20,5621,1497,731,1080,155,1,2447,674
2433,1902,652,29,10342,1956,1732,2002,17,38,20975,3068,2483,2249,464,42,11454,2432,1256,2067,267,30,8601,1331,1197,1349,164,0,2066,1060,2340,1724,824,36,11031,2888,1702,1903,1403,30,26087,2508,2282,2161,611,39,13771,2671,1421,1668,533,31,10452,1501,1050,1403,478,2,3421,684
3207,2312,62,30,12659,3139,1983,2272,277,44,25808,3569,2760,2451,266,46,13136,2986,1783,2507,707,46,13119,1452,1701,1483,298,0,2298,1164,2435,1846,96,36,12672,3775,1957,2151,201,36,29356,2822,2961,2682,207,45,16105,4052,1775,1916,781,38,13376,1578,1220,1543,618,2,4158,684
3915,2697,447,42,18199,4037,2323,2556,561,52,31670,4444,3469,2865,680,61,19704,3879,2215,2824,1024,55,17951,1486,2071,1658,473,0,2931,1763,3236,2206,456,50,18076,4738,2274,2403,453,42,35567,3403,3669,3063,588,58,22936,4813,2093,2199,1064,45,17038,2425,1500,1795,865,5,4882,955
4407,2977,727,50,21849,4741,2655,3218,43,58,35102,5660,3869,3107,922,68,23904,4716,2350,3262,512,56,19596,2854,2447,2051,66,0,3080,2091,3636,2425,675,55,20042,5961,2910,3021,1071,48,44347,3769,4374,3549,1074,71,31365,5592,2708,2913,563,50,19914,2849,2035,2441,136,7,5477,2060
