blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,66,3,0,500,0,0,114,335,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,61,58,0,505,5,0,4,66,0,500,0,0,94,28,0,520,20,0,181,28
185,589,89,3,627,191,325,601,101,4,3767,699,246,594,94,4,850,179,37,521,21,0,303,397,37,583,83,0,341,382,185,542,42,1,389,102,445,645,145,6,5767,879,246,612,112,5,998,198,168,605,105,5,1435,150,168,583,83,0,426,120
833,925,425,13,2600,615,685,869,369,12,9429,1616,924,960,460,16,3015,817,412,755,255,6,1380,633,412,777,277,0,789,476,738,846,346,11,2738,443,675,878,378,12,8326,1330,771,905,405,13,3082,770,470,920,420,13,3302,270,470,817,317,0,1103,265
1386,1223,723,23,5646,1170,1037,1323,48,20,11162,2437,1392,1789,1289,22,4939,1504,778,1168,668,10,2625,1754,808,1107,607,0,1671,642,1324,1155,655,20,5694,894,809,1201,1,12,8695,2050,1367,1322,822,20,5324,1452,748,1155,655,19,4826,474,844,1766,1266,1,2500,741
2125,1618,1118,36,11027,1557,1350,1601,326,28,16424,2794,1947,2111,311,32,6978,1584,877,1311,226,11,2746,1942,906,1241,91,0,1796,893,2033,1459,134,31,8625,1457,1125,1504,304,20,16488,2520,1704,1556,206,27,7451,1729,1114,1418,88,25,5944,809,900,1920,45,1,3208,861
2712,1926,326,44,13011,2498,1666,1865,590,36,22651,3226,2101,2287,137,35,8016,2920,1069,1511,426,15,3632,2169,944,1436,286,0,1921,1057,2432,1673,348,36,10412,2114,1646,1892,692,28,21699,3518,2425,2326,976,36,10709,1776,1495,1705,375,32,7108,1393,1284,2150,275,1,3428,942
3234,2167,567,51,15671,3087,1909,2120,840,41,25823,3270,2840,2619,469,45,12456,3428,1504,1797,712,22,6822,2416,1379,1672,522,3,3204,1325,3025,2037,707,48,14080,2642,1989,2132,457,32,25441,3703,2978,2626,1276,47,13293,2121,1893,2045,710,45,10235,1425,1682,2314,439,1,4251,1468
3759,2443,143,60,22245,4959,1984,2242,62,41,27347,4233,3488,3007,197,58,17156,3428,1747,1954,84,24,8038,2659,1517,1866,66,3,3607,1779,4260,2689,1359,60,17566,3547,2520,2495,820,44,38616,4725,3469,2860,305,54,16342,2121,2288,2390,1055,55,13840,2098,2077,2562,687,2,6035,1874
4383,2827,372,71,26070,5167,2537,2543,363,48,37363,4995,3827,3243,433,64,18881,4789,2187,2231,361,33,12228,3256,1864,2090,290,5,4261,2093,4506,2894,239,64,19356,3554,2870,2835,1160,51,43719,5851,3953,3349,794,60,18374,2374,2473,2588,503,59,15656,2652,2505,2870,995,4,7247,2014
