blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,13,900,0,0,359,46,13,600,100,0,305,191,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,191,0,0,520,20,0,46,665
185,584,84,3,317,4,325,601,101,4,1566,525,246,623,123,5,933,231,150,973,68,3,958,46,150,638,63,0,617,193,123,542,42,1,585,69,325,601,101,4,3178,610,215,594,94,4,881,265,113,584,84,3,579,0,113,563,63,0,48,665
615,797,297,8,2264,61,532,1139,639,8,5827,1239,693,967,32,11,2229,999,624,1396,486,19,2177,51,624,889,314,3,1441,197,924,962,462,16,3136,262,700,893,393,12,6333,1321,728,1131,56,9,3628,1348,282,706,206,3,727,0,312,739,239,2,253,665
1324,1155,655,19,5801,763,682,1327,227,12,9583,1713,1463,1407,472,28,4842,999,915,1638,728,25,3196,204,700,1024,449,3,1441,197,1477,1274,774,27,6459,1031,700,1016,516,12,6333,1321,1159,1286,211,11,4175,1398,809,941,441,10,2418,9,839,1004,504,6,1340,665
1848,1382,132,25,7618,959,1297,1718,618,24,14800,2397,1616,1573,173,31,5105,1966,1341,2026,1116,38,4956,218,1095,1221,646,4,1562,197,1972,1571,71,34,8935,1100,1269,1559,1059,24,12429,2236,1963,2062,987,28,8729,1625,903,1084,184,11,2636,107,933,1159,184,7,1538,665
2340,1638,388,32,9580,1413,1624,2001,901,32,23845,3610,1864,1805,405,35,6353,2982,1889,2446,936,53,8612,414,1552,1520,940,9,3462,197,2680,1984,484,48,13245,1708,1576,1923,23,28,17204,2759,2214,2558,183,34,11047,1713,1133,1270,370,15,4297,148,1101,1375,400,8,1717,748
2926,1980,730,42,12690,1668,1662,2158,128,33,25793,3851,2386,2060,660,43,8531,2982,1981,2603,218,55,10213,1451,1552,1654,124,9,3462,197,3264,2321,821,60,16851,2024,1826,2232,327,33,20551,2921,3046,3243,868,49,17842,1969,1718,1661,761,28,6639,374,1687,1666,691,10,2517,972
3697,2304,1054,50,17043,2133,2056,2381,351,37,27722,5283,2973,2321,136,52,11649,2982,2411,2955,570,65,13593,1472,2056,2256,721,16,6465,1318,3912,2708,1208,72,22526,2701,2049,2719,814,37,26733,3596,3638,3754,1379,59,22259,1989,1945,1929,279,33,9370,1063,1914,1888,103,12,3491,1970
3980,2476,726,53,18809,3049,2093,2503,173,37,28020,6375,3620,2834,649,61,15604,3441,2914,3535,1150,78,19274,1830,2283,2463,203,17,7332,1660,4495,3535,2035,81,27112,3902,2689,3118,1213,45,36729,4509,4224,4578,53,67,27314,2424,2189,2157,507,39,10375,1162,2434,2083,298,12,4574,2137
