blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,40,500,0,0,0,0
185,542,42,1,490,79,325,601,101,4,2897,462,276,600,100,5,1015,10,113,584,84,3,1113,170,113,523,23,0,214,64,153,577,77,3,862,169,325,601,101,4,3865,735,92,554,54,2,458,194,113,563,63,2,344,130,173,583,83,0,103,174
600,881,81,7,2204,1337,800,1219,719,12,7683,1247,768,828,328,11,2662,449,473,833,328,10,3121,438,473,667,167,0,214,188,790,1294,44,13,4312,1240,704,906,406,12,8892,1389,900,913,413,14,3373,985,564,941,441,15,4686,384,624,797,297,0,805,196
1095,1140,340,12,2885,1695,950,1742,1242,16,9170,1776,1463,1236,336,20,5436,1251,915,1191,686,21,5014,533,700,883,383,2,906,253,1312,1599,299,23,6810,1274,942,1459,99,16,10786,1877,1251,1233,133,16,4571,1931,832,1211,711,23,6172,646,870,992,492,0,1083,211
1805,1494,694,22,4747,2055,950,1865,115,16,10191,2596,2020,1527,627,27,7456,1277,1007,1348,143,23,5465,1109,738,1037,532,3,1211,591,2052,2015,715,38,11283,1580,973,1727,367,16,11984,2313,1928,1568,468,27,8010,2476,1242,1901,1401,30,8987,952,980,1301,801,0,1592,562
2358,1770,970,31,6153,2479,1303,2170,420,24,18316,3236,2872,2160,160,38,12489,1874,1252,1642,287,30,6983,1403,1199,1285,780,6,2284,954,2544,2278,978,45,14200,1851,1841,2239,879,33,23430,3324,2205,1770,45,32,9877,3286,1636,2269,1769,44,11855,965,1416,1536,1036,0,2024,858
2821,2064,164,39,7297,2948,2015,2469,714,33,25883,4118,3203,2395,395,45,14182,1874,1805,1939,584,40,11545,1439,1224,1419,264,6,2491,954,3252,2669,1369,58,19039,2374,2446,2640,1280,47,33771,4198,2705,2086,356,42,12700,3604,2283,2653,2153,56,16166,1203,1615,1685,105,1,2027,917
3222,2318,418,43,8414,3475,2503,2772,1017,41,31359,4770,3851,2763,763,57,17016,2504,2201,2340,85,53,16313,1885,1619,1665,510,10,4080,1143,3715,2993,443,67,22210,2963,2773,2913,193,53,38235,4754,3352,2402,672,50,15195,4407,2633,2908,233,64,19275,1281,1911,1883,303,1,2394,991
3869,2615,715,53,10287,3941,2648,3019,1259,42,32414,5405,4448,3387,1387,66,20188,2860,2757,2675,420,62,20335,2279,1832,1875,720,10,4535,1682,4363,3361,811,78,26711,3175,2998,3133,413,58,46377,5822,3718,2644,914,57,18699,4895,3372,3327,652,78,27146,1880,2133,2164,584,1,3009,2067
