blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,95,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,95,0,0,500,0,0,0,0
185,584,84,3,750,0,468,660,160,7,3895,598,246,592,92,4,393,224,131,598,98,4,987,0,131,523,23,0,416,135,185,585,85,3,470,82,515,671,221,8,4587,845,185,581,81,3,346,169,113,584,84,3,473,0,113,543,43,0,186,60
756,846,346,11,4227,950,829,997,497,16,11307,1324,924,931,431,15,2633,698,450,916,416,15,2843,274,450,699,199,2,1303,240,798,826,326,10,3371,1311,1181,1142,692,24,16194,2049,738,802,302,9,2156,912,508,955,455,15,2179,472,508,757,257,0,1161,95
1424,1364,864,20,7178,1887,1161,2108,408,20,14301,2359,1348,1263,63,19,3934,2285,953,1274,774,26,4936,476,738,915,415,4,1935,446,1140,1065,415,14,5509,2140,1591,1770,-155,26,19400,2979,1446,1521,1021,15,4537,1477,733,1183,58,21,3343,472,733,926,51,1,1910,95
1913,1977,602,29,11654,2497,1416,2487,387,24,15732,2593,1572,1506,306,24,5152,2334,1376,1592,1092,35,6770,1039,1199,1159,659,7,3138,1003,1572,1334,684,20,6986,2996,2055,2164,239,38,26763,3711,1756,1783,58,20,5971,1721,1165,1550,425,33,7677,668,1165,1140,265,1,3424,738
2190,2379,79,35,14897,2727,1821,2823,723,32,25524,3453,2320,1871,671,35,7493,2937,1512,1778,128,39,7328,1039,1488,1315,815,8,3463,1662,1851,1579,229,24,7657,3010,2205,2342,-68,42,31839,4874,2382,2120,390,30,9104,2038,1636,1893,768,43,10330,847,1561,1316,441,2,5724,750
3661,3351,1051,49,23382,4899,2188,3101,351,40,31055,4063,2964,2151,951,45,11471,3172,2033,2120,470,49,9741,1593,1824,1551,46,11,4153,1969,2050,1701,351,24,8260,4170,2492,2582,172,46,37448,6234,2995,2440,710,42,14205,2783,1973,2312,1187,55,13177,1036,1898,1623,748,2,8481,780
3784,3669,94,50,23860,4903,2599,3743,993,44,35123,4896,3273,2387,47,48,12442,3172,2615,2424,774,59,12617,2001,2305,1810,300,14,4948,2198,2483,2018,668,32,9091,4195,3071,2990,580,58,48940,7536,3148,2621,191,46,17764,3587,2332,2686,1561,66,16196,1367,2257,1877,1002,2,10874,792
4615,4123,548,67,32877,5532,2950,4441,1691,44,36210,5809,4053,2749,404,59,16486,3260,2855,2847,67,66,15040,2243,2644,2341,406,15,5748,2773,3193,2367,1017,41,12147,4358,3820,3584,1174,70,62871,8364,3486,2848,418,52,19549,5159,2489,2901,406,68,17228,2333,2594,2133,98,8,12316,1233
