blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,1334,759,338,601,96,5,4416,616,276,620,120,6,855,28,131,584,84,3,568,35,131,528,28,0,98,139,185,563,63,2,1661,546,325,601,101,4,3479,765,123,561,61,2,163,135,113,584,84,3,716,58,113,523,23,0,464,281
461,706,206,3,2172,1056,713,920,415,13,8640,1774,863,940,440,15,2981,343,450,881,381,13,1938,200,450,704,204,2,738,147,924,983,483,17,4328,964,713,869,369,12,7015,1640,744,822,322,10,2024,760,450,874,374,12,1879,230,450,734,234,4,1254,440
765,1189,114,4,2971,1889,905,1475,-130,15,9341,1984,1494,1476,976,19,4338,924,875,1582,1082,24,6375,650,875,1091,591,5,2001,884,1239,1669,144,19,5142,1505,863,1522,172,16,8942,2378,931,1017,517,12,2788,921,770,1197,697,21,3757,587,770,916,266,6,2612,1296
1046,1332,257,5,3066,1948,1255,2048,443,22,13058,2465,2018,1972,1472,26,8851,1367,1176,1921,121,34,8202,650,1176,1288,63,6,3051,923,2132,2142,617,37,7782,1539,1070,1730,30,20,14174,3409,1499,1284,784,21,5506,1485,1381,1592,1092,34,6514,605,1165,1113,463,7,3745,1325
1999,1822,747,24,7451,2164,1526,2289,284,27,18044,3420,2187,2148,198,29,9457,1689,1784,2261,461,47,10379,650,1293,1438,208,7,3229,1092,2811,2729,1204,51,12791,1907,1569,2473,773,30,20337,4108,1753,1502,77,22,6268,1990,1504,1757,157,36,6729,605,1384,1382,732,11,5475,1717
2552,2140,1065,35,12326,3212,1646,2756,751,28,21505,4895,2825,2617,667,38,12865,2461,2086,2596,796,56,12668,832,1595,1664,434,9,4031,1092,3232,3227,1702,54,16434,2875,1885,2734,199,37,24354,5227,2031,1683,258,26,8282,3300,2080,2216,616,53,9667,615,1929,1603,953,13,7515,1858
2768,2325,150,38,15344,4306,2188,3436,-169,35,30072,5577,3202,3080,30,41,14578,2475,2620,3193,1393,70,17948,1129,2037,1934,694,14,5403,1258,4052,3886,111,64,20623,3342,2464,3107,572,49,34515,6558,2307,1871,146,30,10297,3326,2504,2553,953,63,12309,879,2476,1841,1191,19,9957,2299
3445,2751,576,53,21240,4384,2840,4185,580,43,37497,6289,3776,3803,753,48,17752,3958,3268,3598,1798,83,22672,1165,2279,2264,519,17,6279,1272,4840,4367,592,80,30364,3715,2487,3240,50,50,35557,8067,2525,2078,278,32,11611,4670,2751,2802,152,71,14027,899,2701,1976,226,19,11223,2381
