blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
123,563,63,2,318,0,325,601,101,4,3388,739,215,574,74,3,474,582,131,584,84,3,922,0,131,583,83,0,150,408,185,584,84,3,220,0,325,601,101,4,2962,841,185,541,41,1,614,406,113,584,84,3,876,23,113,583,83,0,538,159
679,908,408,12,2630,674,835,954,454,16,12565,1744,924,946,446,16,3529,1097,504,943,443,10,3150,452,319,1098,48,1,1139,853,844,1397,897,13,2971,481,835,954,454,16,10357,1621,738,802,302,9,2497,857,702,1216,716,15,3474,415,281,777,277,0,1244,919
893,1101,151,15,4290,1450,1459,1786,1286,31,19529,2215,1362,1208,708,24,5379,1675,1093,1562,12,15,6480,682,674,1464,414,3,1992,1055,1149,1733,58,19,4590,1052,1183,1478,203,21,12998,1716,1477,1142,642,20,5184,1142,891,1483,108,21,4698,1142,470,992,192,0,1610,1631
1694,1550,600,30,6880,1990,1533,1909,234,31,22330,2578,1986,1596,1096,38,7774,1930,1334,1768,218,20,8669,822,793,1679,629,3,2250,1303,1590,2051,376,27,6295,1665,1386,1681,406,25,15574,2048,2033,1399,899,25,7029,1288,1231,1829,454,31,6518,1417,993,1200,400,1,1939,1935
2004,1766,466,33,8008,2495,2282,2380,705,47,35437,3640,2388,1890,240,45,9658,2094,1860,2230,680,37,13534,1134,1320,1813,763,3,3343,1450,2034,2484,159,32,7752,1796,1926,2170,895,36,21927,2742,2773,1772,362,37,11939,1609,1698,2193,818,42,11667,1482,1276,1369,69,2,2516,1999
2473,2022,717,39,10451,2495,2735,2921,1241,53,39103,4368,3011,2547,897,52,13145,4409,2291,2996,796,41,15863,1305,1578,2103,278,3,4099,1765,2803,2909,584,47,12720,1805,2166,2377,1102,40,27075,4211,3430,2083,668,44,16689,3026,1967,2734,1359,49,15142,1924,1552,1678,378,2,3669,3033
3152,2439,1134,52,15697,3364,3003,3216,1536,60,45894,5734,3195,2735,285,56,15415,4737,2757,3317,1117,51,19942,2381,1842,2358,533,3,4945,2631,3451,3310,985,60,18442,2227,2324,2619,239,41,29116,4817,3509,2805,715,44,17207,3066,2694,3137,1762,60,20315,2257,1649,1962,312,2,4556,3800
3860,2861,456,64,21299,3538,3289,3605,400,64,52155,6114,3935,3126,676,69,20314,5745,3190,3595,445,57,24092,2553,2014,2818,117,3,5172,3029,3727,3538,88,66,20946,2577,2590,2838,333,45,33092,5806,4171,3154,1064,55,23209,3781,3221,4181,2806,74,26202,2810,2134,2487,37,2,6128,3956
