blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,144,59,0,500,0,0,0,0,0,500,0,0,0,0,11,500,0,0,0,0,11,505,5,0,1,0,11,510,5,1,61,144,11,500,0,0,0,0
123,542,42,1,317,34,300,586,86,4,5306,852,215,579,79,3,940,258,113,584,84,3,716,59,113,583,83,0,185,40,276,591,91,4,1078,0,456,645,145,6,5088,833,288,625,125,6,898,166,124,594,89,4,1035,329,124,548,48,0,265,289
738,804,304,9,2332,759,635,884,384,12,9714,1468,768,820,320,10,4190,850,258,912,287,7,2109,808,535,1192,692,2,951,230,863,906,406,12,4426,315,729,886,386,12,8551,1455,875,945,445,15,2388,736,721,1307,802,19,4905,763,327,820,245,0,547,837
1386,1046,546,16,5392,1210,1075,1199,299,22,13834,2131,1079,1015,80,12,5463,1489,768,1248,623,17,3431,998,799,1347,147,2,1287,256,1386,1190,690,21,7270,919,1368,1341,841,28,16399,2457,1229,1467,67,21,4639,1589,967,1465,160,21,5577,861,659,1021,446,4,1651,837
1880,1350,400,24,7286,1818,1102,1341,136,23,14328,3151,1462,1308,368,19,8160,2446,907,1448,823,22,5394,1679,938,1571,371,2,1821,1103,2125,1564,914,33,11895,1378,1400,1561,1061,28,17699,3519,1723,1730,330,27,7746,1810,1364,1957,652,25,8422,1852,841,1330,755,4,2414,1108
2063,1529,29,28,7991,2094,1216,1589,34,23,14662,4107,1462,1431,141,19,8160,2446,1106,1645,270,22,6061,2012,1319,2106,906,2,3062,1763,2401,1771,196,38,12981,1378,1602,2073,73,31,20638,4298,1769,1934,99,27,8918,3095,1884,2662,1357,36,13768,2153,1132,1893,1318,4,3011,1565
2496,1731,231,30,10177,3778,1515,2336,781,27,21421,5180,2027,1942,287,30,11808,3364,1200,1793,193,24,6517,2012,1474,2280,205,2,3492,1940,3110,2424,849,48,17326,2777,1811,2546,546,33,22310,4660,2599,2325,490,42,14524,3641,2004,2851,321,37,15256,2862,1190,2067,117,4,3136,1916
3083,2083,583,40,13240,5128,1840,2578,148,32,24059,6618,2253,2134,179,34,13928,4453,1676,2093,493,31,8275,2591,1794,2499,424,2,5469,2425,3292,2629,144,50,21121,3422,2412,2966,966,46,33417,5582,3414,2993,1158,54,20934,4139,2584,3542,1012,53,24070,3566,1678,2349,399,4,5495,2144
3207,2206,306,40,13801,5415,2034,2801,296,36,29321,7737,2601,2387,432,39,15981,4747,1969,2470,870,37,10729,3487,2002,2992,117,3,6393,3407,3783,2920,435,60,28727,4266,2801,3409,234,50,41077,6597,4062,3519,284,65,26377,4469,3236,4679,2149,57,26874,4480,2041,2544,219,5,9958,2887
3855,2484,584,46,15922,6846,2720,3524,44,44,34210,8130,3154,2681,726,49,19169,5363,2359,2761,461,47,13122,3487,2148,3343,468,3,6740,3744,4309,3219,734,67,32046,5358,3227,3739,554,60,52421,7949,4615,3975,740,75,32189,5386,3405,4994,39,63,29789,4517,2247,2870,30,6,11751,3881
