blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,598,98,4,741,334,325,601,101,4,1533,434,185,581,81,3,379,0,56,556,56,2,853,198,56,523,23,0,245,69,61,562,62,1,453,115,325,601,101,4,3743,823,276,574,74,3,1281,84,131,598,98,4,495,0,131,583,83,0,199,63
737,933,433,16,3609,623,732,906,406,12,8920,1143,863,907,407,13,3783,752,299,832,107,11,2242,630,337,693,188,2,733,707,676,823,323,8,1824,454,714,901,396,13,9257,1309,924,900,400,13,4624,540,498,874,374,13,1542,483,375,837,337,0,991,159
1324,1273,773,25,6056,981,1171,1271,771,24,16642,2128,1563,1635,35,24,7318,1495,650,1344,619,16,3114,722,451,849,139,3,857,721,1200,1106,-94,14,3172,796,1249,1295,790,25,16685,2265,1261,1089,239,17,6112,1150,1033,1288,788,28,3423,520,695,1032,532,0,1486,169
2064,1643,1143,36,9001,1817,1371,1463,238,28,17054,2206,2211,1964,364,34,14256,1873,1213,1824,1099,35,5421,722,1013,1060,350,5,1264,730,1664,1460,210,21,5996,1478,1449,1518,363,31,20284,2456,1909,1445,595,28,11109,1638,1109,1452,202,30,4070,520,770,1166,241,0,1486,169
2526,1811,161,38,11720,2838,1764,2506,1281,35,22051,2668,3188,2624,1024,46,21430,3792,1650,2528,1803,43,8357,1694,1451,1437,727,7,3205,1757,2399,1931,681,29,8469,1875,1844,2122,967,35,26615,4054,2247,1639,789,32,12872,2444,1359,1736,186,37,5376,1487,1021,1401,26,0,3286,1107
3205,2533,58,44,14779,3510,2325,2879,1654,47,34893,4154,3761,3165,65,52,23236,3792,1941,2755,230,49,10815,1987,1564,1643,228,10,3648,1823,2707,2156,156,33,10765,2509,2090,2334,379,39,31470,4517,2524,1860,360,38,14809,2454,1883,2078,228,47,11172,1521,1268,1555,180,0,4198,1107
3821,2906,431,56,18269,4398,2670,3707,1182,53,39097,5285,4419,3965,865,60,29843,4288,2166,3195,70,54,13583,3067,2041,2127,712,10,4229,3350,3511,2839,839,43,15000,3208,2502,2894,99,45,32489,5877,2547,1982,482,38,15147,2742,2388,2969,19,58,17286,2975,1859,2795,185,1,6861,2473
4376,3608,1133,65,22145,5355,2868,4185,760,53,42750,5491,4854,4519,1419,67,31862,5376,2669,3774,649,67,18817,3135,2267,2348,208,12,5269,3359,3634,3000,-150,44,15393,4223,2952,3212,417,54,38120,6734,2823,2210,110,44,17825,3074,3098,3886,936,71,24376,3180,1859,2995,385,1,7161,3953
