blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,138,55,0,500,0,0,0,0,11,500,0,0,0,64,11,510,5,1,1,73,11,505,5,0,56,0,11,510,10,0,1,0
185,542,42,1,451,180,478,660,160,7,4161,688,215,561,61,2,922,206,131,584,84,3,1062,302,131,583,83,0,1027,245,0,521,21,0,264,142,336,601,101,4,2702,729,288,597,92,5,1415,206,143,582,82,3,809,82,143,593,93,0,529,175
893,892,392,12,2842,253,836,982,482,16,13549,1530,893,880,380,12,3555,635,545,955,455,15,4429,814,545,757,257,0,2978,871,614,811,311,9,1836,580,687,886,386,12,8687,1326,935,936,431,16,3889,514,482,855,355,9,3183,482,482,828,328,1,1066,786
1386,1197,697,22,5641,543,1295,1255,755,24,17030,1921,1313,1102,602,18,6013,1202,682,1120,620,17,5178,1075,621,952,102,0,3360,1240,1324,1127,627,18,3467,867,762,1493,993,13,9552,1412,1237,1178,673,23,5607,1827,1046,1394,894,22,5771,924,757,988,488,1,1311,880
2033,1536,1036,32,10044,1447,1712,1803,103,29,18121,2728,1374,1237,152,19,6171,1202,1002,1452,77,27,7288,1079,978,1101,246,1,4515,1306,2033,1431,931,26,7985,1901,1341,1891,1391,25,15116,2457,1990,1533,278,35,7894,2211,1322,1664,289,28,6947,924,983,1122,147,1,1311,880
2371,1757,157,38,11822,1713,2134,2129,429,37,27293,3782,1757,1491,406,26,8287,2215,1489,1893,518,37,10790,1326,1373,1630,775,2,5920,2118,2527,1753,328,34,10687,2274,1605,2114,209,30,20633,3193,2483,1769,514,41,9932,2854,1528,1919,194,36,8415,1966,1250,1317,342,1,1528,1421
3080,2064,464,46,15540,2416,2710,2757,1057,46,34837,4438,2366,1901,381,35,12370,3546,1784,2573,1198,44,13327,2473,1668,2101,146,2,7063,2542,3111,2022,597,43,14595,3023,1876,2722,467,34,24696,4099,3160,2167,912,50,13292,3139,2050,2767,1042,44,12333,2331,1961,1853,878,3,2049,2158
3441,2496,96,53,17360,2428,3146,3286,151,50,40987,4903,2643,2102,232,40,13819,3670,2115,2842,417,49,15078,2493,1914,2271,186,3,7429,3003,3448,2214,189,47,16467,3904,2575,3439,1184,46,33526,4748,3876,2867,287,62,17527,3143,2422,3239,1514,51,16373,2331,1961,1987,177,3,2049,2158
3479,2634,229,54,18262,4383,3747,3651,516,63,56880,6002,3376,2461,591,51,19202,4561,2604,3309,884,66,20604,2731,2403,2465,380,3,9739,3221,4126,2808,783,61,24507,4483,3297,4372,2117,54,44993,6563,4464,3259,679,69,21614,3330,2817,3601,1876,62,21303,2503,2356,2162,352,3,2459,2416
