blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,8,510,5,1,2,0,8,500,0,0,0,0,8,500,0,0,0,0,8,505,5,0,1,0,8,510,60,0,0,0
61,542,42,1,284,139,475,666,166,8,5562,679,215,541,41,1,223,388,37,521,21,0,835,385,37,543,43,0,356,0,193,594,89,4,415,189,333,601,101,4,4335,828,223,534,34,1,537,194,121,589,89,3,382,273,121,533,83,0,357,73
646,748,248,5,1716,505,732,886,386,12,8925,1243,815,802,302,6,2326,954,375,699,49,3,2565,1083,375,757,257,0,1730,146,932,993,488,18,3365,412,1019,1062,562,20,14063,1759,806,789,289,8,2537,768,610,1374,874,16,3957,589,610,950,500,4,1842,774
1238,1078,578,15,4599,882,1239,1265,765,24,14526,2286,1215,1023,73,11,3591,1475,544,923,273,8,4260,1372,1038,1053,553,2,2881,698,1301,1186,681,22,5782,1663,1379,1362,862,29,17701,2393,1359,1064,564,17,5665,1043,779,1567,42,20,5782,1046,854,1106,656,5,2338,1044
2003,1466,966,28,8556,1981,1522,1842,1342,28,19515,2668,2040,1534,584,24,7079,2074,826,1108,58,12,6113,2176,1321,1227,202,2,3908,698,1642,1454,274,28,9756,2963,1725,1807,57,31,19706,2896,1639,1206,56,18,6530,1537,1327,2085,560,32,10500,1706,854,1240,90,5,2338,1044
2342,1657,207,31,10451,3635,1732,2063,113,32,24427,3528,2504,1821,321,31,9317,2074,1238,1430,380,20,7826,2176,1548,1382,357,2,3968,698,2402,1894,714,37,13934,4038,2155,2177,427,37,23993,3413,2156,1775,625,26,9140,1631,1608,2323,648,36,11984,1768,987,1461,306,7,2874,1188
2870,1970,515,42,13782,3645,2303,2493,543,44,32045,4707,2934,2049,549,37,11984,2414,1562,1643,243,25,10093,3538,1902,1596,571,2,5131,1225,2709,2097,192,41,18454,4861,2520,2476,726,45,30588,3698,2738,2022,872,34,12583,1939,2068,2854,1179,48,17891,2536,1509,1754,599,10,3661,1964
3180,2196,741,45,15406,4254,2906,3000,1050,52,40704,6419,3679,2704,1204,48,17840,3290,1972,1946,546,32,11339,3538,2158,1756,81,3,5271,1239,3571,2541,636,56,22823,5347,2947,2901,251,52,36124,5534,3345,2605,705,39,14983,2917,2294,3150,525,55,20812,2554,1736,1957,77,11,4320,1991
3918,2581,26,60,24172,6074,2906,3123,123,52,42412,7964,3956,3068,1568,52,20549,3703,2384,2174,774,38,13244,3954,2295,1971,296,3,5813,1496,4077,3153,1248,60,27051,6875,3199,3292,642,53,39685,7125,3985,3178,578,49,20550,3152,2699,3454,829,66,25399,3006,2016,2097,217,11,4395,2584
4347,2850,295,69,30380,6074,3560,3813,813,56,47207,9016,4401,3960,910,53,24227,5720,2943,2585,1185,52,17116,4254,2638,2128,103,3,6486,1727,4507,3487,382,66,31066,6995,3656,3753,1103,61,47730,9328,4538,3466,466,59,27937,4627,2986,3778,548,75,28310,3356,2303,2358,43,14,5419,2795
4904,3195,640,78,35891,6883,4149,4207,1207,68,62429,10289,4914,4229,329,59,27150,5733,3404,3177,677,59,20000,4986,3155,2498,473,3,7662,3007,5155,3809,704,77,38258,8280,3656,3875,375,61,47752,9910,4905,3680,680,65,30711,4638,3826,4255,1025,92,37698,3576,2518,2595,270,17,6303,4200
5844,3595,1040,94,43688,8070,4693,5108,2108,72,69353,12760,5663,5109,259,66,33574,6993,4079,3799,1299,71,26650,5571,3835,2972,947,3,9104,3113,5803,4524,769,87,45900,9149,4228,4740,1240,65,49669,10944,5058,3828,828,67,33081,6272,3921,4456,601,93,39840,4888,2805,2885,295,17,7113,4351
6397,4277,722,106,50574,8145,4911,5331,381,76,74088,13584,6578,5604,64,72,39299,9494,4154,3936,686,72,29545,6977,3910,3212,388,3,9967,3525,6541,5410,905,95,50592,9577,5000,5193,1693,81,67018,12052,5797,4273,23,77,38911,7985,4498,4869,1014,105,46766,6164,3217,3186,591,21,8955,5601
7045,4691,1136,119,59540,8831,5195,5543,593,80,83290,14490,6885,6001,461,78,42724,10217,4709,4814,1564,87,38110,7204,4270,3596,766,5,11173,3698,7220,5806,201,106,59014,11286,5728,5835,2335,94,78412,12680,6074,4461,211,81,41459,8380,4498,4991,261,105,46992,6242,3217,3341,746,21,8955,5678
7531,5037,1477,127,66391,11634,6034,5933,983,93,97281,15982,7546,6892,1352,89,49984,11641,5034,5068,428,90,41755,7232,4896,4002,262,5,11788,4990,8081,6287,607,117,66306,12315,6245,6421,870,98,81441,13046,6935,4885,635,90,48085,8385,4752,5162,432,108,49813,7678,3423,3513,913,23,10875,7234
7586,5252,172,130,67058,11723,6426,6685,250,93,100146,18619,8131,7311,701,95,56092,14563,5348,5769,174,96,45796,7690,5211,4267,512,5,12077,7050,8505,6955,175,123,73118,14298,6654,6774,1219,100,94873,15090,7268,5648,1398,90,51514,9985,5555,5652,922,122,56345,7843,3646,3728,228,23,11956,7707
7980,5599,119,130,68128,12559,6602,6912,477,97,107843,19025,8804,8134,274,99,59958,14563,5928,6445,100,98,47775,8067,5522,4464,709,8,13763,7118,8890,7344,564,130,81116,14498,7052,7266,511,104,100210,16935,7268,5820,120,90,51891,10390,6203,6374,269,135,66443,7852,3646,3918,268,23,12030,8482
