blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,114,295,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,295,114,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,934,79,325,601,101,4,2966,1097,153,561,61,2,443,218,150,591,91,4,904,68,150,523,23,0,61,192,185,584,84,3,217,0,325,601,101,4,3067,869,246,582,82,3,721,178,113,584,84,3,697,0,113,583,83,0,705,84
677,755,255,6,2745,355,725,897,397,13,10034,1777,924,894,394,12,2454,453,520,1069,569,7,1752,742,182,768,268,0,108,830,768,853,353,12,2076,439,685,889,389,12,7909,1603,924,939,439,15,3217,454,460,1000,500,11,2082,244,182,1157,107,0,1479,783
1324,1053,553,16,5827,700,1112,1237,37,24,14426,2365,1417,1169,669,21,4209,872,803,1371,71,15,3067,849,558,1005,505,3,1145,1039,1325,1058,558,16,2634,990,1112,1242,742,24,15141,2251,1446,1273,773,25,5967,800,960,1443,943,27,4406,440,652,1317,267,0,2818,817
1915,1649,799,25,9049,2079,1598,1471,271,29,16997,2876,1974,1517,1017,31,7259,1944,1396,1752,452,27,7300,2018,935,1223,723,5,2472,1589,1720,1407,32,21,4432,1578,1471,1773,1268,29,18904,3204,2125,1683,233,36,10872,1283,1245,2013,1513,33,7020,1298,975,1731,676,1,3962,1644
2580,2247,597,35,13023,3116,1914,1747,547,36,23240,3855,2652,1757,307,38,8818,2426,1767,1990,240,31,8978,2203,935,1357,107,5,2518,2072,2215,1680,305,27,7363,2781,1498,1907,317,29,22045,3540,2572,1959,359,42,14576,1441,1657,2529,179,37,8475,1462,1094,2086,301,2,4397,1692
3043,2602,77,45,16722,3312,2315,2046,846,44,29794,4502,3175,2044,594,48,11226,2892,2100,2367,617,37,12444,2682,1208,1839,589,7,3484,2287,2644,1900,225,33,9556,2789,1973,2225,630,38,32605,4743,3034,2268,668,50,17084,1959,2440,2999,649,54,11973,1823,1169,2220,360,2,4542,2505
3905,3206,681,60,23450,3336,2395,2168,218,44,33301,4830,3546,2300,150,53,12558,4317,2326,2663,213,44,14267,2682,1496,2068,93,9,4503,2542,2978,2192,167,33,10209,2789,2312,2483,888,46,40010,6100,3767,3021,1421,64,22470,2454,2867,3368,1018,65,14924,1823,1596,2374,514,2,5955,2634
4558,3926,1401,67,32525,3840,2962,2816,866,52,39491,5099,3985,2652,502,64,14743,4338,2805,3052,602,58,21453,3067,1873,2295,320,11,5681,2645,3406,2476,451,43,12953,4079,2606,2685,215,50,44483,6919,4291,3392,492,74,26158,2583,3262,3739,534,75,17396,1823,1991,2509,249,2,6892,2659
