blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0
185,563,63,2,212,0,300,586,86,4,4871,813,246,607,107,5,705,68,150,612,112,5,1717,553,150,623,123,0,669,680,215,598,98,4,752,17,325,601,101,4,3128,687,246,607,107,5,765,0,168,612,112,5,2095,289,168,628,128,0,816,540
738,846,346,11,1637,195,714,901,396,13,8605,1218,768,848,348,12,1974,998,431,888,388,14,3912,786,431,757,257,0,1014,740,833,976,476,16,3407,96,837,1094,594,12,9822,1304,876,1334,834,14,3385,723,508,839,339,11,3750,356,508,802,302,0,1014,635
1621,1567,1067,26,6454,1061,889,1124,244,17,9986,2254,829,984,134,13,2432,1469,631,1085,85,16,4331,968,784,966,466,1,1903,1918,924,1133,333,18,5714,1042,1129,1507,1007,17,14553,2058,1044,1516,291,18,4265,723,797,1440,940,17,6574,581,797,1406,906,1,1811,816
2085,1885,360,34,8250,1250,1266,1427,547,25,14193,2632,1545,1341,486,24,5230,1609,1287,1473,473,29,8780,1580,915,1140,340,1,2409,2057,1879,1597,797,35,11123,1387,1329,1699,99,21,17851,2566,1723,1845,620,28,7185,1001,1274,1779,354,27,8388,651,965,1605,220,1,2298,1346
2669,2218,693,46,11924,2077,1781,1780,900,37,23207,3470,2132,1616,761,33,8388,2530,1476,1732,432,34,10949,2031,1104,1329,229,2,2915,2702,2217,1852,252,42,14205,2439,1812,2299,699,29,26326,3149,2402,2250,1025,37,12631,1411,1794,2825,100,39,14043,1471,1485,2188,153,2,4527,1487
3335,3163,163,55,19077,2171,1920,1902,1022,37,23682,4318,2500,1863,358,41,13354,2530,1720,1945,345,39,12856,2039,1348,1477,377,3,3662,2784,2737,2121,521,51,17534,2485,1812,2422,822,29,30303,3961,2954,2510,160,46,15664,1875,2180,3116,341,49,17682,1480,1748,2323,288,2,4585,1487
4198,3740,740,68,26195,2191,2140,2122,92,41,24282,4805,3086,2090,585,48,16488,2801,2134,2200,600,46,15710,3162,1668,1711,611,3,3879,3257,3300,2516,916,57,21836,2909,2567,2812,1212,43,42868,5107,3633,3127,777,56,20315,2235,2722,3517,742,62,22090,1737,2030,2557,522,2,5951,2022
4751,4042,1042,78,34954,2400,2140,2244,139,41,28044,6263,3362,2312,507,54,20362,3983,2361,2458,258,51,18671,4253,1911,1888,288,5,4990,3734,3791,2784,1184,63,26506,3704,3103,3295,245,50,47851,6287,4262,3465,265,66,24413,3287,3305,4550,550,73,30467,2980,2619,3361,11,4,8356,2668
5122,4321,496,84,37617,4331,3040,2648,543,53,38713,7091,3730,2572,767,63,23185,3993,2553,2803,598,58,22637,6405,2103,2226,226,5,6464,4687,4728,3455,1855,73,34697,4106,3833,3768,613,58,53383,6482,4630,3726,526,75,28272,3531,3794,5113,813,81,35688,3590,2970,3974,624,4,10346,3693
