blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
123,568,68,2,571,115,325,601,101,4,3100,880,276,620,120,6,987,45,113,584,84,3,482,106,113,523,23,0,0,673,215,598,98,4,985,109,331,1071,571,4,3971,665,130,574,74,1,522,85,120,635,135,3,1138,0,160,636,136,0,455,0
584,857,357,11,1640,234,835,954,454,16,11492,1857,863,973,473,17,3014,370,450,902,402,14,1805,194,450,720,220,3,1233,1202,924,1014,514,18,2587,109,907,1461,961,16,8985,1470,931,882,382,12,3149,663,571,1036,536,16,6826,163,631,871,371,0,1425,316
1386,1112,612,18,3822,1578,1213,1275,775,24,16835,2718,1170,1180,245,22,4450,1299,937,1295,795,27,3539,212,846,897,397,5,1841,1219,1477,1336,836,29,6582,1020,1069,2060,1560,20,10811,1928,1432,1157,657,17,6714,1317,633,1159,209,16,7169,163,813,1139,339,0,1481,324
2137,1766,416,27,7078,2175,1526,1553,1053,32,20923,3262,1909,1535,600,34,9521,1618,1332,1655,1155,38,6051,601,1241,1136,636,8,3817,1254,1905,1755,280,34,8392,1388,1169,2592,67,20,12975,2537,1862,1404,254,25,9782,1755,1315,1567,617,31,10248,439,1176,1333,533,0,1745,345
2483,2014,664,32,8684,3150,1763,1766,406,36,23607,3823,2557,1908,973,46,12678,2010,1738,1998,498,48,8077,611,1524,1337,462,9,5395,1370,2735,2149,674,45,12262,1781,1491,2876,351,28,21291,3824,2509,1679,529,34,15105,2147,1563,1845,75,40,12278,497,1384,1468,668,0,2417,345
2978,2451,146,46,13937,4080,2215,1986,621,38,24804,4404,2740,2361,326,48,14155,2872,2137,2253,753,56,12019,1419,1963,2321,46,9,6205,2446,3598,2732,557,54,16772,2667,2029,3493,133,32,23526,4786,2875,1975,315,40,17252,2798,2402,2272,502,54,17783,983,2097,2165,1360,3,3608,1389
3687,2813,508,58,18587,4404,2580,2319,954,43,28921,5612,3541,2898,863,59,19581,3001,2588,2886,1386,60,14685,1982,2223,2530,255,9,6729,3400,3969,3189,139,60,21554,2930,2108,3615,255,32,25625,5782,3662,2416,756,53,24570,3716,2525,2452,132,56,19386,2111,2153,2359,179,3,3779,1717
4025,3098,793,65,25316,5578,2774,2541,311,47,34471,6828,4063,3166,281,68,23965,4371,2960,3186,386,67,17305,1982,2321,2714,309,11,6996,3400,4870,3620,565,77,27878,3819,2802,4024,664,44,34864,6896,3939,2819,244,59,27764,3736,3333,3149,829,67,25372,2989,2792,2727,547,3,4113,1717
