blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,377,16,75,583,83,0,693,0,526,699,199,8,4458,807,246,587,87,4,471,216,75,568,68,2,1051,723,185,563,63,2,713,60,430,621,121,6,3927,701,215,574,74,3,891,28,145,984,484,3,955,71,145,648,148,0,340,393
924,1018,518,19,3298,246,89,1067,92,0,1106,613,836,982,482,16,12603,1791,768,861,361,13,1965,1085,642,913,413,9,3552,1032,553,720,220,4,1481,602,703,886,386,12,8433,1182,775,834,334,12,2969,457,672,1313,813,12,3524,544,334,913,338,2,1294,958
1232,1211,711,23,5034,1011,391,1222,247,0,1345,928,1353,1361,856,29,17133,2504,1477,1254,754,27,4581,1511,1097,1208,708,17,5308,1115,1262,1022,522,12,3689,1268,1182,1265,765,24,13799,1995,1453,1096,596,20,7941,751,1015,1632,1132,23,5337,649,616,1090,515,4,2346,974
1757,1501,1,30,7514,1406,712,1396,421,0,1504,1168,1353,1483,28,29,17534,3567,1753,1460,60,31,5606,2189,1540,1505,1005,24,7669,1115,1603,1263,13,16,4671,1835,1583,2075,1575,27,15916,2629,2010,1718,1218,30,10576,859,1502,2027,77,36,10117,916,1011,1266,691,6,3390,1223
2343,1788,288,37,10363,1766,749,1531,131,0,1504,1168,1894,1885,430,41,30248,4745,2401,1830,430,41,9108,2674,1639,1656,355,26,9313,1115,1695,1421,171,18,5713,2239,1948,2401,26,35,23438,3243,2504,1992,242,36,13070,1295,1672,2248,298,41,10626,916,1242,1422,847,7,3652,1223
2486,2101,51,38,11683,2972,907,2095,395,0,1921,2240,2186,2077,622,45,33242,5284,2893,2116,716,50,11515,3354,2011,1921,186,31,10969,2373,2600,2352,252,29,10084,3302,1986,2538,158,36,26191,3935,3004,2259,509,45,16173,1526,2347,3163,1213,57,16550,1131,1742,1792,142,9,4766,1257
3411,2551,501,54,18490,5049,1172,2294,594,0,2079,2527,2380,2299,844,49,38278,6236,3602,2421,321,58,14251,4064,2367,2210,475,37,12257,2426,3094,2648,548,36,15072,4873,2576,2852,472,47,33907,4545,3556,2567,817,54,26867,1772,2772,3471,1521,64,18339,1171,2005,2010,355,11,5365,1424
4059,2956,906,67,24591,5131,1675,2489,789,0,3534,3071,2926,3104,144,55,41704,6568,4035,2745,645,66,16078,4563,2830,2758,1023,50,17847,2577,3524,2939,839,46,20172,4922,3051,3330,950,53,41357,5180,4057,2886,186,63,30897,2046,3015,3734,309,72,20151,2396,2248,2187,532,13,6902,2330
4454,3183,208,73,28257,5732,1758,2623,248,0,3534,3071,3578,3430,470,64,50398,8040,4679,3087,987,79,19251,6098,3335,3062,627,60,20291,2589,4265,3278,1178,59,27544,5706,3328,3552,1167,58,47705,5703,4671,3381,681,75,36218,2640,3758,4124,49,84,26285,2491,2436,2343,113,14,7423,2723
4949,3514,539,81,31933,6021,2111,2818,443,0,4001,3164,4255,3884,924,72,63333,9017,5486,3708,1608,88,23177,6782,3581,3276,840,65,22032,2614,4799,3602,1502,67,31250,5867,3656,3813,628,62,51261,5879,5211,3736,286,86,41755,4104,4222,4385,310,88,27963,2728,2606,2484,254,14,7483,3478
5593,3874,899,95,36843,6546,2414,3034,259,0,5374,4247,4604,4104,1144,76,69216,9628,6011,4066,266,99,27953,7251,3824,3503,1068,72,24310,4238,5076,3766,1666,69,32117,6881,4060,4606,1421,72,56261,6504,5520,3974,524,90,45415,4104,4789,5128,1053,95,35232,3388,2925,3194,964,15,9164,3688
5995,4368,168,103,41429,8528,2589,3535,59,0,6154,5669,5132,4606,346,84,74177,11500,6451,4863,263,99,29824,9777,4377,3743,473,80,27580,4245,6182,4454,2354,80,36557,7515,4466,5011,326,72,57075,7750,6470,4457,1007,103,51884,4262,5624,6455,1155,104,42435,4517,3499,3537,207,15,9634,5059
6371,4596,396,109,44917,8570,2767,3735,260,0,6745,5763,5819,5052,792,97,86514,12572,7075,5323,643,112,35564,10116,4755,4059,374,88,31858,4245,6985,4893,2793,94,47497,8140,4953,5357,672,80,67728,8773,7032,4740,1290,110,56396,4287,6210,7462,1062,115,50099,4593,3566,3738,408,15,10039,6142
7238,5443,18,115,51452,11080,3225,4395,845,0,8302,6724,7067,6172,1912,110,107006,15878,7765,5776,1091,123,42769,12671,5300,4387,702,96,36008,5100,7760,5357,107,96,52327,11014,5442,5611,926,86,72900,11347,7475,4950,1500,116,62598,6011,6487,7694,419,121,55046,6345,4623,4240,905,18,11730,7147
7885,5849,424,128,58556,11115,3838,4876,1326,0,9005,7679,7067,6295,435,110,111364,17852,7896,5936,351,124,43250,12671,6074,4936,1251,104,41441,5861,7821,5490,240,96,59087,12292,5442,5734,174,86,75437,12104,7703,5162,262,121,64675,6238,6773,8009,84,128,63053,8171,4817,4415,151,19,11734,7147
8633,6563,238,137,65335,14053,4034,5336,136,0,9548,7679,7779,7172,1312,115,122749,20813,8390,6446,171,126,48335,16473,6630,5354,619,110,43976,5907,7835,5637,97,97,60134,13729,6349,6126,216,90,78745,14793,8631,5584,684,121,67810,8412,7739,9191,1266,134,72079,8997,4831,4556,291,19,12233,9111
8974,6845,520,142,67306,14053,4247,5572,292,2,10087,8622,8193,7491,331,123,133520,21392,8822,6791,516,135,54000,16761,7194,5664,129,117,48875,6755,8456,6026,486,109,70966,14042,6842,6464,554,100,89552,15416,9081,5873,173,127,72112,8412,8186,9585,360,146,82091,10114,5159,4910,635,24,14191,9256
10292,8474,2149,154,82130,16331,5209,6752,1472,7,15714,9649,8760,7979,19,124,136780,24224,9329,7206,931,136,60854,17493,7579,5977,442,122,55512,6890,8551,6149,159,109,72231,16515,7124,6935,150,101,92638,17570,9308,6149,449,132,74336,8412,8740,9943,718,151,88582,12064,5680,5237,962,26,16751,9564
10737,8968,493,158,85552,16685,5821,7313,583,7,17901,10801,9587,8447,487,128,146262,27143,9767,7419,1144,141,64539,20962,8377,6737,12,131,61755,7651,8640,6388,48,113,76463,19176,7124,7107,322,101,94379,19775,9840,6725,1020,143,79747,8701,9962,10675,1450,159,102585,13294,5711,5427,52,26,17404,11259
11105,9579,1104,165,89777,16699,6001,7608,278,12,20532,10801,10765,9055,1096,150,169711,27541,9828,7612,167,142,67838,21025,8604,6930,205,132,65846,7651,9020,6672,332,121,85178,19578,7661,7446,661,109,104802,20293,10304,6946,106,149,82824,8701,10857,11073,749,174,120444,13555,5821,5637,263,28,17975,11277
11635,10241,1766,172,97973,18360,6184,7880,545,13,21310,11272,11119,9401,341,157,176868,27908,11757,8160,715,150,74467,21647,8993,7343,618,139,69711,8049,9483,6975,635,128,91544,20336,7779,7592,807,110,109216,21084,10575,7162,322,154,86999,9776,11222,11408,1083,181,131330,14702,5860,5838,458,30,18281,13427
12521,10747,372,172,98584,19379,7383,8644,384,13,21931,12799,12502,10087,1027,162,187893,31151,13036,9276,1826,152,83575,24875,10358,7905,330,139,72704,11395,10043,7322,232,134,96390,22316,8131,8704,632,110,113090,24044,10965,7535,695,159,91919,10023,11461,12215,190,182,135621,16197,6347,5978,248,30,18767,13427
13230,11198,823,187,110709,19577,7648,8885,625,18,25083,13049,13305,10579,1514,180,203933,31605,13423,9622,842,164,92301,25396,12319,8078,498,141,74091,11395,10829,7786,196,144,105497,22583,8488,8938,15,115,122350,24485,11378,7768,188,166,95737,10062,11759,12555,531,190,149733,16585,6738,6219,484,34,20077,13661
14140,11866,691,202,127364,24118,8382,9515,120,19,26221,14508,13760,10881,341,190,217090,32185,13859,10212,1432,170,103018,25641,12754,8526,946,141,78668,11395,11310,8031,441,146,110234,24674,9088,9060,138,115,122350,24485,11565,7890,310,166,97635,12952,12470,13230,1205,204,162263,17279,7377,6524,789,34,21081,14781
14140,12038,114,202,127364,24118,9407,10396,997,29,33755,14623,15099,12385,1846,195,231554,34478,15190,11330,2550,174,114539,29669,13413,8948,118,141,79625,14758,11751,8334,444,152,115614,26955,9348,9277,355,115,126545,28004,11565,8013,433,166,98181,16131,12853,13494,20,208,168978,19193,7995,7114,630,34,22052,16384
14794,12512,587,217,144456,24531,9521,10915,115,31,36429,14647,15571,12748,438,203,242856,35106,15718,11660,456,183,121255,29863,13984,9453,618,156,95521,15018,12198,8755,865,161,125519,27184,10413,9846,563,130,143316,28630,11740,8198,618,170,101294,16131,13867,14156,682,229,193471,19348,8889,7311,826,38,23929,16536
15769,13462,1537,230,157527,25457,10060,11156,356,31,37558,16458,15825,13215,906,203,247244,38562,16425,12584,1379,188,129044,32242,15015,9928,1093,157,101401,17243,12811,9170,405,171,135110,27747,11040,10054,422,132,146181,31680,12449,8521,941,170,106404,18945,14382,15290,260,236,207216,22298,9820,8382,648,39,25454,18151
15785,13669,620,231,157715,25457,10886,11723,923,34,40030,16794,17055,13969,1660,220,267965,41453,17052,13519,1065,191,136168,35452,15030,10100,1265,157,102033,17243,13934,9863,1098,188,151918,28047,11916,10469,837,144,157882,34749,12449,8644,159,170,107622,18945,14792,15607,578,243,217785,25178,10457,8618,128,42,27248,20188
15785,13786,736,231,157715,25457,11982,12111,1311,37,44176,17667,17250,14395,2081,221,270206,41908,17341,13704,1249,191,139513,36013,15783,10641,1807,160,104824,17243,13934,9929,469,188,153177,30947,11916,10536,904,144,157882,34749,12449,8710,225,170,107925,21614,14792,15673,644,243,217785,25178,10495,8724,234,43,27594,20981
