blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,587,0,325,601,101,4,3775,892,185,561,61,2,581,208,113,584,84,3,698,0,113,523,23,0,158,19,208,552,47,2,662,150,498,681,181,8,5525,627,215,574,74,3,656,292,131,563,63,2,696,0,131,543,43,0,326,84
833,927,427,13,2498,105,860,969,469,16,9674,2010,863,920,420,14,2652,441,450,839,339,11,3699,520,450,797,297,0,548,426,760,821,316,11,2022,263,712,873,373,12,7976,1120,912,946,446,16,3580,462,564,983,483,17,3519,133,564,817,317,0,2252,470
1416,1190,690,21,5228,967,1233,1589,1089,21,15276,3025,1385,1201,701,24,4589,577,841,1166,66,15,5011,1266,841,1027,77,0,776,1145,1409,1179,674,21,4164,658,965,1586,211,16,10454,2043,1265,1400,250,18,4748,1296,972,1703,1203,25,6220,751,911,1150,650,2,4019,936
1939,1550,1050,33,9411,2004,1509,1826,151,26,17803,3214,2063,1576,1076,37,7001,802,1222,1456,356,22,6226,1319,1222,1176,221,1,778,1223,2013,1640,1135,29,6047,1340,1300,2146,771,20,13810,2573,1973,1795,645,32,9833,1893,1170,1888,213,28,7502,751,986,1304,154,2,4098,936
2190,2328,53,34,10305,3085,1862,2706,-194,30,19587,4320,2649,1942,192,49,10911,1090,1504,1726,626,30,9185,1454,1504,1391,436,1,1243,1523,2625,2053,448,37,8921,1735,1896,2974,1599,24,19082,3684,2621,2103,953,43,14676,2192,1603,2270,595,40,11965,1282,1419,1459,309,2,5555,1329
2867,2680,405,44,12620,3115,2247,3014,114,38,29378,5564,3078,2189,439,57,13838,1094,1579,1890,140,32,10475,2484,1579,1545,115,1,1316,2276,3087,2287,682,43,10677,1735,2265,3282,582,32,25324,4223,3181,2442,492,47,17046,2864,1936,3130,105,46,14893,1581,1690,1803,143,2,6422,1796
3389,2943,668,52,16592,4172,2512,3237,337,43,30979,6623,3298,2419,234,60,15361,2333,1911,2193,443,40,13003,3118,1881,1679,249,1,1423,2342,3764,2598,993,55,13685,2521,3177,4254,1554,43,32404,5305,3912,3208,33,56,23288,3652,2476,3559,534,61,20422,1788,1954,1957,297,2,6911,2139
4037,3339,1064,64,20586,4376,2974,3592,687,52,38951,7448,3884,2791,606,72,20803,2494,2080,2351,251,42,15025,3925,2264,1909,44,3,2219,3197,4233,2910,1300,64,15435,2521,3565,4540,1840,51,48606,5910,4498,3565,390,67,27131,3652,2981,4261,1236,72,25508,2580,2460,2464,804,3,9540,2305
