blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,104,174,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,174,104,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,542,42,1,241,468,325,601,101,4,3259,731,215,574,74,3,476,56,113,584,84,3,926,76,113,523,23,0,250,67,215,563,63,2,1198,284,325,601,101,4,2604,771,246,567,67,3,565,124,113,584,84,3,811,65,113,523,23,0,342,0
833,843,343,8,6872,1119,704,886,386,12,8516,1218,683,822,322,10,1808,70,564,955,455,15,3479,1097,564,759,259,3,1678,413,863,934,434,14,5669,886,835,954,454,16,11408,1757,863,788,288,9,1398,624,393,846,346,11,3181,583,393,791,291,1,1595,441
1232,987,487,9,7381,1561,1039,1205,705,20,13837,2009,1422,1143,643,19,3854,182,696,1134,184,18,3833,1106,881,978,478,7,2216,596,1446,1211,711,23,8090,1253,1284,1315,815,27,16838,2427,1293,1037,537,16,2554,1219,733,1162,187,20,5534,625,733,946,71,1,1661,441
1411,1123,173,10,8101,2447,1081,1327,177,20,14427,2750,1978,1413,913,25,4939,380,1159,1487,537,30,6666,1431,1313,1189,689,9,3255,1344,2348,2401,1901,30,11184,2336,1622,1621,1121,35,21315,2685,1979,1293,793,22,4728,1682,1128,1473,498,28,9253,937,1128,1160,285,1,1934,765
2089,1417,467,17,9779,2556,1337,1531,381,23,19835,4009,2238,1598,1093,28,6789,452,1319,1781,131,31,7411,2296,1536,1624,24,9,4097,1816,2348,2524,74,30,11662,2399,1622,1744,144,35,23270,3639,2535,1567,1067,28,6557,2151,1802,1952,977,37,12950,1288,1308,1689,114,2,3294,1525
2335,1567,317,19,10413,3753,1813,1839,689,31,26187,4843,2762,1870,190,35,8155,552,2026,2186,536,45,9337,2306,1780,1805,205,11,4723,1876,3479,3244,794,45,18674,3207,2101,2069,469,43,32981,4471,2872,1794,119,35,8822,2460,2027,2221,376,46,15560,1301,1533,1823,248,2,3294,1560
3013,1842,592,25,13796,4369,2026,2082,932,36,29665,6291,3501,2172,492,43,10075,1005,2357,2524,874,55,12104,3370,2051,2034,434,13,7156,3057,3973,3905,180,53,24594,4094,2782,2834,1234,55,42104,5122,3459,2057,382,40,11420,3267,2566,2634,789,55,20526,2026,2110,2167,587,3,4497,2346
3506,2028,778,28,14593,4369,2534,2538,1383,41,33614,6993,4027,2340,660,45,10402,1005,3149,3165,1515,64,15553,3894,2270,2169,94,13,7288,3307,4311,4153,428,60,26147,4159,3046,3002,1402,59,47509,6665,4042,2391,716,53,13884,3485,2810,2991,416,63,24289,2862,2416,2471,891,3,5833,2619
3816,2299,1049,33,16422,5659,2773,3490,45,42,35357,7276,4425,2541,861,50,11970,1197,3477,3385,160,70,18842,4315,2661,2631,156,15,8007,3461,5174,4628,903,77,32829,5184,3362,3231,431,63,54473,7748,4666,2646,966,62,18417,3857,3272,3247,672,70,27166,2899,2694,2773,218,9,8290,4149
4003,2457,507,35,18265,7244,3406,3809,364,50,45151,9273,5073,2803,1123,56,15993,1657,3928,3779,554,82,22775,4690,3112,2885,410,18,9194,3609,5900,6221,2496,89,43857,7039,3964,3550,750,71,60504,8423,5313,3012,1332,70,22410,5222,3812,3683,1108,82,32960,3078,2900,2989,429,11,8501,4149
4556,2726,776,44,20274,7266,3949,4085,640,54,53674,10162,5410,2984,79,60,17023,1657,4478,4668,1443,91,26882,5286,3662,3252,777,19,10923,5430,6182,6493,343,92,45691,7155,4439,3987,1187,79,72611,9329,5685,3290,275,76,25190,5238,4153,3854,379,85,36606,5436,3427,3232,672,14,10762,5502
4804,2954,129,47,21695,8979,4498,4425,980,62,62918,11038,5970,3221,311,67,20592,3306,4570,4825,300,93,27384,5286,3877,3435,210,22,11296,5430,7069,6986,836,102,53215,7770,4829,4317,1512,91,79719,10273,6092,3503,488,81,30250,6910,4368,4040,565,89,38257,5436,3427,3372,813,14,10762,5502
5256,3207,382,51,24016,8994,5187,4996,1551,63,65602,12213,6339,3716,371,72,22733,3658,5352,5708,1183,100,34684,6655,4157,3580,355,22,11881,6959,7779,8851,2701,112,62125,8445,5367,4810,2005,99,85742,12618,6092,3726,711,81,30603,7480,4739,4720,245,94,44518,6882,3921,3856,1296,16,14140,7102
5445,3329,504,51,24016,9213,5445,5469,234,63,66444,12910,6743,4023,678,80,24914,3689,5609,5980,305,100,34799,7184,4310,3721,496,22,11958,7105,8773,9380,3230,124,70792,9814,5819,5762,452,100,86648,13309,6545,4345,1325,85,34049,7976,4876,5004,529,96,46197,6892,3952,4150,340,16,15114,7102
6184,3707,882,62,30631,9562,5646,5709,34,67,74590,15111,7344,4380,1035,90,28709,3996,5855,6302,277,107,38735,8696,4886,4088,858,26,14220,8255,9189,10121,851,130,78262,11725,6578,6048,738,110,98483,14295,7054,4683,423,93,39267,9704,5309,5632,1157,99,49736,7222,4569,4466,656,17,17690,7652
6245,3829,379,62,30631,9562,5896,5945,270,71,76851,17174,7710,4683,923,97,31786,4012,6431,6790,765,121,44566,8941,5056,4318,168,27,14663,8337,9690,10426,336,140,84139,11725,7901,6785,1475,126,122439,15952,7426,4889,629,98,41868,9775,5364,5797,122,102,51043,7222,4625,4606,96,17,17690,7652
6563,4076,626,65,32674,11562,5896,6067,392,71,77799,19597,8388,5290,1525,98,33718,6104,6646,6997,971,126,48351,10666,5189,4459,159,27,14883,10326,10507,12023,1934,149,101468,15847,8142,7106,171,130,127338,15952,8490,5812,752,101,46314,12387,6274,6348,673,110,58476,8223,5797,5227,717,18,20653,8079
6563,4083,633,65,32674,11562,5896,6075,400,71,77799,19597,8388,5297,1532,98,33718,6104,6646,7004,979,126,48351,10666,5189,4467,167,27,14883,10326,10507,12031,1941,149,101468,15847,8142,7113,178,130,127338,15952,8490,5819,324,101,46314,12387,6274,6355,680,110,58476,8223,5797,5235,726,18,20653,8079
