blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,20,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
184,570,70,3,1114,70,300,586,86,4,5113,948,276,620,120,6,1170,0,150,612,112,5,1047,27,170,543,43,0,477,71,92,542,42,1,290,153,325,601,101,4,3745,734,215,594,94,4,645,19,113,584,84,3,977,142,113,563,63,0,221,117
552,832,332,11,3517,567,732,886,386,12,8540,1556,785,886,386,14,3227,137,564,990,490,17,3491,187,604,777,277,0,1563,287,583,804,304,9,1683,342,526,821,321,8,5461,1273,924,965,465,15,3379,158,300,727,227,4,1444,481,362,791,291,1,850,365
666,955,55,11,4151,1133,801,1179,204,12,9266,2804,1173,1427,227,22,5722,1229,913,1309,809,28,5540,401,943,1052,552,0,1959,554,1096,1442,942,15,4061,1146,676,1620,45,11,7192,1913,1348,1884,1384,22,5758,295,658,969,469,11,2841,753,720,1066,566,1,1432,685
1126,1189,139,18,5955,2120,999,1412,32,17,13737,4160,1758,1749,424,32,9058,1983,1433,1934,1434,37,8638,1276,1482,1886,1386,0,2671,848,1220,2016,616,15,4509,1293,902,2279,704,15,10349,2634,1904,2242,367,32,10101,1085,1053,1224,74,18,5353,1312,1115,1300,25,1,2064,1164
1589,1406,356,21,7570,2211,1010,1542,162,17,15586,5098,2035,1948,623,36,11324,2097,1433,2144,144,37,8904,1276,1545,2168,293,0,2835,898,1681,2264,864,21,6100,1780,1099,2516,941,19,15441,3497,2407,2503,627,39,13872,1456,1556,1588,438,29,7946,1347,1246,1435,160,1,2250,1164
1958,1640,290,27,9037,2281,1320,1782,202,21,18511,5788,2566,2176,411,44,14552,2594,2145,2507,507,48,11323,1334,1815,2378,498,1,3198,1363,2634,2747,1346,40,13353,2113,1741,3090,1510,31,22342,4198,3301,3110,335,49,18752,1683,1617,1710,560,29,9333,1528,1308,1609,334,1,3680,1737
2265,1881,31,34,10773,3393,1629,2039,454,26,21738,6723,3214,2443,678,53,20015,2791,2718,3197,1197,62,14654,1650,2320,2715,835,1,3844,2266,3612,3695,995,51,20526,3529,1955,3307,227,35,25155,5115,3887,3443,668,59,23892,1824,1674,1846,696,30,10070,2358,1345,1763,488,1,3733,2251
2787,2151,301,42,16181,3680,1965,2867,1282,30,27553,7914,3886,2973,8,62,24337,2990,3098,4453,253,67,17213,1660,2664,3094,84,1,4055,2291,3889,3923,48,57,23926,3684,2105,3515,360,39,30836,5979,3887,3593,818,59,24888,3192,2076,2146,296,37,12980,2487,1407,1901,151,1,4200,2813
