blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,2,215,0,520,20,0,112,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,96,112,0,520,20,0,118,0
215,598,98,4,827,54,320,601,101,4,3284,890,185,561,61,2,327,0,93,568,68,2,1138,459,93,597,97,1,1084,370,123,563,63,2,826,108,320,601,101,4,3354,925,276,620,120,6,1028,0,131,563,63,2,1462,522,131,603,103,0,637,430
924,983,483,17,3135,758,815,964,464,16,11907,1929,924,953,453,16,4109,737,545,925,425,13,3898,1205,450,771,271,1,1638,725,523,734,234,5,2409,1081,661,886,386,12,8483,1597,924,933,433,15,4106,504,412,832,332,10,3702,909,412,825,325,2,1442,968
1582,1532,1032,24,5171,1485,1328,1410,910,26,17366,3148,1342,1129,629,19,5403,1288,973,2409,1909,18,6185,1594,878,1226,726,1,3213,1183,1386,1078,578,15,5973,1981,784,1619,769,12,9575,2173,1674,1765,1265,24,6726,1366,894,1556,1056,16,4988,1361,770,981,56,3,1767,1308
2259,1850,300,33,8569,1701,1473,1599,289,30,18509,3156,1590,1356,16,23,7029,2438,1163,2676,251,23,8159,1706,1068,1360,125,1,3213,1183,1846,1427,327,20,6595,2101,1287,2282,1432,18,15467,2401,2074,2006,206,31,9049,1388,1326,1858,458,24,6903,1458,842,1244,319,3,1950,1560
2907,2249,699,46,13199,2016,1918,1927,617,38,27851,3876,1975,1556,216,28,8909,3164,1686,2988,563,34,12785,2442,1162,1554,94,1,3569,1980,2490,1816,716,35,10052,2862,1546,2567,157,24,19556,3066,2598,2352,552,42,14897,1835,1825,2447,1047,32,11213,2041,1263,1620,685,5,2312,2062
3078,2521,146,46,13679,3392,2495,2164,854,43,32338,4889,2368,2047,57,31,10664,3244,2082,3274,849,41,15872,2854,1557,1729,269,1,4847,2211,3352,2287,1187,51,15797,3685,2132,2964,554,36,25551,3491,2721,2520,120,45,15611,2819,2181,2751,1351,42,14277,2389,1619,1789,854,6,3608,2072
3726,2908,533,58,17638,4076,2741,2366,181,47,35571,5491,2968,2448,458,44,13845,3264,2250,3466,141,45,17473,3105,1756,1883,423,1,4951,3054,3877,2657,457,62,20378,4622,2541,3815,505,41,34749,4806,3369,2900,500,57,19725,2853,2475,3251,351,48,17464,2576,1876,2221,161,6,3814,2549
4064,3148,773,64,21993,5859,2797,2530,345,49,38523,6761,3646,2774,784,56,20090,3509,2513,3729,404,53,21935,4002,2019,2077,182,1,5154,4277,4226,2942,737,70,25177,6467,3198,4574,1264,49,40987,6256,4017,3292,892,70,24153,2898,3153,3799,899,58,22497,3089,2141,2584,519,7,4324,3410
4101,3270,395,64,22198,6188,3213,2753,568,53,44966,7704,4206,3078,1088,67,24055,3730,3078,4735,185,58,23901,4457,2427,2338,438,8,7335,4277,4870,3485,1280,84,32969,6583,3326,4699,139,50,45965,7212,5039,4199,1799,81,30013,3498,3525,4242,191,65,25337,3807,2528,3045,205,7,5127,3613
4688,3615,740,73,27475,7639,3840,3205,1020,61,55150,8678,5133,4437,922,74,29876,5280,3536,5306,181,69,31473,4729,2911,2780,375,9,9566,5230,5365,3838,1633,93,38347,7621,3749,5362,802,58,53460,9617,5780,4849,2449,93,36224,4386,3801,4455,55,70,28969,5124,2551,3535,690,8,6491,4450
5026,3835,60,79,30058,8949,3980,3371,1186,62,61539,11486,5806,4862,47,88,37475,6346,4122,5675,550,80,37774,4875,3368,3275,865,10,10325,5813,6051,4627,1022,108,50198,8270,4545,6338,978,59,56275,10616,6209,5114,114,102,39597,4439,4443,4986,586,79,33375,5570,3353,4075,1230,8,7179,5298
5579,4167,392,91,35464,10701,4004,3493,258,62,63108,11855,6196,5152,332,97,42361,6807,4152,5797,72,80,38672,6045,3368,3455,245,10,10750,6896,6562,5333,828,118,55223,9729,5331,7203,593,67,65123,12220,6918,6119,1119,117,51373,5039,5239,5807,2,90,38604,6356,3353,4266,546,8,7358,5298
5950,4410,335,95,37617,11291,4466,3836,601,70,73809,12453,6844,5795,975,110,50496,7016,4761,6778,1053,96,46945,6072,3611,4046,836,10,13026,6896,7215,5931,406,122,59648,9792,5871,7675,1065,79,73158,13111,7523,7333,158,125,57012,5060,5508,6098,343,97,45749,6356,3624,4456,736,8,7425,5314
6565,4721,646,106,43223,13562,4515,3959,724,70,73809,12453,7196,6092,1272,116,54550,7207,4817,6915,265,97,47787,6077,3636,4186,276,10,13026,8899,8330,6787,1262,143,74300,10361,6220,8050,1440,83,78353,13406,8817,8267,1092,141,73187,6322,5909,6837,1076,108,53536,6387,4053,4796,1071,9,7960,6109
7023,5423,848,110,45005,13725,5010,4156,921,70,73994,12453,7413,6514,19,116,55823,8777,5874,7452,52,109,57563,6259,3969,4572,662,12,14985,8963,8460,6967,737,147,76602,12919,6790,8646,286,90,85975,14104,9309,8571,171,151,81014,6374,6551,7247,87,116,59479,6387,4380,5037,52,9,8099,7047
7410,5645,190,115,47231,13813,5531,4460,1225,77,81385,12637,7876,7196,101,124,60549,9538,6067,7805,400,117,63337,6578,4371,4835,925,14,16582,9316,9170,7347,422,159,83457,13117,7036,8884,524,91,96049,14742,10158,9224,824,170,98726,7190,6909,7643,478,127,68546,6520,4700,5191,206,10,8687,7690
8145,5973,518,115,47895,16021,5765,4919,834,81,83449,14406,8860,8168,153,124,62020,12090,7246,8569,1164,129,74925,7157,4466,4995,210,14,18549,9983,9843,8399,949,171,94681,15109,7565,9392,1027,98,100863,15664,10710,10040,140,172,102740,9415,7519,8394,1229,135,78907,8128,4910,5431,371,10,8687,8784
8835,6216,121,119,51046,17146,6383,5247,1162,85,93316,14842,9875,8765,325,138,74983,13425,7790,9802,142,133,78383,7302,4804,5951,1166,14,20463,11077,10429,8779,529,182,104057,15492,7602,9542,613,100,102362,17612,10981,10276,376,175,106979,10561,7519,8516,251,135,82217,8776,4978,5572,512,10,9809,10777
9421,6492,397,128,57372,19276,6968,5580,1495,89,100353,15369,10782,9837,1397,148,85432,15312,8915,10578,918,146,87254,7355,5141,6091,56,14,20463,11523,11389,9351,1101,203,125103,17657,8485,10030,1100,112,122122,18393,11306,10821,921,179,109648,12249,7872,8788,523,143,88207,10375,5539,5814,749,16,12552,10797
9962,6719,624,134,62501,20893,7217,5738,273,90,100355,16298,11361,10231,491,160,93865,15367,9415,10987,102,158,97048,7991,5395,6301,266,18,24821,11609,12402,10458,2208,208,133563,19308,9608,10592,1662,120,133115,19114,12244,11373,1473,183,120617,13016,8943,9393,788,147,91359,10569,6358,6430,1360,18,14177,11151
10333,7037,942,141,67137,21185,7339,5909,444,91,102525,16375,12375,10963,1218,172,108970,16850,9788,11244,354,166,104490,9578,5444,6482,42,19,25844,11609,13357,10915,615,223,146873,19523,10244,10909,1230,127,144214,19802,12693,11753,154,193,131696,13813,9128,9578,973,150,94067,12204,6564,6585,715,19,15683,11578
10610,7264,1169,147,70249,21218,7915,6406,941,91,103118,17071,13021,11176,551,176,113212,17679,10657,11693,203,176,115105,11622,5927,6691,236,19,26738,13734,13470,11100,861,226,152325,22686,10756,11482,1802,132,156222,20415,13604,12264,664,212,151832,13813,9478,9875,1271,160,101900,12833,7304,6905,1030,20,18340,13630
11291,7548,133,150,72189,22090,8778,6640,485,91,104915,17813,14275,11607,982,192,124069,19319,11344,12002,162,182,128241,14568,7295,7667,1212,22,30036,14796,13941,11553,433,234,160336,25752,11260,11823,44,140,169542,22163,14395,12937,988,215,158173,16420,9584,10126,116,164,104295,12833,7304,7096,81,20,18340,14048
11754,7873,58,158,79390,22317,9680,7184,1024,103,125749,19422,14999,12046,122,206,137362,19563,11653,12298,459,188,134383,14631,7349,7867,62,24,30127,16068,13941,11675,555,234,160336,25752,12268,12310,531,161,193360,23529,14715,13185,736,221,166094,16420,10389,10806,47,169,110483,12833,7757,7313,293,23,21818,14137
11754,7995,180,158,81298,25405,9971,7383,1223,107,129626,21927,15156,12169,244,206,138420,22098,12120,12745,906,194,142561,15001,7669,8013,208,24,31754,17142,15146,12286,1167,252,177086,26153,12599,12603,818,166,203049,26799,15083,13791,1341,225,174040,18765,10824,11123,364,176,120026,13996,8303,7558,539,24,22479,16136
12156,8182,367,158,81573,26568,11406,7829,2754,108,129711,22639,15156,12281,7766,206,138705,22333,12511,13157,218,194,144861,17579,8209,8216,337,24,32056,18912,15971,12784,1664,260,191535,30051,13762,13675,1891,171,210472,27675,15626,14873,1324,225,176641,20618,12083,11757,997,177,127987,15086,8949,7887,67,24,22479,16136
