blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,505,5,0,231,720,0,500,0,0,237,283,0,500,0,0,177,0,0,500,0,0,0,683,5,500,0,0,0,0,5,920,420,0,372,42,5,533,33,0,453,426,5,533,33,0,418,110,5,621,121,0,304,67
185,568,68,2,501,191,430,626,126,6,4032,1508,276,587,87,4,1618,763,113,563,63,2,1176,39,113,523,23,0,403,683,97,542,42,1,291,369,330,1021,171,4,4718,972,190,614,114,3,1275,904,137,631,131,4,1290,225,137,672,97,0,493,134
924,953,453,15,2417,742,607,890,35,9,4678,1916,863,815,315,10,3914,1331,474,1202,702,15,5614,175,474,758,258,2,1133,989,622,699,199,3,1994,489,709,1306,456,12,9860,1337,875,921,421,12,3559,1280,410,880,380,11,2656,429,287,883,308,0,1076,699
1355,1195,695,21,3840,1282,912,1208,353,17,8130,2381,1453,991,491,13,5634,1577,920,1751,1251,23,7954,684,643,1058,108,3,1503,1679,1329,980,480,10,3774,885,1090,1941,1091,23,14215,2131,1458,1149,649,18,6458,1558,534,1091,141,12,3357,1100,556,1169,244,0,1745,1175
2114,1841,1341,32,6963,1901,1295,1513,658,25,15031,3023,2101,1360,60,25,9201,1606,1142,1936,336,26,8662,818,867,1265,30,6,1928,2731,1916,1200,700,16,5807,1773,1451,2267,367,31,23129,2948,1891,1432,132,25,8571,1558,1062,1702,752,20,7497,1442,869,1557,632,0,2395,1402
2605,2307,307,42,10232,1956,1401,1747,892,26,15443,3023,2687,1575,275,31,13151,2220,1630,2635,1035,40,12214,1208,1262,1582,347,9,3778,3009,2409,1473,273,22,7856,1773,1786,2545,645,39,28635,3565,2478,1779,479,35,10549,2175,1440,2014,1064,31,9198,1599,1093,1776,201,0,2588,2084
3249,2821,821,55,18934,3111,2011,2051,496,34,20963,3395,2964,1770,35,35,14647,3358,1893,2855,205,45,13952,1263,1556,1780,545,12,4258,3261,2685,1616,266,23,9688,2900,1988,2897,997,43,34892,4862,3130,2352,37,45,14735,2175,1896,2335,1385,40,12242,1676,1554,2011,436,3,4441,2093
3744,3117,1117,62,22692,3906,2527,2414,859,46,32958,4462,3550,2133,398,46,18291,3954,2412,3406,756,58,19886,1568,2075,2283,1048,13,5104,3511,3272,1954,604,32,12451,3352,2609,3243,243,53,42393,5837,3778,2708,393,56,18990,2542,2123,2596,71,45,14694,3007,1904,2246,671,4,5468,2558
4545,3529,1529,76,28965,4901,2950,2735,305,54,38924,5012,3826,2340,175,51,20605,5087,2621,3643,993,61,21618,1628,2407,2510,225,15,5831,3627,3733,2210,860,40,14687,4335,2993,3805,805,59,50208,6148,4491,3183,868,66,23941,2658,2504,2976,446,57,17669,3017,2500,2508,933,9,7172,2558
4706,3801,301,76,29542,6094,3605,3462,1032,62,44634,7122,4257,2823,658,56,23726,5237,3032,4105,1455,76,27812,1734,2819,2753,468,16,7102,4417,4243,2529,1179,49,17679,4403,3168,4252,1252,59,58915,7668,4753,3395,650,69,25970,3975,2728,3154,624,60,19929,3273,2921,2849,1274,14,8751,3368
5559,4859,1359,89,38529,6702,3841,3810,180,66,52394,7266,5054,3845,1680,65,30505,5947,3259,4386,286,82,30893,2856,3045,2971,286,17,8861,5963,4274,2652,217,49,18138,5449,3377,5109,859,59,60328,8313,5216,3729,984,79,30308,4789,3345,3905,1370,72,24129,3566,3274,3247,572,14,9165,3730
6359,5367,1867,106,50599,8342,4303,4181,541,76,61141,7825,6034,4469,224,74,35490,6795,3557,4698,598,90,34217,2856,3397,3239,479,21,10673,5997,5043,2977,542,61,22728,5687,4046,5539,1289,71,69599,9232,5432,3924,389,83,32723,5717,3668,4275,290,81,27281,3566,3443,3530,855,14,11148,3984
6912,6324,674,118,56608,8683,4628,4448,803,81,68821,8737,6471,5149,904,84,40150,7223,3653,4871,421,90,36051,4202,3459,3429,369,21,11332,8091,5673,3232,797,63,24395,5687,4424,6023,1773,77,76701,10122,5655,4430,895,85,36051,6520,4010,4756,771,87,31394,3773,3581,4388,1713,14,12605,5017
7502,6747,662,118,58387,11137,5447,4902,1257,97,84793,9586,7288,5797,502,94,47691,9166,4072,5319,864,101,41757,4202,3915,3810,745,25,13072,8721,6136,3548,1113,71,28369,7466,4775,6195,45,80,78250,10430,6226,5128,543,89,39566,6985,4197,4994,259,90,34050,4300,3998,4774,324,14,14082,6200
7746,6974,174,125,61380,12070,5974,5204,1559,105,93957,10988,7474,6045,315,98,51283,9669,4426,5546,1091,107,45149,5100,4084,3976,911,26,14460,10920,6363,3803,453,72,29168,7466,6392,7459,1309,95,93401,10843,6842,5562,977,101,49303,8359,4813,5695,955,100,40574,5440,4246,5144,619,15,15182,6212
8704,7562,762,144,74624,12726,6471,5509,214,113,104850,11871,8651,6869,34,108,57373,10621,4715,5802,397,115,49539,5100,4084,4122,157,26,14460,10920,6693,4173,158,75,31116,7466,6791,7805,355,101,100378,11062,6842,5734,349,101,49931,8539,5344,6285,1545,114,49593,5473,4359,5449,299,15,17082,7087
9440,7887,1087,156,85238,12843,6921,5798,503,121,125545,12313,8803,7095,260,110,59350,12358,5008,5994,589,119,53242,5136,4253,4267,302,26,14950,12081,7011,4324,309,77,32158,7466,7439,8213,763,113,112928,12142,7584,6215,30,114,57284,8718,5669,6575,85,120,54905,5730,4604,5611,461,16,24532,8545
