blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,79,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,79,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
42,921,421,0,881,825,325,601,101,4,3291,815,246,594,94,4,993,781,75,542,42,1,641,0,75,523,23,0,140,56,0,521,21,0,1187,960,325,601,101,4,3734,677,227,881,381,3,1072,355,131,577,77,3,880,17,131,523,23,0,0,0
226,1043,143,0,972,825,911,986,486,16,10608,1852,696,854,304,10,1514,790,375,811,311,9,1268,221,375,692,192,2,436,294,369,741,241,5,1624,989,485,799,299,8,5912,1230,594,1161,111,12,3559,504,564,948,448,15,3143,142,564,759,259,3,847,7
1027,1457,557,14,3649,1093,1013,1189,-146,20,11677,1852,1393,1462,12,21,3991,1111,831,1165,660,20,2105,391,831,937,437,5,1648,663,710,980,480,9,2251,1295,762,1102,302,16,9301,1663,935,1421,71,17,5727,1460,808,1197,697,22,5110,395,808,915,415,4,997,7
1522,1775,875,22,5712,1494,1280,1420,85,25,15168,2556,1674,1644,194,24,5504,1691,1365,1420,915,27,3211,848,969,1071,196,5,1876,1620,1541,1340,840,20,5555,1610,1032,1315,515,20,11560,2242,1460,1737,387,26,8124,2412,1285,1892,1392,35,8684,628,1285,1283,783,6,2073,550
2106,2059,1159,31,7382,2149,1483,1991,356,30,20586,3683,2647,2349,29,39,11558,2383,1605,1818,313,33,4512,1890,1608,1403,528,9,4479,1968,2064,1610,1110,28,7324,2002,1402,2173,1373,28,16746,3181,1955,1959,309,32,10880,3074,1424,2486,461,36,10430,1859,1531,1453,53,8,3099,624
2136,2195,120,32,7984,2941,1693,2210,575,34,24976,4283,2893,2544,224,43,12036,2388,1953,2108,603,42,6610,2229,1834,1579,704,11,5270,2229,2730,2216,141,35,10591,2389,1610,2413,388,32,22698,4091,2355,2200,150,39,13133,3087,1983,2877,852,49,14537,2039,1718,1608,208,9,3503,660
2713,2508,433,41,11633,3532,2336,2953,1313,39,27282,5034,3649,3295,975,56,18329,3621,2264,2376,421,47,7341,2229,1967,1779,179,12,5649,2229,3378,2582,507,46,14306,2827,2167,2681,221,40,27597,5215,2875,2548,498,50,19003,4933,2170,3111,211,55,15214,2039,2154,1888,488,14,3991,746
3094,2773,148,46,12912,3532,2530,3180,-100,43,30514,5580,3971,3638,888,63,20935,3651,2596,2690,735,55,8688,2325,2319,2080,475,15,6540,2427,3808,2803,78,52,17035,2830,2761,3069,609,52,38148,6638,3246,2841,341,57,21435,4933,2745,3775,875,73,20104,2063,2605,2116,716,16,5481,746
3647,3084,459,57,15670,3741,2950,3831,551,47,38539,7213,4586,4059,1309,68,25654,4697,3443,4219,2259,71,14515,2879,2652,2432,22,18,6961,3457,4759,3311,586,71,26043,2857,2844,3627,37,53,39887,7821,3523,3062,562,63,24504,6399,3080,4257,132,79,24239,3273,2726,2340,60,17,6265,1975
4142,3334,704,65,18288,4095,3485,4520,1240,55,46850,8153,4725,4257,767,68,26474,5321,3746,4841,431,71,16130,3267,2714,2573,163,18,6961,3457,5162,3538,813,76,27011,2871,3714,4239,649,64,59262,9259,4023,3943,103,65,25992,7784,3570,4798,673,90,29486,4523,2953,2620,330,21,7288,3066
