blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,210,9,478,660,160,7,4124,715,185,581,81,3,240,0,0,521,21,0,759,142,0,543,43,0,351,461,185,584,84,3,234,56,325,601,101,4,3756,789,276,587,87,4,591,0,113,521,21,0,421,284,113,523,23,0,491,165
676,839,339,11,2258,116,723,1013,513,12,8453,1833,693,1147,647,7,2148,1228,481,846,346,11,4265,742,450,762,262,0,1074,1001,863,990,490,17,2028,310,836,982,482,16,11840,1645,1056,1581,1081,14,2615,946,432,843,343,10,2149,705,432,759,259,3,1926,730
1281,1102,602,19,4543,347,1077,1321,516,21,11600,2152,970,1295,45,9,3472,2255,681,1081,131,15,4844,812,587,917,117,0,1318,1418,1324,1267,767,26,3496,775,1389,1655,1155,28,17472,2513,1326,1940,355,19,4550,1290,999,1518,1018,24,5017,850,846,1060,560,5,2315,1009
1912,1469,969,30,6994,901,1469,1620,815,29,16845,2856,1186,1418,168,9,3472,2395,1170,1524,574,30,7337,929,1076,1111,311,0,1400,1492,2064,1669,1169,39,6675,1342,1594,1896,346,32,20589,2713,2004,2322,737,32,7512,1336,1093,1696,196,27,6678,884,940,1195,270,5,2380,1091
2427,1868,83,37,9938,1650,1733,2076,171,30,19653,3385,1680,1730,180,18,6146,2885,1193,1657,202,31,7487,929,1222,1256,456,0,1507,1535,2494,1925,525,46,8338,2220,1907,2166,266,39,29016,3209,2713,2726,76,46,13166,1414,1730,2158,658,41,7964,1109,1297,1413,488,7,2985,1210
3075,2266,481,50,13404,1781,2092,2636,31,34,21967,4541,2021,1932,1327,23,8525,3983,1709,2018,563,41,11832,2411,1492,1606,806,1,2350,2247,3111,2463,1063,57,12430,2418,2317,2551,651,45,33270,4077,3229,3884,1234,56,17602,2328,2013,2393,93,45,9280,2313,1722,1858,933,9,4226,2002
3723,2540,755,58,17106,2054,2489,2930,325,41,32542,5748,2515,2174,324,28,10365,4487,1994,2207,402,45,12986,2411,1624,1740,140,1,2350,2247,3636,2794,1394,66,16170,3056,2472,2718,68,49,38248,4974,3600,4181,681,63,21248,2336,2599,2876,576,54,13848,2331,1797,1993,93,9,4839,2002
4400,3120,1335,66,21850,3563,3109,3218,613,49,36820,6756,2915,2415,565,35,13400,4755,2148,2428,623,50,17290,3230,1707,1895,295,1,2366,3296,4239,3078,1678,75,21430,4961,2972,3038,388,57,43025,5253,4248,4577,1077,76,26772,2336,3021,3497,1197,63,16084,2790,2099,2370,470,11,5929,2204
