blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,462,126,310,597,97,4,4217,712,246,607,107,5,580,101,191,626,126,6,1125,96,191,598,93,1,683,164,153,578,78,2,441,95,452,642,142,6,4350,778,215,581,81,3,656,94,113,563,63,2,712,0,113,591,91,0,599,222
924,1004,504,18,3733,466,835,954,454,16,11562,1835,924,986,486,18,2921,325,492,895,395,14,4141,906,492,832,327,1,1843,475,585,771,271,5,1937,607,1036,1052,552,20,14217,1839,833,911,411,12,3105,488,527,934,434,14,5638,632,527,869,369,0,2337,712
1416,1218,718,23,5676,916,1213,1275,775,24,17107,2637,1416,1222,722,24,4946,633,700,1134,134,18,4820,1186,977,1071,566,6,2768,725,1263,1129,629,16,3903,1382,1366,1755,905,29,17820,2035,1446,1230,730,24,5541,1220,908,1239,739,25,10550,746,908,1305,805,0,3583,923
1948,1543,1043,32,8500,1674,1345,1463,963,28,18534,2970,2009,1497,342,34,6588,659,1258,1494,494,29,5994,1308,1070,1205,125,6,2885,859,2033,1502,1002,25,7796,2008,1571,2000,280,33,21078,2475,1910,1547,147,33,8188,1285,1172,1529,279,32,11821,775,1077,1496,296,0,4040,941
2133,1729,379,35,11882,1886,1467,1711,261,28,19111,3149,2657,1857,702,45,8850,935,1465,2001,1001,34,8211,2298,1215,1495,415,6,4100,1838,2712,1903,468,37,11815,2223,2235,2429,709,45,32995,3671,2711,1965,565,47,15103,1285,1568,2045,795,42,14062,1868,1473,2362,1162,0,5946,1679
2748,2099,749,47,15101,2693,2095,2185,735,43,24884,3726,3210,2164,224,56,12914,998,1691,2514,639,39,9791,2771,1460,1839,324,6,5492,1915,3265,2205,770,45,14633,2501,2585,2729,1009,57,40614,5077,3153,2208,808,54,18081,1337,1692,2209,159,44,15698,2828,1642,2520,220,0,6312,1689
3573,2553,1203,58,19992,3868,2650,2900,1450,53,36343,4854,3895,2547,602,69,17766,1304,1918,2810,35,46,12606,2977,1687,1973,458,6,6008,2191,3852,2621,1186,55,20878,4062,2805,2969,384,61,46347,5619,3801,2571,1171,65,23214,1667,2012,2526,476,52,17970,2828,2116,2737,437,1,7569,1699
4216,3054,604,70,27321,4516,2886,3123,388,57,39679,5381,4482,2919,974,81,22120,1320,2186,3059,284,53,15312,3297,2047,2129,179,7,6145,2715,4376,2938,553,62,25122,4537,3581,3403,818,77,64982,7480,4387,2909,409,75,29315,1884,2408,3085,1035,64,25434,3107,2512,3216,916,2,9892,1761
