blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0
123,563,63,2,708,0,525,671,221,8,4363,791,185,541,41,1,207,74,154,613,108,5,678,376,154,538,38,0,340,160,185,584,84,3,562,34,395,601,101,6,5645,826,246,587,87,4,586,88,0,521,21,0,496,278,0,608,108,0,13,435
584,797,297,8,3058,527,1211,1132,682,24,15760,1798,924,887,387,12,3463,135,587,1033,528,20,3003,537,587,774,274,3,1295,597,862,906,406,13,3218,696,836,982,482,16,11640,1816,768,861,361,13,2221,498,452,804,304,9,2703,687,452,862,362,0,358,504
1200,1078,128,15,5144,1335,1242,1566,-154,28,17709,2599,1409,1502,1002,20,6556,590,864,1271,11,27,4681,716,743,1164,139,4,1858,646,1381,1462,957,20,5466,1457,874,1221,71,16,13834,3707,1477,1195,45,26,5552,507,864,1114,614,14,3865,938,587,1471,46,1,805,1156
1729,1347,397,21,7205,2240,1558,1816,96,34,23576,2852,1965,1838,163,30,10036,714,1326,1959,699,40,8814,1298,1205,1533,508,6,3162,946,2062,1766,161,27,8429,2670,1153,1530,380,24,17797,4625,1971,1491,341,34,7162,542,1375,1440,940,26,7211,1245,946,1686,261,2,1706,1959
1883,1484,234,22,7707,2240,2301,2288,568,50,36679,4108,2612,2133,108,40,15951,1949,1805,2733,1473,54,15222,1999,1686,1979,954,8,5250,1724,2862,2186,581,42,11453,2704,1523,1785,630,31,21532,5250,2811,2184,1034,46,11829,1756,1662,1611,111,29,7869,1560,1091,1886,461,2,1937,2862
2591,1823,573,35,9321,2340,2416,2469,-166,54,37682,4108,2957,2484,459,45,19240,1967,2169,3128,338,65,17693,2091,2026,2542,391,9,6004,1734,3199,2371,766,46,12476,2820,2122,2110,955,39,29457,6259,3256,2484,184,57,16201,1823,2222,1957,457,42,11329,2537,1167,2055,190,3,1940,2862
3519,2318,1068,47,14056,3508,2768,3156,521,58,43479,5001,3576,2964,539,54,24770,2515,2690,3906,1116,79,24196,2367,2517,2936,786,12,7923,3210,3536,2598,993,52,16686,4724,2618,2406,1251,47,35653,6989,3770,2994,694,67,21232,2497,2374,2101,601,43,12822,3636,1280,2277,62,3,2504,3947
3795,2700,150,52,16077,3508,3575,3769,1134,70,59452,6582,4008,3283,858,63,28680,3624,3177,4518,1723,91,32976,2794,3004,3255,1105,13,9276,3359,4152,2919,314,61,21006,4761,2842,2598,318,51,40863,8229,4418,3437,487,76,28950,3342,2398,2253,748,44,13180,4616,1585,2497,282,5,3456,4364
4488,3083,533,64,19747,5148,4553,4289,1654,90,76734,7548,4177,3440,215,65,32040,4965,3650,5289,269,103,39028,4106,3482,3679,29,14,10737,4018,4734,3641,1036,67,26852,6821,3574,3152,872,63,48879,9306,5032,3777,827,89,34885,3450,2453,2404,899,46,13639,5693,2172,2802,72,10,5624,5352
5014,3393,493,71,21585,5148,4860,4581,-4,96,79988,7711,4429,3648,423,70,33953,5241,3956,5663,638,114,42915,4137,3787,3951,301,16,11954,4018,5106,4119,139,74,31179,6982,4166,3548,1268,75,61924,10143,5583,4162,1207,101,40815,3907,2763,2664,284,51,15630,5816,2195,3002,272,10,5784,5352
5599,3800,900,82,27740,5856,4929,4839,-146,97,82402,9083,4595,3996,116,71,35413,6568,4649,6933,1903,133,54372,4504,4393,4325,675,18,13902,4375,5815,4886,906,88,39658,7611,4472,4285,2005,75,63241,11731,6265,4969,2014,110,46921,5102,3040,2877,497,56,17824,6884,2469,3258,93,10,6030,6452
6618,4667,417,89,31457,7651,5340,5258,223,101,89886,9776,4748,4197,317,73,36903,7989,5294,7743,2708,146,65309,5054,4769,4872,1222,22,17047,4827,6806,6073,2093,100,49616,8968,4982,4692,2412,85,75059,13188,6419,5154,99,111,48196,5799,3502,3218,238,66,23062,8098,3084,3519,354,16,9178,6452
7514,5182,932,105,39761,7708,6169,5737,702,119,107946,10785,5531,4633,53,74,39496,9541,5893,8123,438,158,71990,5069,4901,5012,177,22,17261,4827,7053,6388,508,103,51310,10582,5289,5184,29,87,76389,13967,6882,5495,440,121,55693,5912,4303,3848,868,82,30840,8187,3441,3679,49,17,9323,6452
8068,5770,387,111,44504,7946,6261,5994,-106,120,110375,10785,6289,5215,235,81,47204,11023,6256,8989,1304,171,83020,5151,5263,5514,674,26,19051,4827,7669,6797,217,116,57725,11224,5752,5525,370,95,85197,15308,7682,5993,938,140,70818,6509,4303,3971,66,82,31023,9594,3515,3885,255,17,10353,7766
8901,6239,556,126,53441,8001,7223,6569,469,131,127736,11939,6351,5358,378,82,47590,12345,6999,9539,649,185,93019,5151,5756,5739,284,26,19806,4827,7688,7021,441,117,62488,11725,6759,6040,885,107,96325,15787,8946,7275,2220,155,86093,7257,5061,4532,627,98,39069,11064,3717,4136,506,18,11175,8532
9363,6948,165,136,62984,9351,7419,6956,856,134,130386,12256,6875,5685,355,89,53109,12398,7493,10155,1265,196,109475,5701,6067,6064,604,27,20950,4997,8195,7244,64,122,66339,13298,7264,6242,687,113,98592,16040,9418,7558,328,165,93736,8397,5214,4807,902,103,42952,11116,4099,4319,689,20,12711,9713
9642,7505,722,140,65495,9351,8249,7633,1533,139,146650,13292,7624,6142,812,94,57251,14184,8062,10989,2100,209,122821,6307,6853,6434,969,28,22673,6836,8884,7722,542,137,79992,15731,7276,6365,810,113,99886,19730,9431,7694,464,166,95814,10036,5449,5000,1095,107,47731,12588,4273,4550,920,22,15521,11019
