blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,988,66,6,996,546,0,1447,439,6,559,109,0,564,462,6,559,59,0,508,0,6,561,61,0,182,166,184,577,77,3,803,120,0,521,21,0,554,391,91,560,60,3,511,7,0,521,21,0,928,703,0,583,33,0,406,667
802,961,461,14,3715,732,816,1439,989,16,11724,1673,664,1172,722,9,1776,834,467,970,470,12,2587,17,467,844,344,3,1412,308,677,853,353,11,2571,807,425,743,243,4,2861,1100,647,860,360,11,3256,194,262,741,241,6,2575,896,323,778,228,1,796,748
1123,1168,268,19,5009,1286,987,1587,-163,16,12125,2145,1217,1360,910,13,2181,998,711,1226,726,19,7064,513,711,1005,505,4,1976,697,941,1187,187,16,3748,1628,851,1419,919,12,9511,1880,1261,1181,681,23,8109,260,657,1076,576,15,5030,1233,719,1033,483,1,1793,1336
1801,1524,624,30,8512,1596,1346,1913,163,24,21889,2819,1803,1555,1105,18,2977,1106,1200,1635,1135,33,9867,874,1200,1223,723,6,2961,697,1465,1485,485,23,5774,2325,1244,1712,1212,20,12900,2501,1939,1556,1056,36,10643,274,974,1416,911,25,6952,1523,1036,1187,637,1,2129,1682
2172,1710,810,33,10329,2009,1820,2222,472,33,29644,3722,2318,1867,467,27,5151,1175,1682,2252,2,43,13773,1250,1682,1596,21,9,4949,1345,2267,1918,918,38,13677,3083,1263,1834,-141,20,15707,3306,2587,1942,192,49,21021,662,1056,1560,130,26,7619,1883,1148,1361,61,1,2721,2017
2885,2122,122,48,15359,2032,2190,2684,9,36,31201,4052,2832,2410,1010,34,8751,1189,1682,2374,124,43,14035,1404,1805,1730,155,9,4949,2221,2604,2130,80,43,15078,4245,1741,2142,167,28,18452,3840,3140,2242,492,60,25059,760,1498,1871,441,37,10318,2075,1528,1556,256,1,3082,2289
3287,2411,336,55,18275,2032,2583,3027,347,45,40287,4891,3989,3307,1907,45,13867,2272,2259,3274,149,46,16229,2347,2120,1904,329,11,5567,2906,3110,2822,772,51,18879,4461,1900,2419,-41,29,20623,5069,3392,2414,64,60,25654,2076,1642,2523,93,37,10910,3134,1755,1830,130,1,3342,3213
3564,2596,521,58,21692,2905,2803,3274,594,49,47679,5698,4360,3579,279,51,16658,2371,2822,3618,493,56,21107,2389,2281,2039,464,11,5750,3559,3554,3079,1029,57,21301,5722,2330,2711,251,37,28354,6501,4075,2858,508,77,32938,2727,2567,3033,603,56,17647,3549,2035,2025,325,1,3937,3256
3840,2873,48,64,25439,2981,3632,3817,1137,65,59883,7148,5030,3966,666,59,21046,2869,3440,4454,1329,70,27512,3831,2470,2333,283,13,6246,3893,3974,3430,180,66,24472,6807,2717,3027,97,42,32040,7244,4490,3393,143,86,36666,3124,2719,3197,167,59,20489,4880,2102,2251,76,1,4101,3844
4488,3171,346,74,30465,3117,4001,4237,1557,69,67785,7594,5632,4589,1289,69,25365,3454,3667,4931,581,77,32719,4535,2873,2622,572,14,7703,4901,4774,3926,676,81,30614,7498,3317,3423,58,45,37164,9053,5014,3707,457,95,41520,3367,3031,3982,352,61,22472,6080,2388,2580,405,2,5396,4525
5136,3546,721,85,36477,4172,4452,5104,2414,78,71431,7678,5775,4843,243,72,27599,3503,4160,5264,614,87,37754,4535,3059,2858,158,15,8171,4901,5236,4235,985,90,35555,8619,3521,3665,300,49,45801,10014,5863,4107,857,111,48574,3732,3324,4308,673,70,26564,6246,2623,2730,555,2,6066,5231
5412,3823,348,91,40412,4426,4724,5322,257,82,78000,8662,6452,5583,983,85,36724,3594,5184,6799,2149,108,50469,5104,3984,3322,622,18,9961,5204,5975,5059,1809,104,44458,10331,4021,3951,586,57,51174,10636,5901,4265,660,112,48655,5110,3538,4479,219,73,27813,6572,2900,2950,775,7,6739,5292
5443,4009,534,92,42887,5578,5332,5725,660,94,95119,10341,7324,6247,1642,100,42336,3630,5594,7926,3276,114,57506,5954,4162,3662,187,18,10380,6206,6532,5716,233,112,48626,10351,4359,4204,-26,60,57362,12180,6487,4645,90,124,56131,5633,4131,4893,633,87,34788,7727,3401,3225,325,7,7433,5308
6082,4404,29,97,45950,7273,5816,6421,706,98,103838,10905,7772,7184,2579,104,47961,5419,6339,8336,346,129,68449,6239,4720,4132,657,20,12203,7777,7218,6587,1099,126,60295,10512,4695,4546,-169,64,59325,14016,6917,4881,326,125,59371,7328,4593,5262,202,95,38611,7743,3762,3865,266,7,8956,6708
6544,4729,354,102,51737,7350,6597,7564,1849,103,120647,14119,8147,7542,2937,106,55248,7551,7270,9326,987,147,81166,6548,5252,4487,262,21,12762,8725,7432,6815,177,131,65842,12956,4695,4669,-46,64,62410,16374,7288,5153,598,130,62760,7372,4810,5483,423,97,41782,9165,3762,4066,466,7,9458,8293
6820,5007,282,108,56938,8918,7632,8367,2652,119,136085,15129,8395,7846,241,110,56533,7551,8010,10177,1837,159,93546,8533,6030,4975,750,23,14912,9935,8389,7409,76,148,81067,13128,5313,4964,249,70,71465,17558,7503,5338,183,134,66025,9528,5927,6084,324,100,46525,10690,4053,4220,620,8,10981,9643
7250,5527,802,114,62584,10425,8323,8934,3214,127,142848,15616,9238,8407,797,127,68558,8334,8150,10650,510,159,95582,9639,6475,5385,110,23,15617,11318,9143,8035,702,157,88763,14175,5522,5137,422,70,72782,19131,8231,6636,1,143,70525,10327,6730,6559,499,105,51065,11952,4255,4411,61,8,11093,9807
8051,5880,405,128,72711,10458,9349,9676,3956,139,157256,18290,10068,8844,1234,132,76778,11241,8916,11591,1452,172,109928,9933,7413,5708,433,24,17103,12968,9515,8394,636,164,97351,16887,5635,5259,544,70,73126,21633,8694,6995,360,153,79889,12623,7267,6961,901,117,58267,13346,4380,4586,231,9,11322,11475
8587,7025,75,138,86656,10881,9695,10113,4393,143,160111,18569,10408,9347,1738,139,86214,11565,9303,12184,495,183,124271,11879,7808,6076,801,25,18296,14173,9860,8734,376,171,104227,18636,6080,5445,730,71,74061,23271,8814,7160,525,156,81141,12623,7622,7720,910,120,59612,13680,4884,4790,360,10,13342,12677
9367,7404,454,153,106199,12023,9961,10755,-269,148,167223,19221,10736,9545,285,139,88173,12076,9591,12565,525,194,131541,11879,7994,6321,496,25,18404,14173,10559,9185,127,183,113456,19038,6885,5897,-68,81,87907,24338,9320,7521,881,165,86326,12632,8183,8121,461,128,68222,14641,4953,4952,87,11,14381,13524
9552,7788,838,153,107194,12339,10417,11034,9,156,177580,20371,11085,9628,369,139,90168,14816,9959,12978,939,202,143704,13354,8342,6502,677,25,19844,15422,10654,9296,239,184,115962,21367,7082,6022,57,83,91265,26083,9552,7619,979,166,90840,13534,8359,8295,635,133,75230,15527,5038,5048,183,11,15102,14602
