blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,91,204,0,500,0,0,0,49,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,204,91,0,500,0,0,49,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,521,21,0,177,319,325,601,101,4,3140,732,276,612,112,5,1289,442,150,591,91,4,3243,66,150,583,83,0,242,32,215,598,98,4,760,177,325,601,101,4,3670,880,184,587,87,4,1416,370,37,542,42,1,1002,243,37,543,43,0,627,0
676,804,304,9,2971,1224,731,909,409,13,8127,1601,614,874,-126,12,2931,1161,545,974,474,16,5727,334,545,757,257,0,588,167,798,860,360,12,2682,413,906,1289,789,12,8129,1505,805,1044,544,12,3649,1030,399,839,339,11,2895,543,337,757,257,0,1217,405
1200,1099,599,17,7996,2361,961,1737,137,17,13378,2629,1353,1185,185,21,4546,1221,848,1519,144,23,9076,1238,799,1142,157,0,1502,901,1386,1183,683,21,4831,1141,1375,1650,1150,21,13718,2567,1144,1551,676,17,5549,1429,959,1870,120,17,4723,1486,745,1102,227,0,1623,1062
1945,1657,1157,30,11794,2667,1364,2249,649,21,16404,2790,1754,1447,447,27,6520,2399,1056,1778,478,28,9786,1290,912,1281,221,0,1502,906,2033,1473,148,31,10192,1763,1938,2055,1555,33,20760,3000,1632,2121,1246,25,8116,2009,1348,2256,506,27,7665,1505,877,1342,467,0,2242,1062
2382,1885,230,35,12651,2667,1749,2558,958,29,23661,3461,2065,1688,208,31,7027,2409,1508,2124,824,40,11628,1932,1364,1476,416,0,2094,1531,2432,1741,416,39,12406,1782,2375,2348,1848,41,27753,3762,1792,2323,88,30,9205,2202,1542,2399,649,28,8197,2059,1060,1596,721,0,3165,1321
2845,2185,80,43,15208,2688,2136,2898,198,37,29081,3986,2678,2034,554,44,11205,2520,1693,2335,435,45,13158,2326,1457,1610,250,0,2134,1850,2862,1982,257,46,13865,1782,2724,2586,2086,45,35601,5301,2593,3061,821,44,13147,2594,1978,3147,197,38,12314,2278,1496,2011,161,1,5051,1508
3285,2530,420,52,19518,4364,2623,3277,577,45,38968,5273,3065,2358,873,51,13576,2644,2311,2845,945,53,18269,3020,1774,2485,1125,1,3086,2773,3601,2376,651,59,19114,2960,2918,2788,88,49,37507,6287,2722,3242,1002,48,15617,3766,2417,3462,512,46,16601,2858,1570,2207,357,1,5663,2091
4178,3311,851,64,28124,5471,2623,3400,275,45,39505,5894,3433,2619,-116,60,15735,2654,2694,3056,1156,57,20042,3739,1848,2660,1300,1,3238,2773,3828,2599,524,62,19995,3343,3554,3623,918,54,43310,6849,3640,3742,112,52,19355,5042,2774,3926,976,57,24124,3457,1928,2575,725,1,7727,2639
4485,3539,204,70,30498,5471,3006,3730,605,53,49070,6502,3907,2917,182,70,19536,2941,2807,3303,303,61,21376,3739,1962,2800,115,1,3238,2773,4104,3001,76,68,23502,3425,4158,4032,1327,66,54304,7806,3948,3950,320,57,21239,5497,3112,4167,342,64,26333,3457,2022,2735,185,1,7806,2639
5059,3794,459,78,35555,6456,3812,4105,980,65,60411,7365,4472,3321,71,83,24347,3313,3270,3628,28,69,26947,5061,2034,3030,345,1,3706,4003,4535,3201,276,72,26185,4048,4581,4280,1570,74,61495,8062,4462,4431,126,66,26665,6040,3557,5019,1194,67,29027,4563,2467,3293,743,3,9271,3192
5738,4197,862,91,40448,6937,3988,4303,278,69,63645,7721,4871,3584,-81,91,28369,4904,3590,4320,720,78,34114,5227,2435,3170,485,1,4463,4027,4996,3491,566,81,29398,4112,5008,4780,490,78,64932,8652,5128,5085,780,74,31119,6669,3725,5422,72,73,32028,4979,2636,3473,123,3,10289,3192
6591,4745,1410,97,44562,8321,4494,4946,921,77,70605,8126,5178,3974,259,97,33491,4924,3975,4730,1130,89,40466,6031,2831,3478,793,1,4757,4167,5711,3859,934,93,35013,4764,5267,5027,732,83,72406,10268,5226,5408,253,76,33064,8172,4182,5642,292,79,37003,5491,2809,3655,305,4,11092,4492
7361,5106,1771,108,49174,9763,5314,6359,2334,78,75234,10132,5570,4711,991,103,37047,6364,4698,6092,2492,95,47359,7328,3126,4083,83,3,6795,5376,6359,4178,1253,104,45315,5452,5785,6146,1101,87,77019,12735,6102,5723,493,78,34190,9708,4339,5919,569,79,38845,6738,3001,4115,15,4,11497,5847
7638,5334,259,114,51298,9844,5314,6481,106,78,75234,10132,5816,4925,-95,108,39592,7079,5737,6567,592,98,51623,8725,3126,4224,224,3,6795,5376,7007,4573,798,116,53687,5710,6390,6499,1454,99,91350,13816,6342,5946,281,83,37397,10571,4897,6206,406,80,41917,7946,3727,4635,521,7,12388,6627
