blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,450,31,443,640,140,6,5873,665,215,594,94,4,516,35,168,626,126,6,1238,229,168,563,63,0,379,57,185,584,84,3,690,0,475,666,166,8,6015,493,215,574,74,3,385,9,75,568,68,2,1077,113,75,563,63,0,220,136
728,1266,766,11,2825,927,676,886,386,12,9675,2121,768,881,381,14,3260,859,523,923,423,16,3729,489,431,817,317,0,949,394,614,804,304,9,2111,855,808,1191,691,12,9264,730,740,946,446,10,3561,1036,474,886,386,11,2978,371,412,777,277,0,681,271
1346,1463,88,13,4789,1914,851,1109,259,16,14090,3070,1351,1156,656,23,5481,1077,925,1169,44,21,11333,499,431,952,52,0,1140,927,1138,1081,581,17,4147,1549,983,1436,936,16,10703,1075,1292,1232,732,21,5309,1183,804,1197,697,22,5801,563,774,932,432,0,1281,271
2036,2210,260,21,8456,3677,1112,1621,186,20,16720,4022,1570,1520,70,24,6633,1734,1452,1508,383,34,13304,763,958,1086,186,0,1140,927,1384,1252,152,20,4861,2195,1085,1639,189,20,12454,1962,1354,1654,104,21,5842,1497,866,1357,207,23,6418,714,1595,1726,201,0,1723,701
2714,2573,623,32,12311,4491,1735,2083,648,36,26344,4618,2218,1893,443,36,10911,2185,1794,1782,652,42,15246,1007,1108,1301,-134,0,1862,1866,1908,1529,429,29,7598,2617,1197,2061,611,20,16731,2538,1906,1949,399,31,9217,1816,1567,1782,632,35,9829,1074,1712,1936,411,0,1723,749
3640,3279,1329,43,18053,5099,1987,2300,865,40,29465,5120,2709,2153,703,45,14544,2776,2124,2104,969,50,17306,1273,1378,1495,60,0,2043,1931,2461,1861,261,41,10832,3552,1564,2387,77,28,20983,2882,2615,2345,795,45,13821,1979,2139,2166,1016,47,13330,1417,1974,2110,585,0,1789,844
4011,3575,175,50,21928,5337,2401,2621,336,48,39115,6052,3266,2502,1052,55,16559,3232,2500,2491,106,63,20498,1548,1753,1689,254,0,3265,2706,2894,2129,379,46,11892,3552,2048,2685,370,37,26472,3623,3286,2679,1129,55,17265,1979,2369,2385,240,52,14963,1764,2181,2334,804,1,2094,1175
5184,4364,964,64,30213,7282,3279,3137,852,60,49466,6780,3697,3070,145,63,20196,3835,3017,2903,518,77,26242,1917,2054,1844,-41,0,3592,2730,3324,2385,235,54,14973,5001,2510,2993,678,45,35842,4448,3563,2880,380,60,19988,3386,2723,2762,617,60,19389,1929,2349,2616,211,1,2805,1185
