blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
123,553,53,1,161,63,300,586,86,4,5917,710,276,574,74,3,1232,133,168,626,126,6,1161,98,168,523,23,0,0,0,215,577,77,3,790,108,525,671,171,8,3653,797,215,581,81,3,628,112,37,542,42,1,852,0,37,558,58,0,175,0
738,850,350,9,2095,313,750,906,406,12,9241,1301,798,830,330,10,3978,212,460,903,398,15,2804,449,460,723,223,3,1453,373,706,849,349,11,2534,619,835,954,454,16,12492,1717,924,970,470,16,2856,190,412,839,339,11,3329,747,412,752,252,0,779,228
1109,1053,203,12,3290,1122,925,1175,325,16,11889,1708,1446,1144,644,19,7581,357,800,1261,756,26,4439,508,800,939,439,5,2115,636,1224,1360,860,20,5103,1444,1190,1658,1158,24,14177,1962,1477,1259,759,25,4074,223,864,1120,620,18,4537,799,864,961,461,1,1434,377
1386,1266,-34,16,4801,2164,1345,1544,694,28,20794,2335,2003,1467,967,28,11479,644,1255,1659,1149,40,9537,866,1255,1167,667,7,3405,930,1942,1977,677,32,8546,1829,1508,2030,30,28,16870,2355,2094,1562,1062,32,6296,819,977,1256,56,19,4950,1219,1226,1177,677,3,1778,679
1771,1569,269,21,6978,2631,1685,1777,26,33,23296,2533,2635,1656,1156,32,17630,1156,1369,1845,235,43,9761,866,1430,1323,123,8,3602,930,2218,2204,29,38,11579,3328,1717,2258,258,32,22650,3347,2742,1914,1414,43,9402,936,1564,1627,427,30,6965,1219,1501,1389,-111,8,2269,679
1956,1756,456,23,7963,2914,2075,2038,288,39,32314,3291,2941,1877,207,38,19686,1600,1952,2302,687,61,14197,957,1829,1559,359,10,4868,1101,2525,2410,235,43,12564,3687,2275,2586,586,44,34078,4196,3174,2227,352,54,12441,1001,1934,1791,591,33,8160,1254,1996,1638,63,12,2905,679
2576,2073,73,25,10586,3959,2848,2496,741,55,42426,4151,3976,2857,1187,51,26557,2173,2348,2666,1051,72,17453,1375,2224,1756,556,13,6548,1241,2972,3059,384,48,16203,5445,2656,2951,951,50,38387,4871,3647,2530,145,60,16009,2232,2316,2087,887,40,12862,1262,2563,1872,297,12,4145,799
2882,2312,312,31,12884,3959,3072,2689,-166,59,45637,4825,4286,3110,210,56,29057,2205,2767,3168,1548,86,22778,1664,2643,2061,861,14,8232,2128,3560,3545,870,58,18482,5462,2936,3222,1222,52,45526,5510,4172,2868,483,70,19306,2242,2672,2343,1143,47,15838,1416,2919,2087,512,12,4674,1122
