blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,873,0,325,601,101,4,3392,773,276,594,94,4,805,0,131,584,84,3,465,0,131,603,103,0,466,42,185,563,63,2,542,8,446,634,134,6,4421,704,246,607,107,5,688,0,154,608,103,5,1005,0,154,553,53,0,1,216
924,983,483,17,4696,94,835,954,454,16,12909,1904,924,940,440,15,4150,652,469,874,374,13,2263,102,469,817,317,0,1108,174,738,811,311,9,2272,271,836,982,482,16,13434,1764,924,966,466,17,4014,670,436,870,365,13,2670,172,436,708,208,1,296,503
1477,1295,795,28,8396,646,1352,1870,1370,24,17621,2179,1477,1241,391,26,8121,665,1058,1605,1105,21,5116,334,781,1227,27,0,1874,1023,1355,1127,627,17,3958,811,1245,1645,145,24,16629,2811,1200,1168,93,22,5253,680,545,1173,668,15,3444,992,576,918,68,1,529,1273
1981,1807,57,32,11167,2069,1560,2164,164,32,19294,2179,2125,1623,188,39,12201,681,1376,1881,6,27,6597,381,914,1387,187,1,1930,1028,1766,1518,118,24,5477,1790,1462,2196,696,25,19906,3402,2001,1536,26,35,8425,680,996,1512,132,26,6212,992,1089,1143,293,4,1456,1281
2323,2007,257,37,14353,2407,2087,2433,433,40,25964,2612,2711,2144,709,50,16685,703,1657,2158,283,36,8759,473,1441,1653,453,6,2612,1291,2538,1900,500,36,11516,2232,2010,2618,1118,37,32742,4403,2587,1882,372,46,11110,680,1226,1719,339,31,6901,1076,1480,1308,453,5,1459,1399
2708,2241,491,43,16647,2635,2284,2555,120,40,27362,3783,3034,3163,1728,50,18984,2453,2382,3103,1228,41,13523,1733,1566,1827,42,6,3188,2171,3576,2555,1155,46,14728,3303,2342,2905,230,41,34909,5172,2804,2454,944,46,14245,1818,1350,1958,228,33,7818,2215,1861,1892,1037,5,1849,2568
3294,2775,150,54,20978,2697,2654,2873,438,48,35221,4363,3187,3312,112,52,19170,2453,2759,3449,324,51,17093,1840,2005,2002,217,7,3788,2204,3944,2810,260,54,17439,3410,2761,3224,544,50,42455,5412,3204,2762,337,55,17389,1828,1797,2296,566,42,10924,2373,1936,2026,146,5,1849,2568
4380,3388,763,61,27432,3665,3079,3390,955,53,42184,5223,3969,3853,653,65,26123,3301,3177,3888,758,65,21184,2055,2423,2231,446,8,5009,2231,4221,3003,453,58,19073,5025,2761,3347,367,50,43846,6668,3852,3134,709,67,22272,1844,1891,2461,731,44,11271,2884,2154,2161,281,5,2282,3400
