blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,598,98,4,3323,170,475,666,166,8,5376,486,185,581,81,3,429,27,75,563,63,2,784,119,75,523,23,0,275,0,185,563,63,2,847,89,345,615,115,4,4805,863,276,606,106,5,663,0,113,584,84,3,339,0,113,548,48,0,119,17
707,888,388,13,5261,564,736,901,396,13,8871,1153,833,927,427,14,3180,157,464,941,441,14,4453,226,487,805,305,2,1697,528,863,895,395,14,3438,729,850,958,458,16,10619,1755,924,996,496,18,3730,287,375,832,332,10,1909,746,375,782,282,0,981,507
1324,1190,690,21,7671,1557,1028,1321,816,17,14163,2027,1172,1542,292,20,5681,597,737,1127,627,18,6377,808,637,1020,20,2,2352,1169,1324,1179,679,23,5661,1136,1086,1181,681,21,12241,1841,1416,1276,326,27,4837,1038,901,1580,1080,22,5016,1246,808,1167,667,0,1927,1257
2002,1508,1008,32,9505,2487,1507,1699,19,29,17977,3343,1664,1865,615,29,9270,1099,952,1298,98,21,6816,808,786,1214,214,2,2713,1292,1787,1504,1004,32,8194,1783,1144,1623,423,21,12416,2273,2097,1702,752,37,6828,2058,994,1702,102,22,5016,1246,914,1456,281,0,2342,1460
2401,1785,85,41,11237,2609,1742,1906,226,33,24014,3751,2331,2224,24,41,13545,1336,1427,1826,626,27,9186,1545,985,1565,265,4,3860,2028,2525,1816,91,43,9985,2122,1426,1862,662,28,18135,2638,2469,1932,247,43,9193,2467,1526,2171,571,33,9593,2327,1352,1965,790,0,3829,2277
2678,1977,277,45,13627,4433,1997,2162,477,38,28185,4202,2884,2511,311,51,15995,1363,1972,2210,110,39,11660,1580,1102,1699,399,4,4276,2028,2915,2079,354,48,12259,3586,1683,2141,941,33,21826,3479,2960,2187,237,51,12150,2488,1896,2405,505,39,11492,2445,1352,2099,89,0,3829,2277
3454,2357,657,57,16215,5283,2127,2329,244,42,31970,5923,3256,3000,800,55,18293,1643,2362,2457,357,44,14374,2428,1152,1953,653,4,5963,3049,3076,2254,174,51,13130,3873,1841,2352,327,33,21890,4022,3083,2360,410,52,12564,3237,2541,3353,1453,48,17023,3996,1619,2501,491,0,4673,3152
3639,2543,193,60,17375,5954,2620,2682,592,51,40668,6754,3869,3803,153,66,23547,2220,2870,3304,99,46,15868,2732,1481,2501,396,5,5966,3049,4031,2781,701,70,17056,4550,2043,2570,545,37,28424,5569,3608,2748,363,63,16878,4308,2812,3588,388,55,19522,4189,1657,2646,121,0,4676,3461
