blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
5,525,25,0,173,0,5,595,95,0,434,218,5,525,25,0,631,236,43,923,423,1,216,0,5,565,65,0,56,0,0,500,0,0,0,791,0,507,57,0,289,708,0,500,0,0,166,0,0,500,0,0,0,0,0,500,0,0,0,0
221,623,123,4,843,0,339,823,323,4,4162,1197,200,886,386,2,861,629,228,965,165,2,306,135,14,666,41,0,116,239,61,542,42,1,223,791,300,593,143,4,4365,1287,276,580,80,4,1210,128,113,584,84,3,668,144,113,523,23,0,0,0
929,994,494,16,3268,229,911,1477,977,16,12257,2135,970,1271,771,7,2285,1537,565,1262,462,13,5430,615,351,920,295,0,836,846,584,741,241,5,1443,1199,675,886,436,12,8669,2512,1110,1279,779,17,5226,1198,337,839,339,11,2536,680,337,797,297,0,608,514
1361,1271,771,24,4172,405,1353,1989,1489,25,17556,3020,1338,1511,226,14,3754,1718,900,1819,1019,20,7178,1184,656,1183,558,0,1052,1235,1262,1022,522,11,2614,1207,819,1124,669,17,10133,3371,1478,1520,220,25,7267,1225,706,1141,641,19,4998,1361,683,982,482,0,955,1043
2130,1680,1180,39,7801,1466,1520,2576,201,27,21228,3883,1649,1768,33,19,5460,2907,1191,2715,65,25,13485,1228,909,1521,71,1,1530,1522,1881,1354,854,20,5551,1909,1297,1444,479,25,15057,4117,2383,2397,1097,38,15049,2387,1012,1476,276,22,6850,1942,990,1436,76,0,1138,1419
2130,1803,253,39,8747,1616,2095,2953,578,40,32784,4608,2297,2145,60,31,10578,3338,1608,3064,414,39,15255,1238,1228,1701,251,1,2402,1522,2432,1575,165,26,6408,2431,1850,1798,833,37,25173,5057,2970,2743,193,49,18644,2442,1487,1854,654,34,9064,2092,1465,1591,226,1,1141,1419
2777,2208,658,53,13715,2614,2095,3075,300,40,34224,5852,2849,2420,335,40,14503,3954,1872,3376,76,47,17890,2713,1491,1936,486,1,3903,2702,3025,1883,468,34,8766,3347,2125,2337,1367,39,27198,5678,3738,3763,1213,60,24186,2507,1934,2526,1326,45,13389,3090,1912,2180,815,1,1728,1902
3340,2576,121,64,17063,3141,2715,3453,678,52,42756,7034,3497,2735,135,49,18649,4530,2218,3740,430,56,18995,2713,1807,2104,179,2,4024,2702,3673,2249,834,45,12497,3994,2507,2663,103,47,36079,6146,4386,4138,1588,72,30220,3153,2161,2801,126,51,16768,3169,2139,2354,74,1,2121,1902
4087,3223,768,77,21908,3947,3142,3824,1049,57,54786,8570,3653,2955,355,52,19420,5721,2735,4123,813,68,22778,3268,2109,2245,320,2,4135,2702,4164,2547,1132,55,16514,4205,3150,3378,33,51,40138,7789,4771,4809,159,77,32994,3387,2609,3257,577,67,22899,3640,2595,2554,269,2,2686,1923
4674,3578,1123,87,25512,4990,3514,4092,1317,65,67927,9972,4206,3195,595,60,22320,6085,3073,4435,1125,79,25216,3778,2447,2450,525,2,4857,3077,4782,2902,1487,65,21490,4787,3756,3766,421,63,51796,9168,5354,5096,446,88,37104,3675,2947,3547,867,77,28701,4057,2933,2688,403,2,2875,1923
5291,3958,703,99,28219,5073,4655,4729,1954,73,77075,12021,5202,4318,218,70,27253,7758,3548,4821,1511,91,33579,4309,2765,2650,725,2,5430,3963,5244,3212,57,73,27444,4791,3895,4124,-161,66,54341,10907,5725,5546,46,94,42903,5322,3366,3955,1275,90,34696,4335,3352,2898,608,3,4023,2549
5939,4338,1083,110,35030,6524,5360,5127,527,85,85184,12469,5355,4479,79,73,28483,9322,3925,5504,344,96,35964,5280,3020,2961,161,2,6007,4364,5797,3531,376,81,33316,5983,4393,4549,214,76,68678,12072,6765,6771,1271,104,50643,6011,4325,5176,121,102,42478,4964,3663,3383,618,3,4232,3336
5939,4460,55,110,36325,7535,5546,5372,762,90,89749,14677,5907,4772,372,84,32672,9536,4570,6047,887,110,42872,5738,3066,3171,371,2,6303,6062,7057,4270,1115,93,41258,6997,4900,4927,592,86,77523,13261,7412,7522,2022,117,61886,6076,4939,5791,736,112,47560,6157,3753,3786,371,3,5129,3479
6495,5320,915,118,44312,8478,5800,5605,245,94,94497,15234,5938,4908,133,85,33776,11702,5459,6577,542,121,49847,6477,3782,3821,71,2,6759,7495,7529,4749,159,97,44144,8066,5578,5478,1143,90,88239,13707,7858,8263,2763,121,67032,7894,5338,6153,48,118,52204,6189,4239,4051,556,4,5325,3479
6963,5589,384,127,49699,9926,6061,5949,584,99,105916,16425,6790,5899,59,92,38906,13819,5966,6962,927,130,56601,6493,4078,4038,289,2,7202,7495,8124,5090,495,105,49294,8918,6051,5797,1457,99,97548,14682,8265,8678,578,132,72225,8126,5613,6388,283,125,57545,7794,4527,4251,751,5,5330,3686
7797,6079,874,141,56897,10984,6417,6179,814,104,113666,18209,6899,6064,224,94,41150,15568,6137,7162,1127,135,59866,8448,4187,4239,489,2,7568,8917,8772,5560,965,118,57103,9146,6482,6651,2311,103,108607,15971,8990,9432,1332,143,83723,9986,6494,7274,1164,140,66130,9283,4994,4652,1152,5,6117,4707
8414,6459,1254,151,63882,11989,6777,6438,223,110,124171,19062,7270,6367,527,101,45232,15719,6446,7523,738,145,70695,8697,4556,4400,650,3,7799,8917,9420,5976,1381,128,67881,10324,7302,7069,2729,114,122654,18316,9114,9809,144,144,89535,10121,6661,7730,70,147,71225,9283,5118,5066,16,5,6578,4722
9035,6898,1688,164,70915,12532,7465,7084,869,116,133441,21681,7558,6797,521,101,47402,16122,7169,8030,1245,156,81637,10730,5123,4676,921,4,8535,10401,10006,6328,1733,137,75249,11499,7621,7463,-77,120,134879,21651,9700,10201,537,156,99971,10530,7397,8183,523,162,87708,10472,5137,5306,256,6,7993,6262
