blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,505,55,0,0,0,0,500,0,0,0,0,0,500,0,0,1,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0
185,563,63,2,550,0,325,606,156,4,3591,1029,276,620,120,6,1439,68,98,573,68,3,960,533,98,533,33,0,324,137,185,563,63,2,501,0,478,660,160,7,4303,850,215,580,80,3,943,9,113,584,84,3,1207,224,113,554,54,1,506,376
924,934,434,14,3211,486,1010,1039,589,20,14488,2487,924,1004,504,19,4113,196,473,856,351,12,2998,727,473,688,188,1,633,405,492,734,234,5,1780,644,1036,1052,552,20,13890,1959,893,876,376,13,3943,158,450,860,360,11,3473,294,450,688,188,1,836,612
1047,1099,149,16,3507,486,1464,1549,1099,27,17303,3473,1415,1305,805,30,7486,322,781,1809,4,17,4364,1268,1027,1475,975,6,2876,795,1416,1081,581,17,5751,739,1211,1255,105,24,16624,2989,1262,1121,221,20,5510,436,687,1242,42,15,4729,955,749,1183,-142,2,1857,1387
1818,1480,530,29,6460,859,1568,1757,132,31,20584,3834,2063,1639,364,40,11195,474,974,2172,367,20,6440,1690,1189,1972,597,7,4201,2048,1910,1343,143,22,7084,1282,1531,1588,438,32,24172,3551,2001,1511,611,33,9601,626,1231,1839,639,22,6203,1806,1109,1598,273,6,2798,2428
2519,1893,943,43,7903,956,2128,2146,516,44,30113,4471,2945,2308,1033,51,17274,1347,1496,2456,51,30,10376,2650,1189,2107,332,7,4201,2405,2156,1506,306,24,7373,1514,1956,2309,1159,40,29804,4382,2527,1835,85,41,14303,1789,1889,2259,1059,36,9435,1890,1399,1820,345,8,4815,2677
2887,2141,41,51,8976,956,2427,2401,766,49,33664,4937,3339,2575,150,60,20363,1411,2140,2882,477,45,14565,2650,1563,2375,600,11,5707,2617,2987,1911,711,38,9783,1638,2225,2507,1357,44,35330,5145,2786,2068,318,48,16138,1880,1951,2402,177,37,10143,1980,1606,2009,79,10,5744,2758
3535,2797,697,61,12700,1713,3014,3002,1367,56,41339,5969,4123,3010,585,76,26432,1519,2582,3241,836,55,20289,3030,1790,2578,803,12,6636,3272,3233,2103,53,42,10710,3025,2485,2732,1582,49,36325,5674,3410,2454,704,60,19412,2082,2508,2789,564,49,14513,2048,1856,2248,313,13,7505,3110
3967,3125,400,70,15300,1723,3369,3290,1655,64,53522,7578,4497,3655,1230,78,29009,2925,3008,4144,239,61,25840,4225,2141,2980,180,14,6999,4309,3352,2746,696,42,11389,3025,2645,3205,2055,49,39852,7014,3808,3141,56,66,22770,3162,2890,3192,967,55,17494,3311,2162,2504,144,14,8829,4373
4503,3964,1239,79,20394,2549,4053,4088,2453,71,57673,8985,4774,3897,172,83,31494,3809,3121,4329,424,64,31406,4650,2469,3142,342,16,7707,4400,3506,2924,124,45,12235,4508,3368,3613,2463,61,51524,8433,4175,3402,317,75,26587,4233,3466,3540,715,64,21014,3489,2428,2718,358,19,9755,4776
4830,4697,92,85,21999,2566,4438,4759,-126,75,63554,9469,5422,4288,563,93,37464,3881,3631,4860,655,73,34942,6051,2578,3627,77,16,9185,6144,3734,3126,326,50,14050,4627,3696,4132,2982,63,55916,9003,4871,3831,331,86,30745,4685,4050,4368,318,70,26469,4711,2660,3007,172,19,10591,5729
5623,5933,1328,93,29637,2901,5229,5614,729,89,83447,11264,5835,4648,923,103,44760,4098,4302,5256,1051,85,42254,6409,2700,3846,281,19,9194,6144,4236,3417,617,56,17647,4974,4103,4381,3231,71,61232,10039,5686,4488,983,103,37543,4701,4173,4510,460,71,27127,5967,2818,3183,343,20,11487,7280
6055,6396,166,103,35263,3196,5335,5786,116,91,84016,13064,6604,5107,1382,121,55981,4274,4784,5577,172,96,49767,6494,2793,3980,415,19,9304,6205,4603,3686,136,65,19848,5017,4272,5004,119,71,66205,10886,6125,4884,79,105,40529,4730,4576,4827,772,82,33366,6049,3408,3368,528,22,12566,7280
6154,6585,355,106,40689,5284,5559,6004,334,95,91500,13947,7067,5367,1642,129,60936,4322,5289,5865,460,106,54691,6494,3012,4195,630,23,10671,7012,5506,4668,1118,74,23416,6794,5172,5532,647,83,75145,12642,6434,5177,372,111,43642,5408,4821,5142,1087,90,37133,6049,3653,3608,768,24,14029,7323
6402,6860,630,111,43068,5319,6180,6486,816,107,106389,16191,7715,5749,524,140,65415,4346,5640,6287,872,118,60176,6525,3400,4385,820,24,11622,8021,5900,4933,333,80,28692,7769,5555,6068,1183,87,76395,12737,6920,5418,613,115,46088,5846,5602,5570,1515,102,45895,6898,3822,3821,976,25,14070,7627
7234,8055,1825,130,60340,5984,6315,6763,528,108,109489,16212,8625,7223,1998,152,74835,5522,6107,6906,216,119,62532,8448,4617,5154,1589,27,14018,9029,6373,5259,659,87,32103,8068,5761,6628,228,88,78723,14728,7068,5602,361,115,47177,7358,5787,5793,438,106,47647,7791,4249,4086,1241,26,15692,8757
7665,8519,199,136,70667,6575,7126,7210,975,120,122667,17086,8923,7617,1297,163,80562,5522,6972,7457,767,136,70871,8448,4858,5294,154,27,14018,9029,6621,5506,906,91,33894,8172,6411,6956,556,96,87837,15539,7757,6098,858,130,57347,7746,6411,6164,809,116,55930,7880,4272,4227,222,26,16311,8757
8523,9951,1631,144,79669,8012,7126,7432,297,120,122667,18933,9364,8445,340,163,83763,7989,7427,7804,514,136,71955,9805,5671,6130,990,31,16011,10064,6947,5736,1196,91,35539,10539,6863,7777,127,98,91650,16260,7875,6267,227,130,58675,9494,6762,6651,421,117,57673,9600,4785,4549,205,27,18205,10382
9315,10509,2189,156,88355,9917,7464,7880,745,120,123705,18951,9674,8720,975,168,87239,8083,7953,8222,922,146,79863,9805,5709,6330,715,31,16012,10064,6947,5858,118,91,36779,12711,7220,8049,394,105,100622,16929,8358,6632,592,138,62782,10367,7327,7069,834,130,66046,9627,5008,4802,447,31,20251,10789
9866,10827,2508,167,98158,11806,7769,8133,223,128,133790,19161,10515,9266,1521,190,107045,8275,8369,8477,277,154,88930,9805,5909,6471,856,31,17043,11018,7662,6304,559,105,44602,12913,7908,8424,769,118,114764,18030,9030,7065,1025,151,71718,10367,7513,7309,1074,133,68997,9638,5008,4947,592,31,20251,10789
10388,11105,35,173,103743,13414,8122,8541,631,128,135218,19195,11515,10107,2362,203,117900,8981,9078,9178,979,166,98424,9835,5947,6611,196,31,18026,12780,8268,6648,898,114,50708,13003,8654,8908,1253,129,130513,19853,9776,7776,271,160,80559,11738,7682,7537,77,139,74754,11573,6445,5688,83,31,21122,12977
10719,11404,254,177,104967,13472,8609,8942,1027,133,138482,19690,11977,10973,768,209,125166,10473,9501,9627,1427,177,108432,10158,6171,6893,478,32,19028,12980,8916,7407,1657,126,61715,15480,9181,9310,1655,138,143430,20837,10242,8169,664,167,87209,12825,7909,7976,511,146,80277,11774,6483,5959,349,32,21271,13011
10734,11526,26,177,112723,15339,9315,9405,1490,137,150518,20505,12906,11400,1190,221,135746,10799,10841,10911,2711,188,124445,10327,6623,7164,44,33,19425,15287,9905,8153,503,135,67678,15505,10784,9878,973,142,146360,21122,10842,8691,386,167,87286,14172,8623,8498,233,146,82179,13379,7083,6499,-10,32,21555,15885
11712,12332,833,195,132408,17045,10672,10610,2691,150,169548,23588,13660,11876,491,223,141591,13189,11088,11108,708,188,126705,12641,7792,7537,417,34,20013,17802,10418,9244,44,138,71570,18652,11472,10205,125,153,164719,24194,11882,9390,1085,179,95405,16148,9083,8863,598,155,91831,15303,7283,6640,80,32,22135,18499
12821,13935,2436,207,151556,18011,11245,10879,2959,154,175309,23947,14414,12662,1277,227,152748,14450,11543,11305,906,192,139373,14572,8815,7946,826,35,21864,20025,10542,9409,209,140,75042,22905,11586,10355,276,155,166469,24467,12057,9637,242,182,97684,16842,9207,9032,167,158,94947,16880,7350,6780,220,32,22458,21935
13019,14382,133,207,154667,20505,11849,11207,3287,155,176824,24184,15099,13314,105,230,157969,15680,12180,11797,1397,206,154161,15419,9796,8361,1241,35,23315,20334,10789,9531,331,140,75960,22917,11635,10478,398,155,166596,27298,12511,10043,98,184,98761,19305,10448,10186,1322,175,116013,18805,8062,6935,-125,33,23434,22696
14881,15395,1145,234,184231,21155,12814,11972,4042,157,180575,25267,15818,14222,1013,242,170875,17056,12412,12095,95,206,159368,17699,10927,8798,1678,37,24743,22550,11099,9785,585,144,78769,25546,11647,10600,85,155,166596,27298,13295,10783,838,196,116585,22131,11193,10700,1385,180,126454,22586,8751,7089,29,34,24057,25473
15212,15879,1630,242,195656,21717,13305,12291,4361,157,181677,26035,16206,14841,1632,247,180800,17331,12412,12320,321,206,159961,17699,11474,9069,1949,37,27127,24675,11099,9861,661,144,78769,25962,11715,10675,161,155,166596,27298,13333,10880,935,197,118680,24692,11231,10775,1460,180,126859,22941,8907,7191,131,35,25191,29641
