blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,401,0,300,586,86,4,5944,582,246,594,94,4,527,25,131,598,98,4,503,58,131,563,63,0,176,53,185,563,63,2,511,0,325,601,101,4,3658,690,185,541,41,1,189,0,37,542,42,1,144,60,37,523,23,0,0,101
924,976,476,17,3159,398,751,1306,806,12,8834,980,974,1153,303,17,3802,1258,469,930,430,16,4904,707,469,837,337,0,1443,83,584,769,269,7,1247,653,808,1084,159,12,8638,1845,774,1082,582,8,2062,644,412,797,297,8,1785,389,412,704,204,2,1038,700
1170,1176,101,21,4470,701,1126,1624,1124,20,14502,2266,1403,1434,284,27,7518,2176,638,1137,37,21,6039,1248,823,1094,594,2,1938,494,1262,1406,906,17,3469,1625,1104,1302,377,16,11876,2547,1240,1290,790,14,3606,1276,939,1559,1059,20,5492,1002,939,1070,570,4,2078,1026
1910,1550,475,33,6492,722,1390,1908,308,28,18863,2442,1837,1704,104,33,9892,2184,1183,1444,344,31,7055,1272,1087,1242,192,3,2039,494,1324,1549,114,18,3781,1644,1745,1683,758,28,17931,3142,1505,1498,198,19,4311,1276,1110,1786,261,23,5859,1006,1015,1225,125,5,2395,1026
2217,1792,717,40,10093,1481,1799,2214,614,36,26903,3028,2389,2036,436,45,13008,2915,1239,1604,154,33,7288,2304,1325,1564,514,5,2975,734,2217,1966,531,33,7335,3129,2114,1876,101,32,19754,3898,2058,1720,420,25,6124,1749,1592,2689,1164,39,11468,1367,1535,1620,515,9,4442,1420
2773,2113,288,49,12289,1738,2061,2426,326,40,29994,3513,2914,2358,208,54,17095,4103,1966,1971,521,47,11945,2324,1468,1758,308,5,3129,1413,2821,2262,827,42,9264,3144,2570,2325,550,39,29812,4859,2615,2202,902,30,7856,2169,1777,3221,96,39,11932,1534,1871,1904,799,9,4657,1513
3267,2451,626,58,15178,1915,2482,2854,754,46,37444,4504,3255,2640,490,60,18023,4103,2212,2281,281,54,13005,2408,1981,2422,967,6,3292,1413,3560,2682,1247,56,11981,3337,3164,2694,919,51,41356,5967,2751,2378,78,33,9306,2657,2731,3693,568,57,18781,1534,2008,2039,9,9,5283,1513
4067,2891,1066,74,21144,2559,3112,3503,1403,56,44304,5143,3994,3248,1098,75,26100,4979,2755,2794,794,67,17454,2639,2241,2658,153,6,3444,2605,3937,2905,340,61,13401,3863,3716,2938,1163,59,47984,7095,3345,2736,436,44,11519,3573,3028,4254,1129,64,21993,1955,2306,2365,335,11,6769,3185
