blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,305,98,338,596,91,5,4446,693,246,612,112,5,658,34,75,563,63,2,537,168,75,603,103,0,204,335,185,589,89,3,647,60,325,601,101,4,4175,894,185,581,81,3,388,258,131,598,98,4,872,73,131,603,103,0,408,198
676,860,360,12,1878,540,783,1403,898,13,9029,1821,924,951,451,16,2520,327,488,1275,775,9,3381,749,488,881,381,0,603,845,583,844,344,11,1799,275,676,886,386,12,8682,1331,802,901,401,12,4517,691,375,825,325,10,3139,1266,375,817,17,0,1034,1198
882,1303,78,12,3241,1462,1147,1712,107,21,12438,2112,1453,1212,712,25,5444,718,733,1605,130,19,5191,783,733,1016,66,0,1307,885,785,1302,52,13,2614,770,898,1251,401,16,12311,2722,1385,1162,662,21,7149,1605,639,1092,292,16,4000,1275,700,952,152,0,1265,1220
1560,1691,466,25,6315,1737,1517,2088,478,28,16613,2987,1936,1773,1273,33,7974,885,965,1888,413,25,7299,1193,1110,1310,360,0,1774,1079,1624,1732,477,27,6055,871,1414,1624,774,28,21187,3871,1814,1356,181,26,8852,2215,1236,1525,720,31,6538,1505,1175,1221,421,0,1859,1529
1979,2169,94,27,7850,2962,1831,2309,699,32,19015,3534,2583,2100,250,42,11203,894,1403,2272,797,38,10636,1784,1548,1564,614,0,2458,1559,1968,2110,105,33,9137,1954,1760,2420,1570,35,25939,4682,2462,1709,534,37,13484,2483,1430,1746,941,36,7988,2110,1307,1456,656,0,3340,2069
2746,2550,475,42,13171,3843,1883,2506,146,32,19919,4342,3136,2582,732,53,17296,1243,1518,2730,80,40,12069,2201,1661,1834,159,0,3125,2200,2460,2372,367,41,12985,2584,1798,2578,323,36,28603,5330,2625,2069,169,38,14608,4049,2100,3091,2286,54,12921,2549,1923,2176,1376,0,5555,2375
3381,2944,869,54,17339,4015,2342,3078,718,40,28701,5414,3754,3220,15,66,22483,1429,2203,3131,481,53,18868,3378,1944,2166,486,1,3501,2402,3138,2787,782,55,18257,2593,2360,2951,696,48,41509,6414,2841,2251,351,41,15544,5302,2585,3701,671,62,17321,3657,2160,2551,376,0,6116,2580
3811,3235,1160,64,21401,5610,2961,4107,-103,52,36931,6252,4245,3501,296,76,26819,1553,2575,3436,436,60,21326,3420,2222,2496,16,1,4357,3360,3811,3415,1410,64,24301,3276,2657,3247,992,48,43109,6607,3527,2638,733,54,19440,5764,2791,3957,227,70,20559,4334,2366,2716,66,0,7240,3332
