blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
30,535,35,1,678,415,484,668,168,7,3898,799,246,574,74,3,636,200,113,584,84,3,1004,0,113,583,83,0,617,27,153,542,42,1,1050,330,325,601,101,4,3217,828,276,567,67,3,1385,109,113,584,84,3,1248,230,113,523,23,0,241,66
288,1112,62,3,1608,913,816,899,399,13,8914,1528,587,736,236,5,1939,734,564,913,413,13,5626,189,564,797,297,0,1366,407,399,706,156,3,2056,920,755,869,369,12,7437,1708,864,914,414,12,3972,667,293,783,283,7,2037,424,263,731,231,1,1069,329
997,1512,462,16,4195,1328,1157,1361,861,21,12942,2589,1419,1343,843,13,4556,1410,901,1246,746,25,8609,199,901,1052,552,0,3020,582,986,994,444,10,4123,1228,1015,1392,542,16,10396,2839,1442,1335,835,19,8635,1038,688,1071,121,14,3563,767,658,906,31,1,1507,704
1698,1918,868,24,5863,2587,1366,1578,193,21,13417,2622,1636,2155,505,13,5177,1755,1128,1589,89,30,10705,408,1128,1294,94,0,3952,600,1395,1284,734,17,5987,1948,1351,2059,1209,20,15144,4061,1774,1698,398,24,9888,1312,1112,1427,472,25,5755,799,1020,1075,200,1,1956,704
2086,2541,291,31,9163,2591,1694,2035,650,25,15909,3886,2130,2331,681,16,6769,2788,1541,1907,407,41,14740,902,1541,1547,347,1,5355,1619,1642,1449,49,19,6603,2399,1380,2182,207,20,15536,4729,2513,2114,814,36,15113,2019,1451,1732,777,35,9234,1475,1359,1250,375,1,2532,823
2392,2769,219,38,12492,2778,1854,2254,69,29,20841,4587,2744,2598,948,25,10483,2867,2189,2221,721,49,16937,1140,1541,1682,82,1,5355,1619,2319,1826,426,31,8007,2723,1877,2576,601,32,24003,5785,3036,2406,1106,45,17276,2071,1869,2193,1238,50,13310,1574,1778,1532,657,1,3955,913
2706,2996,46,44,17015,4308,2604,2734,549,43,30036,5306,3187,2845,345,33,12565,2867,2646,2637,237,63,19867,1140,1974,1846,241,2,7618,1706,3431,2662,1262,42,12814,4122,2085,2778,368,36,26661,6265,3456,2864,289,51,20164,2071,2096,2469,64,56,15105,1595,2005,1666,91,1,4420,913
3426,3651,701,53,21945,4975,3465,3436,1251,47,35293,7772,3403,2968,168,33,13948,4212,2852,2794,394,65,22400,2228,2406,2230,620,7,9550,2154,3549,2880,380,42,13265,4423,2705,3511,1101,40,34291,8415,4347,3742,1167,64,28005,3021,2551,2838,433,67,19722,2394,2307,1841,266,2,5081,1466
