blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,353,34,420,616,116,6,3231,678,246,587,87,4,603,47,113,584,84,3,1048,0,113,523,23,0,328,178,123,563,63,2,235,8,325,601,101,4,2805,802,185,581,81,3,321,111,113,584,84,3,1412,8,113,551,51,0,392,0
676,874,374,13,3478,424,691,901,396,13,8199,1375,924,880,380,15,2585,51,390,853,353,12,3410,113,390,657,157,0,328,178,738,818,318,9,2363,636,931,969,469,16,9014,1551,711,835,335,8,1294,222,337,839,339,11,3301,915,337,801,301,0,929,311
1293,1225,725,23,5370,1052,900,1277,172,17,11786,2216,1065,1546,146,15,3098,1066,627,1699,1199,14,5376,781,448,955,5,0,889,1129,1170,1078,78,14,4113,1249,995,1502,252,16,11050,2609,836,1141,141,8,2154,1578,536,1053,203,16,4563,1000,572,1396,896,2,2235,902
1910,1585,285,34,8190,1953,1275,1569,89,25,16474,3433,1926,1974,574,32,8039,2072,1228,2073,1573,26,9604,931,617,1153,203,3,1525,1129,1868,1689,39,23,7094,2017,1247,1770,520,24,15168,3252,1330,1309,309,11,4043,2666,1126,1469,619,31,8755,1347,855,1587,187,2,2500,902
2773,2068,768,52,12616,2041,1589,1859,379,31,23206,3965,2449,2235,835,40,10714,2586,1438,2287,192,31,10503,931,735,1287,37,3,1525,1450,2207,1903,253,28,8347,2128,1657,2083,833,33,18916,3706,1553,1503,68,16,5934,3159,1294,1683,108,36,10154,1361,1023,1811,61,3,3375,902
3325,2540,1240,62,18815,2730,1675,2017,537,33,28226,4501,3158,2633,183,54,14739,2620,1978,2690,595,44,13496,1441,903,1443,193,4,1752,1580,3068,2280,630,40,11647,3385,1823,2281,106,37,22758,4031,2136,1784,349,26,8846,3180,1465,1934,359,40,11626,1361,1194,2042,292,3,3844,1183
3697,2836,136,69,21893,2936,2071,2594,109,38,29325,5368,3744,3124,674,63,20085,2732,2388,3096,401,52,16249,2265,1246,1640,90,7,2253,2308,3716,2646,996,51,16267,3443,2167,2582,407,44,32071,5052,2816,2478,193,38,14180,3362,1852,2582,32,47,15484,2534,1820,2859,1109,4,6073,1713
4559,3423,723,83,30058,3526,2956,3210,725,50,42846,6115,4574,3718,1268,72,25946,4606,2832,3479,784,64,18817,2265,1687,1916,366,12,3510,2312,3992,2853,503,56,18543,4224,2664,2824,649,52,38296,6052,3247,2654,69,41,17263,5044,2161,2768,218,50,16278,2534,1914,3190,340,4,6788,1713
