blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,172,0,500,0,0,48,0,0,500,0,0,0,0,0,520,20,0,82,0,0,500,0,0,0,0,0,500,0,0,172,130,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,761,0,325,601,101,4,4050,1080,276,600,100,5,1890,199,75,542,42,1,158,77,75,583,83,0,297,74,215,577,77,3,2952,0,325,601,101,4,3121,994,215,594,94,4,1423,363,150,598,98,4,785,0,150,543,43,0,278,50
615,832,332,10,2786,416,835,954,454,16,12713,1912,893,953,453,16,4454,714,498,839,339,11,1834,404,413,732,227,1,582,149,862,948,448,15,5225,388,676,906,406,12,8894,1727,924,986,486,18,4936,604,527,927,427,13,3378,74,527,737,237,0,1020,50
1446,1130,630,20,6101,550,1010,1157,207,20,14542,2767,1477,1188,688,23,6587,835,775,1011,511,14,2950,1191,475,947,92,1,745,868,1262,1197,697,22,9110,759,969,2192,1692,16,12888,2294,1460,1346,46,25,7126,925,824,1517,1017,19,5844,641,824,1289,789,1,1834,255
1879,1413,913,27,8739,1731,1112,1360,60,24,15244,3650,2125,1510,135,33,10038,866,1019,1280,300,22,4058,1191,933,1101,246,1,1608,1267,1702,1692,1187,27,10160,1195,1578,2675,640,20,14710,2658,2108,1683,383,35,10147,933,1051,1881,281,25,8549,707,1051,1551,26,1,2630,322
2249,1606,206,31,9647,1731,1742,1733,433,36,25983,4707,2742,1883,508,45,14321,1259,1514,1745,760,37,7065,1361,1429,1251,396,1,1734,1267,1950,1933,103,34,11729,1205,2084,3158,1123,30,25932,3361,2694,1989,689,43,13414,1598,1375,2172,572,34,12297,791,1313,1686,161,1,2630,322
2916,2077,177,34,12467,2935,1841,1950,50,36,26821,5928,3290,2183,58,56,18517,1989,1628,2201,41,38,8484,2271,1573,1590,435,1,2410,2086,2579,2421,591,35,13230,2760,2771,3977,1942,44,33990,4562,3031,2158,258,46,15473,2252,1715,2759,259,38,13998,1835,1859,2393,618,1,3877,795
3227,2345,445,39,13703,3451,2359,2263,363,44,33144,7230,3999,2578,453,69,22642,2085,1922,2509,349,45,9980,2346,1896,1738,583,2,2914,2125,3502,2844,1014,50,17559,3001,3346,4311,2276,56,42576,5644,3649,2480,580,55,19941,2423,2301,3130,630,49,17416,1835,1934,2527,127,1,4435,795
3818,2716,166,45,16119,3987,2978,2866,966,52,44226,7946,4647,2970,845,82,30011,2113,2418,2933,773,61,15330,2423,2252,1913,758,2,4199,2382,3502,2966,286,50,18327,4509,3913,4683,1183,67,56692,6814,4327,2838,938,66,24791,2746,2697,3521,1021,61,22732,2184,2330,2736,336,2,5588,810
4409,3020,465,55,19319,4343,3653,3959,2059,56,49869,9719,5345,3700,1575,92,33372,3134,2769,3169,109,65,16738,2443,2477,2067,37,2,4520,3447,4088,3350,670,62,22389,4979,3941,4806,6,67,57372,8269,4642,3067,292,72,29441,3970,3035,4096,1596,66,27617,2281,2577,3137,737,2,6171,858
5008,3407,852,67,23105,4811,3889,4191,391,60,54230,10213,5815,4002,277,100,37741,4731,3417,3577,517,78,22579,3241,2576,2256,221,3,4692,3680,4827,3799,1119,78,28591,5515,4200,5413,608,68,57714,8269,5246,3493,418,78,34582,4675,3591,4523,98,80,32622,2758,3176,3413,1013,2,7257,1033
5717,3754,1199,77,27306,5158,4372,4537,732,71,67525,10908,6063,4240,515,104,40622,4781,3641,3882,822,85,25279,3684,2799,2431,396,3,5368,4026,5314,4264,1584,88,33970,6382,4975,5944,1139,78,72635,9582,5770,3980,305,86,40690,4707,4826,5436,1011,95,42279,3099,3234,3673,1273,2,8789,1033
5962,3974,169,83,28897,5252,4422,4690,805,73,69950,11988,7032,4644,294,124,49769,4999,3810,4109,124,91,27715,3684,3026,2803,768,3,6869,4117,5314,4387,382,88,34023,6382,5270,6486,1681,82,81177,10671,6215,4280,605,97,46151,5315,5132,5643,468,100,44924,3099,3234,3859,359,2,8979,1094
5962,4097,292,83,28897,6768,4890,5006,686,81,74263,13489,7127,4767,117,124,51102,6715,3970,4272,287,93,30499,4982,3320,3123,1088,9,8826,4318,5922,4947,942,91,37041,6477,5801,7103,533,87,87466,12005,7011,5146,346,108,53887,6412,6186,6617,1437,110,53367,3318,3965,4372,872,2,9979,1378
6671,4492,687,95,34239,6818,5557,5394,184,93,87605,14677,7651,5120,470,134,58609,6715,4436,4642,652,103,35717,5249,3524,3263,178,9,8895,4318,6321,5223,1218,100,41513,6804,6819,7616,1046,107,113000,13572,7743,5551,751,120,62571,6534,6618,6956,321,119,57848,3389,3989,4528,273,3,9982,1378
6947,4672,867,99,37908,8507,5781,5582,372,96,91934,15983,8190,5506,856,146,67680,7716,4628,4855,860,108,38534,6627,3981,3381,296,9,9035,4394,7184,5938,1933,113,50571,9302,7434,8004,1434,111,119275,15223,8268,6251,1451,129,69457,6668,6926,7434,799,125,63642,4410,4440,4845,590,3,11602,1517
