blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,521,21,0,140,515,420,616,116,6,3475,718,276,600,100,5,1771,119,113,584,84,3,1129,0,113,563,63,0,88,37,123,521,21,0,515,174,525,671,171,8,3867,703,276,620,120,6,796,309,113,584,84,3,1051,0,113,523,23,0,312,0
369,643,143,0,442,696,851,986,486,16,12143,1625,924,920,420,14,4862,422,413,1294,794,13,3366,377,474,1059,559,0,922,1003,800,885,385,12,4164,410,1010,1034,534,20,13696,1844,833,972,472,16,2460,575,450,874,374,13,4064,611,450,777,277,0,1511,869
1108,885,385,7,2513,1372,1135,1189,689,20,13548,1992,1313,1129,629,19,6075,604,902,1951,1451,23,5662,577,964,1446,946,2,2319,1003,1341,1197,697,23,7369,694,1356,1341,841,28,16350,2023,1381,1316,816,29,6308,670,634,1060,210,17,6038,1197,563,992,192,0,1833,869
1971,1168,668,16,5357,1756,1502,1610,1110,28,17642,3129,1513,1693,1193,24,8435,757,959,2168,118,23,6164,705,1237,1663,373,4,3600,1162,1989,1592,1092,36,11644,1023,1372,1463,128,28,16811,3002,1768,1579,1079,35,7881,1091,1073,1336,486,27,7957,1212,803,1221,416,1,2693,960
2247,1396,46,22,7910,1783,1886,1899,299,36,23808,3808,1828,1915,240,30,9780,757,1645,2574,524,37,10264,887,1656,1932,637,6,5320,1406,2328,1806,281,41,13949,1023,1902,1837,502,40,27864,4194,2416,1912,392,45,11073,1091,1186,1588,63,29,9574,1212,916,1503,48,1,3532,1720
2525,1553,203,24,9970,3470,2310,2181,581,40,28577,4246,2494,2438,763,42,16409,1304,1949,2930,880,45,12327,1116,1930,2644,1349,6,6831,1496,3165,2577,1052,56,18778,2440,2273,2369,1034,43,31270,4363,2969,2207,257,55,14505,2254,1750,1867,342,36,11996,1620,1109,1658,203,2,3607,1720
3203,2108,758,36,16217,3649,2724,2480,880,48,33162,4669,2988,2679,254,46,18437,1376,2620,3461,61,56,16865,1917,2417,3156,11,9,11013,2026,3598,2783,158,61,22673,2476,2273,2491,306,43,33847,4542,3493,2432,482,62,17175,2464,2070,2206,381,46,16782,2744,1429,1894,39,3,4749,2337
3760,2408,1058,43,20253,4360,3163,2793,1193,56,40487,5903,3796,3299,24,56,24757,2036,3267,3837,437,67,21209,1917,2717,3653,508,9,11270,2026,4337,3188,563,75,29145,3017,3330,2998,813,61,50699,5600,3831,2673,288,68,19815,3673,2561,2512,682,56,21146,3030,1501,2065,210,3,4835,2439
