blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,501,1,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0
185,584,84,3,353,82,300,586,136,4,5130,917,215,579,79,3,418,34,131,599,99,5,487,184,131,544,44,1,787,17,185,587,87,3,394,117,453,645,145,7,6565,788,215,574,74,3,257,68,154,608,103,5,1414,130,154,538,38,0,1,0
542,811,311,9,2674,607,689,886,436,12,8804,1458,924,839,339,12,2775,428,323,1047,42,10,1765,1081,385,1130,5,3,2074,984,893,895,395,11,2331,1064,896,1682,1182,12,10265,1443,615,822,322,10,1115,1136,673,1026,521,13,9004,896,355,838,213,2,659,920
1202,1160,185,20,5567,1128,1121,1215,765,20,13593,2476,1438,1405,120,16,4164,911,684,1373,368,22,2870,1081,722,1315,185,6,2437,993,1386,1402,477,16,4175,1934,1125,1934,-116,19,12312,1452,1230,1135,485,20,2780,1674,955,1247,342,18,10344,896,687,1053,428,4,1457,920
2150,1743,768,26,7823,2186,1581,1800,-150,31,18150,2763,2229,1911,626,28,8849,1488,1118,1712,707,32,6533,3128,1156,1463,333,7,3660,1418,1827,1683,53,21,5948,3063,1547,2382,332,29,21379,2174,1633,1392,342,25,3762,2881,1416,1804,899,25,14493,1784,1118,1354,729,7,3103,1532
2517,2013,288,35,10418,2248,1791,2040,90,35,21259,2973,2629,2113,178,33,9947,1561,1344,1984,329,38,8059,3253,1750,1762,232,13,5690,1458,2163,1890,210,26,7281,3080,1900,2710,655,38,28489,2865,2157,1705,305,34,6093,3069,1584,2011,106,30,16885,1793,1310,1509,184,8,3517,1559
3241,2848,1123,49,16765,2975,2448,2577,627,45,31893,3524,3368,2537,602,49,15086,1749,1698,2893,888,41,10574,5174,2231,2217,687,14,7418,2150,2411,2141,161,31,9704,4658,2157,3150,1095,42,35662,4332,2356,1922,522,36,6907,3256,2327,2539,34,46,24334,2863,1554,1842,517,11,5464,2604
3889,3235,410,61,21223,2991,2637,2847,62,47,33793,4488,3913,2980,1045,60,20295,2312,2024,3238,78,51,13066,5195,2494,2386,121,16,8800,2221,2974,2437,457,38,13110,5141,2691,3393,1338,50,41231,4833,2904,2270,870,47,10077,4595,2914,2829,324,56,28076,2871,1839,1989,264,12,5900,2729
4496,3797,72,65,25332,4653,3512,3321,536,65,53009,6260,4446,3318,868,70,23874,3359,2789,3902,742,69,20070,5238,2838,2648,378,19,10116,2701,3688,3363,1383,47,17502,6171,2719,3545,40,50,41688,5992,3118,2438,288,50,10834,4791,3691,3389,884,71,38381,3176,2454,2366,641,14,7336,3279
4773,4003,278,70,27509,4653,4104,3857,1072,70,57945,7909,5238,4158,1708,79,30855,3913,3062,4442,1277,75,23689,5534,3112,3170,900,19,12233,3012,3964,3924,169,52,21725,6250,2719,3667,162,50,42548,7156,3705,2765,615,59,13696,5803,3782,3551,96,74,40145,4232,2454,2500,125,14,7900,3699
4996,4198,468,73,30205,5627,4104,3984,134,70,58185,9003,5824,4537,187,91,37839,4228,3154,4579,539,76,24972,6767,3112,3304,519,19,12445,3012,4642,4180,425,60,26904,7697,3029,3943,438,55,52011,8747,4156,3064,914,66,16798,6928,4448,4995,1540,84,47346,4819,3224,2971,596,17,9370,4158
5708,4527,797,81,35301,5804,4406,4367,517,76,65564,10802,5993,4893,543,96,41557,5302,3961,5028,988,91,33429,7249,3406,3560,775,21,14685,3093,5166,4548,793,71,32225,8347,3593,4273,768,61,56985,9441,4370,3253,253,70,19908,8865,4910,5294,364,91,53000,5095,3255,3112,412,17,10417,5183
6962,5490,1760,96,42050,6777,4849,5224,1374,84,72165,11998,6275,6209,9,100,45029,7627,4514,5586,1546,103,40420,7504,3942,3921,386,22,16256,4566,5442,4790,295,75,36126,9745,4456,5694,2189,65,64004,10519,4799,3635,200,73,20861,9963,5621,6188,1258,105,62696,5329,3870,3492,357,19,10874,5818
7425,5890,335,106,46234,6802,5415,5657,1807,98,90532,13224,7400,6867,662,108,50633,7655,4825,6341,201,108,45412,9020,3966,4116,181,22,16258,4566,5810,5060,565,84,41137,10320,5179,6027,2522,74,72051,11498,5248,4315,880,82,27462,11650,5652,6673,118,106,63908,6491,4258,3906,771,22,12961,5818
8072,6307,752,119,54710,7597,5999,6000,2150,108,100780,14597,8024,7165,960,119,55852,7988,5203,6670,530,117,50969,9053,3966,4256,321,22,16482,5179,6500,5490,995,96,47056,11091,5549,6377,497,82,83612,12254,5834,4710,510,94,32223,11701,6199,7054,494,118,69684,7181,4282,4061,586,22,12962,5908
8764,6780,1225,126,61322,8114,6504,6339,189,116,108592,14713,8796,7668,1463,134,65814,9016,5958,7415,1275,130,60641,9378,4598,4772,837,22,17574,5562,7030,5922,727,110,52940,12523,5621,6592,707,83,84492,14276,6482,5129,629,107,37537,11701,6847,7473,913,131,78135,7207,4448,4321,846,25,15103,7601
9064,7339,309,130,64647,8160,7899,7202,1052,131,132372,15085,9444,8066,71,144,73550,9204,6815,8679,2534,146,71730,10183,5046,5341,281,25,19068,5767,7493,6267,372,119,59402,12705,6106,7004,769,93,93748,14670,6945,5489,989,117,41345,11814,7124,7701,541,137,81797,8117,4773,4476,251,26,16660,7601
10441,8250,1220,152,89299,8989,8887,7829,1679,138,148123,16292,9444,8188,118,144,75013,11351,7351,9159,489,151,76426,13250,5605,5802,742,26,20483,7752,8599,8159,564,127,70174,15660,6975,8334,2099,102,104377,15949,7173,5918,618,122,43801,14264,7877,8631,1471,152,93063,8573,5951,5146,921,26,17293,8707
10978,9053,223,159,91183,8989,9741,8412,437,142,151136,16320,10404,8793,723,161,86730,11457,7667,9408,388,156,80424,13268,5658,6063,178,28,20489,7752,9032,8456,861,133,75077,15826,7677,8665,2431,110,118321,17669,7257,6079,774,124,45908,14588,7877,8753,318,152,94224,9839,5959,5301,202,27,18117,8753
11567,9735,905,171,104867,9223,10311,9117,1142,144,152188,18023,11247,9785,1715,174,97270,11504,8322,10330,1310,165,91208,13837,6050,6623,733,33,23498,8425,9680,9172,1577,143,87238,17140,7863,8923,333,111,118771,18796,7302,6301,996,124,46532,17646,8860,9386,951,174,106526,10329,6142,5612,502,29,19087,8834
12373,10979,749,178,116833,10547,11094,9628,1653,145,156177,20615,12029,10567,2497,178,102763,12195,9507,12305,3286,174,107723,16360,7663,7289,1399,36,26652,8762,9828,9893,849,143,88480,20275,8066,9081,141,111,118771,22700,7516,6422,1177,124,46532,19837,9045,9582,297,174,108909,13889,6622,5861,751,31,20998,13700
