blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,831,107,325,601,101,4,3481,804,215,594,94,4,286,0,113,584,84,3,558,0,113,523,23,0,50,17,185,563,63,2,891,177,420,616,116,6,3559,1024,215,594,94,4,461,0,113,563,63,2,725,27,113,523,23,0,0,17
893,983,483,17,3585,316,873,969,464,17,12744,2085,924,920,420,14,1951,242,432,879,379,12,2616,262,432,791,291,1,1149,34,676,762,262,6,2415,476,676,886,386,12,8661,1588,829,896,396,15,4611,279,527,969,469,16,2877,349,527,759,259,3,1300,313
1477,1316,816,29,6972,663,1165,1305,375,21,16140,2515,1354,1116,616,18,2823,978,847,1714,1214,19,5771,836,847,1251,751,1,2040,690,1324,1036,536,12,4270,1183,1177,1649,1144,21,11076,2645,1288,1221,721,23,8799,694,885,1260,760,26,4836,658,733,936,436,5,2405,1204
2125,1683,1183,40,10979,908,1295,1508,578,25,19312,2880,1917,1458,333,29,6067,1229,1168,2067,42,30,10891,836,1168,1385,110,1,2743,690,1972,1396,446,23,6412,1991,1352,1872,507,25,15329,3603,2201,1876,126,35,13401,958,1428,1669,219,39,7966,695,1091,1147,247,7,3292,1204
2463,1897,222,45,13184,1200,1842,1861,931,37,30352,3609,2432,1738,613,38,10262,1295,1505,2281,256,35,12000,1853,1191,1550,195,2,2988,1729,2711,1715,765,35,11415,2539,2090,2323,958,41,27184,4886,2558,2484,734,41,17035,1430,1566,2361,911,42,9138,705,1225,1357,457,7,3435,1308
3264,2274,599,57,16572,1226,2146,2081,301,41,33843,4145,2561,1899,774,41,10758,1295,1839,2550,525,44,15939,3115,1402,1804,449,2,3801,2695,2834,1858,108,36,12129,2956,2158,2745,405,41,28742,5469,3049,2764,189,51,20802,1528,1905,2731,81,54,11987,1551,1631,1749,849,10,5052,1890
3912,2640,965,68,22289,1477,2784,2471,691,53,42034,4848,3208,2199,99,52,15099,1325,2150,2825,450,50,17062,3115,1495,1938,108,2,3817,2695,3635,2273,523,50,15999,3621,2360,3018,673,46,32167,6079,3587,3098,523,61,29184,1680,2300,3374,724,66,16809,1621,2104,2096,1191,13,6220,1890
4230,3116,216,70,23959,2901,3009,2955,125,55,45078,6086,3641,2492,392,59,18945,2488,2588,3237,557,63,22325,3190,1933,2073,168,2,4481,2731,3696,2410,260,51,17851,4895,3089,3735,1390,56,42137,7332,4841,4252,1677,73,37251,2674,2577,3601,351,72,20074,1621,2330,2368,438,13,7137,2260
