blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,23,500,0,0,0,0,23,515,10,1,3,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,416,137,462,647,147,7,3976,539,185,581,81,3,833,39,136,584,84,3,648,0,136,580,75,3,774,0,185,584,84,3,627,246,325,601,101,4,3939,982,276,620,120,6,910,152,168,626,126,6,903,20,168,523,23,0,350,41
614,790,290,8,2233,324,842,1068,568,14,10135,1098,863,947,447,15,3273,246,518,1271,71,11,3519,593,518,865,360,5,2550,437,768,895,395,14,2159,709,851,986,486,16,11715,1924,863,914,414,13,2067,477,375,832,332,11,2956,959,437,778,278,1,1279,184
1140,997,197,12,3070,843,1164,1386,881,23,13036,1461,1644,1469,969,21,6005,1092,787,1541,341,20,5411,603,664,1035,530,6,3466,505,1477,1260,760,25,5475,875,1315,1367,867,28,17825,3581,1424,1179,679,22,4278,882,794,1211,711,23,5020,959,794,913,413,1,1432,184
1634,1329,129,22,6078,843,1615,2043,238,29,17567,1672,2216,1902,102,28,8407,1100,1182,2069,869,30,10332,741,1060,1254,749,8,4753,595,1910,1493,243,31,6497,883,1515,1580,380,32,22588,4287,1792,1380,180,27,5184,1369,1208,1571,1071,34,8397,979,1208,1047,547,1,1542,184
1942,1557,357,27,6878,843,1770,2230,50,33,22468,2782,2673,2253,453,34,12136,2778,1722,2412,1212,40,15539,1113,1338,1709,1204,9,5723,766,2588,1883,633,43,7612,883,1892,2206,256,36,24479,5582,2299,2006,806,30,7578,2195,1600,1890,1390,45,11248,987,1530,1337,837,1,1944,729
2650,1899,699,37,10891,2165,2001,2411,231,38,26460,3962,2728,2375,225,34,13125,3087,2380,2894,1694,52,21588,1377,1518,2144,39,9,6716,1914,3049,2350,1100,52,10823,2316,2377,2775,825,40,31068,6733,2803,2676,726,37,11741,2814,2255,2274,1774,57,15686,1079,1662,1499,264,3,2197,729
3060,2356,256,39,11604,3096,2438,2766,581,47,33829,4433,2972,2725,65,35,14536,4690,2921,3295,2095,65,25522,1725,1710,2334,229,12,7959,2020,3378,3094,344,53,13019,3158,2971,3238,1288,46,36985,7382,3451,3589,1639,50,20413,2956,2482,2521,246,61,17327,1079,2012,1829,594,8,4160,966
3522,2577,477,44,13298,3260,2682,3158,973,51,41115,5300,3797,3307,647,44,18488,4876,3143,3984,84,70,28483,3034,1954,2543,438,12,8176,2319,4022,3492,742,69,16656,3549,3427,3545,-60,55,44747,9206,3822,3882,257,57,22634,3004,3107,2919,644,74,24147,1336,2235,2104,219,10,5208,2041
3777,2827,727,48,17097,4089,3192,3577,117,59,49757,5747,4136,3607,947,50,22619,4956,3665,4295,395,81,32321,3293,2009,2691,111,13,8822,3369,4608,3843,193,79,20556,5341,3427,3668,-62,55,47343,9376,4623,4508,883,70,29676,4009,3526,3509,1229,85,29907,1341,2601,2434,539,12,5937,2071
4216,3144,244,56,29793,4089,3825,4951,1491,68,56920,6623,4726,4082,547,54,23809,5040,4313,4682,782,93,38149,3424,2629,2975,15,13,9185,4513,5132,4198,548,89,23461,5341,4271,4058,328,68,60735,11830,4871,4751,251,74,32266,4432,3922,3916,736,98,36707,1420,2997,2654,169,12,6552,2083
4708,3385,485,62,31864,4505,4453,5496,106,81,63955,6846,4877,4279,744,58,28878,6098,4740,5072,372,103,42257,4481,2780,3110,150,13,9562,5455,5842,4592,942,101,25968,5966,4271,4235,155,68,63037,12239,5580,5961,1461,88,41770,4828,4462,4355,1175,110,45421,2386,3166,2905,420,12,8410,2809
5423,4074,1174,74,36668,5828,5065,5907,82,94,74311,8554,5123,4522,237,61,30469,6458,5169,5341,291,112,46476,5975,3097,3264,304,14,10220,5468,6425,4892,1242,111,31035,6799,5129,5028,948,80,77030,13651,6110,6396,246,89,43590,5997,4832,4646,466,120,50041,2401,3689,3045,160,12,8522,2874
6046,4437,37,80,41012,7073,5952,6991,1166,108,85205,8780,5577,5205,920,70,34649,6730,5536,5616,216,119,55752,6078,3650,3578,618,16,11286,5475,7011,5332,82,122,38710,9562,5717,5554,1474,92,94531,14611,6515,6682,532,96,51599,6308,5202,5469,14,131,63838,2534,4029,3703,818,12,9418,2881
6511,4692,292,87,45525,7421,6580,7658,648,114,93387,10171,6324,5519,1234,78,39961,8782,6351,6098,698,136,67662,6603,4138,4182,1207,19,11678,6174,7536,6038,788,132,43153,9567,6238,5824,259,99,99094,16843,7072,7036,881,106,58183,6548,5759,6249,789,142,70961,2673,4764,4093,1203,13,10340,4462
6630,4815,415,87,47202,10421,6806,7940,930,120,101576,10526,6324,5641,106,78,40124,9097,6698,6326,51,142,73194,7888,4529,4365,65,21,13078,6695,7654,6161,461,132,43664,12746,6492,6057,492,103,103240,17249,7778,7386,1231,115,66929,7590,5847,6414,554,144,73823,4211,4764,4253,139,13,10518,4462
7251,5260,860,96,56629,12319,7311,8387,1372,129,116149,10840,6742,5899,359,85,43159,9478,6958,6688,408,150,77620,7888,4736,4676,376,23,13927,7127,8190,6576,876,143,54708,13681,7136,6485,915,116,118674,17883,7820,7508,253,115,67111,7590,6230,6641,781,150,78432,4246,4813,4422,307,14,10581,4462
7774,5807,1407,96,59652,16229,8184,9205,2190,140,129657,13025,6753,6071,531,85,44748,11296,7264,7036,351,152,80167,10001,5442,5541,1241,23,15292,7754,9150,7329,1629,150,63573,16451,7550,7744,2174,116,124285,19573,8493,7807,552,116,68687,9265,6959,7159,1294,153,83548,6060,5414,4810,690,15,11262,6154
