blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,60,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,60,0,0,500,0,0,0,0
0,521,21,0,209,60,325,601,101,4,3480,783,276,621,121,5,1005,69,113,563,63,2,568,132,113,623,123,0,527,146,185,584,84,3,733,69,325,601,101,4,3345,703,185,561,61,2,291,159,0,521,21,0,238,554,123,523,23,0,114,85
399,741,241,5,986,202,726,911,411,12,6838,1404,738,832,332,9,3843,882,726,1483,983,8,4183,796,141,1038,88,0,1112,879,924,1004,504,18,3084,221,732,886,386,12,9298,1237,815,821,321,8,6096,1001,138,957,107,1,969,1481,354,765,265,0,534,1403
1231,1120,620,18,4245,465,1003,1194,694,20,10252,1771,1485,1692,292,18,6133,1252,1156,1962,587,20,7132,1137,478,1592,642,0,2540,1189,1200,1232,357,24,4906,434,940,1258,283,16,12570,2355,1078,1270,120,10,6543,1537,552,1252,102,8,2582,2355,983,1037,537,5,1981,1880
1818,1417,917,25,5332,688,1178,1417,917,24,13619,2335,2132,2027,627,28,9015,1274,1420,2253,378,27,9368,1215,896,1781,831,1,4234,1624,1755,1585,710,35,6087,599,1138,1496,521,22,16381,2780,1726,1652,502,23,9200,1865,1060,1570,420,16,4535,2832,1058,1206,181,7,2452,1887
2658,2310,1810,37,10084,1254,1532,1936,36,28,15711,3377,2439,2277,877,34,11810,1274,1815,2697,822,38,14603,1497,1292,2143,1193,1,6454,1703,2065,1799,124,40,8323,1882,1319,1706,331,24,17374,3935,2312,1998,848,34,12251,2460,1322,1784,134,21,5616,3457,1382,1382,357,9,2906,2441
3211,2593,2093,46,11861,1744,2173,2343,443,40,26562,3965,3118,2676,1276,47,17836,1399,2218,3046,1171,46,18471,2578,1461,2388,63,1,7734,1905,2927,2260,585,57,15546,2670,1789,2024,644,33,26327,4746,2865,2272,1122,43,15225,3162,1799,2545,895,32,11263,3875,1923,1838,813,16,3872,3151
3530,3290,590,46,12458,2211,2264,2545,170,40,26772,5110,3732,3377,1977,53,21151,1503,2447,3274,199,52,20120,2578,1655,2769,14,2,8636,2922,3142,2438,263,60,17774,3581,2158,2414,1034,37,30183,5475,3228,2841,1691,49,17771,4041,1845,2742,217,32,11921,5252,2032,2347,1322,16,4399,3658
4299,3656,955,57,19552,2545,2333,3017,637,41,29916,5706,4104,3668,418,59,24305,1503,3030,3686,611,64,27423,3922,1908,3101,346,3,9667,3962,3820,3165,990,72,24885,4186,2628,2816,1436,41,34526,6627,3660,3134,299,56,20450,4299,2326,3640,1115,42,15127,6751,2391,2702,1677,20,5330,4003
4761,3946,1246,66,25157,3889,2907,3678,1298,49,38666,6831,4657,4156,906,69,31099,1520,3266,4259,584,64,28629,4653,2158,3462,627,5,13655,5015,4765,4078,1903,78,30328,5548,2642,2953,73,42,37916,6889,4028,3348,513,62,23025,5169,2555,4104,679,44,16799,8124,2577,2986,436,20,6671,4772
4864,4118,218,66,25209,4121,3458,4355,1975,53,45583,8165,5404,4696,1446,85,40010,2531,3710,4961,86,70,33006,4703,2291,3713,878,5,14862,5021,5137,4381,186,85,34706,5715,3532,3369,484,56,46100,7881,4528,3624,789,68,26273,6069,3018,4388,463,54,19869,8124,2645,3120,135,20,7249,7099
5389,4367,467,73,28570,4339,4014,4719,2339,65,59150,9333,5769,5068,-32,92,43959,2564,4366,5388,508,85,38393,4940,2560,4026,1191,5,15410,5289,5662,4728,533,94,37860,6573,4314,3823,938,72,62903,9640,5176,3968,68,78,30291,6214,3432,4655,725,61,22952,8130,2683,3260,275,20,7325,7192
5943,4657,757,83,34395,5342,4085,4841,311,65,59223,9477,6198,5546,446,101,50404,2657,5040,6216,1336,91,44622,6592,2885,4417,657,6,17079,6425,6398,4955,760,100,42169,6973,4544,4048,63,76,65025,10344,5605,4215,315,86,33529,6910,3790,5288,133,70,27861,10086,3104,3667,682,23,9970,9328
5943,4780,80,83,34429,5930,4734,5196,666,69,65250,10121,6557,6087,-253,101,52804,4379,5238,6488,308,91,44622,6987,3429,4980,1220,10,19395,6581,7256,5893,198,106,49104,7444,5001,4891,106,76,65713,12071,6478,5188,853,86,35542,8500,4066,5625,470,79,30794,10094,3400,3880,375,26,10817,9561
6532,5607,907,85,37425,5976,5091,5614,1084,69,70302,10476,7205,6978,638,114,66084,4379,6121,7528,1348,107,59105,7502,4231,5544,1774,13,20951,6965,8241,6864,1169,125,61198,7474,5255,5173,388,80,69638,14569,6755,5439,239,91,37991,10528,4246,5853,348,82,32757,11194,3551,4075,570,26,10894,11027
6827,5844,269,88,39571,5976,5795,5946,1416,81,82598,11509,7362,7376,236,121,72717,5392,6287,7699,104,110,62946,7593,4397,5703,83,14,21790,6983,8279,6987,792,125,62188,7474,5676,5498,713,88,81717,15341,7266,5695,495,99,43696,11121,5047,6315,60,98,41241,11238,3893,4271,16,29,11312,12192
7567,6267,692,101,48592,6404,6353,6320,1790,86,88702,12098,7954,8026,886,128,79191,6014,7008,8185,590,127,74149,7921,5116,6230,605,20,29733,7067,8802,7374,1179,137,68861,7665,5676,5621,386,88,83560,17378,7554,5927,727,105,45085,11121,5653,6695,440,110,47403,11238,4041,4427,172,30,11569,12192
7567,6439,164,101,49032,6486,6530,6577,422,90,97937,12567,8716,8646,1501,145,92993,6854,7008,8507,287,127,75350,9527,5116,6571,111,20,30950,8440,9721,7800,1605,149,77336,7841,6374,6013,778,97,96486,18515,8430,6304,1104,114,50358,11148,6254,7716,1461,119,60827,13373,4781,4956,701,33,14701,13046
8054,6783,508,110,54288,6626,6744,6831,676,93,101292,13927,8716,8808,263,145,93912,6890,7841,8930,710,140,89816,11516,5330,6753,78,23,32442,8440,10191,8222,2027,149,79974,10659,6944,6385,400,101,98902,20143,8706,6531,81,120,52654,11148,6945,8176,506,135,70036,13601,4800,5111,151,34,14702,13046
8644,7355,330,110,56419,8826,7424,7104,149,93,102391,14862,9842,9988,194,149,102019,9154,8025,9108,188,143,93841,11516,6437,7362,687,29,37825,9382,10438,8945,250,149,81156,11740,7929,7179,1194,104,105871,22099,9005,6729,279,120,54468,13617,7191,8378,63,135,71440,15733,5491,5777,417,34,15456,15024
8804,7532,507,110,57070,9471,8390,7645,690,106,120809,15887,10283,10267,473,149,105879,9181,8999,9943,1023,155,102964,12296,6748,7844,1169,31,42703,9512,10653,9151,456,154,83779,14700,8227,7484,219,110,113154,22202,9044,6851,401,120,57271,14041,7837,8866,552,152,84017,18141,5648,6036,586,37,17285,16161
9025,7715,690,110,58935,9766,8641,7853,898,110,128131,16678,11005,10975,1180,155,117910,10334,9265,10294,1374,157,110331,12612,6839,8054,1379,31,44545,9512,10778,9273,128,154,83779,15162,8698,7631,66,114,114661,22923,9288,7001,551,122,59037,15925,8001,9128,213,156,88639,19801,5728,6176,126,37,17567,16606
9952,8986,1961,112,64466,11150,9507,8467,1507,111,130298,19858,11538,11530,645,155,119769,11513,10041,10931,2011,161,118990,14355,8022,8610,1935,34,52848,10989,10963,9991,846,154,85363,17674,8906,7844,279,114,115015,25896,9745,7694,1244,122,61700,18582,8668,9716,801,157,91839,21675,6873,6311,261,37,19162,20103
