blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,76,222,0,500,0,0,104,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,89,181,0,512,12,0,133,0,0,500,0,0,0,0,0,500,0,0,0,0
215,580,80,3,792,82,325,606,106,4,3250,956,276,620,120,6,1382,70,93,563,63,2,525,81,133,608,108,0,302,295,276,626,126,6,2976,244,335,611,111,4,4236,1164,246,616,116,4,1179,0,75,543,43,1,673,70,75,563,63,0,111,139
771,922,422,13,2136,257,743,918,413,13,10448,1985,924,933,433,15,3984,304,587,986,481,17,5454,310,647,812,312,0,1159,490,924,1018,168,19,7881,1295,836,987,487,16,12847,2160,924,1006,506,17,4794,338,432,842,342,10,2777,388,432,791,291,1,560,257
1386,1269,769,24,3606,433,1326,1304,799,26,17116,2957,1477,1234,734,26,8469,517,880,1256,751,25,7870,437,918,1047,547,0,1798,699,1231,1204,354,23,9818,1645,1257,1260,760,24,17077,3652,1477,1332,832,29,7842,338,720,1145,645,18,6492,1138,720,1000,500,2,1320,775
1849,1525,1025,30,6035,941,1587,1578,1073,34,19553,2957,2088,1514,1014,36,11017,707,1119,1546,91,32,9487,476,1197,1260,760,1,3014,1618,2063,1606,756,37,13607,2591,1467,1500,225,28,20352,3912,2125,1681,1181,40,11349,422,975,1482,332,19,6967,1152,1316,1635,1135,3,2023,972
2464,1883,333,42,8375,1282,1972,1867,1362,42,26314,3994,2736,1769,1269,44,13410,1211,1705,1889,434,42,18621,799,1260,1435,160,1,3190,1662,2186,1750,165,38,13681,2591,1805,1804,529,36,32031,5502,2649,2015,215,49,16949,603,1275,1761,261,28,8903,1200,1616,1770,245,3,2956,1003
3112,2286,736,54,9988,1376,2353,2172,1667,50,35399,5059,3165,2016,266,52,16195,1211,2160,2431,976,56,22837,995,1653,1649,374,1,3792,2295,2987,2120,535,50,17937,2829,2231,2062,137,41,32998,5998,3159,2295,495,59,20556,613,1581,2106,606,41,12140,1595,1922,2024,499,3,3438,1417
3698,2658,1108,63,13255,1418,2994,2515,335,60,43494,5561,3813,2316,566,63,21187,1686,2662,2790,1335,67,26666,1273,2056,1861,581,2,4300,2345,3452,2367,782,54,21011,3277,2645,2402,477,49,41761,7324,3807,2718,918,72,26305,700,1944,2438,933,49,15187,1983,2285,2209,684,4,3607,1863
4343,3041,1491,76,19172,1441,2994,2638,108,60,46769,7021,4399,2648,898,73,25202,2557,3058,3356,1901,79,31074,1287,2476,2062,782,2,6322,2378,4046,3141,1556,66,24907,3885,3047,2836,911,50,50391,8413,4455,3318,1518,85,34489,870,2169,2717,37,58,16540,2183,2510,2346,21,4,3607,1886
