blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,94,0,500,0,0,0,0,0,500,0,0,53,173,0,500,0,0,0,0,0,520,20,0,208,0,0,505,5,0,0,70,0,500,0,0,0,66,0,500,0,0,0,0,0,500,0,0,0,0,0,600,100,0,267,124
153,542,42,1,884,460,327,648,148,4,1847,575,246,612,112,5,611,568,9,821,321,0,1065,782,9,710,210,0,1142,710,61,526,26,0,415,436,340,615,115,4,5080,823,122,547,47,2,917,538,13,921,421,0,635,625,199,852,352,0,1048,587
924,836,336,8,3585,991,608,998,488,10,4669,982,646,787,212,8,1491,1569,216,1257,57,1,1253,1102,256,928,203,4,1358,710,584,830,330,10,2698,914,549,788,288,8,8897,1507,641,828,328,11,2304,991,355,1194,344,6,1170,625,451,1021,46,1,1436,1094
924,959,109,8,3585,1082,850,1276,766,18,9656,1388,892,970,245,11,2858,2809,686,1608,408,12,3523,1148,726,1117,392,5,1848,1059,1416,1272,772,26,7014,980,1115,1441,941,22,13170,2120,1269,1512,587,18,3628,1571,915,1499,649,16,3996,752,754,1575,600,1,2095,1301
1673,1520,95,15,6010,1412,1370,1654,1144,30,17558,2858,1415,1246,521,18,4733,2843,1006,1919,719,20,5114,1167,1046,1271,546,5,2472,1200,1538,1436,86,29,7549,1684,1647,1833,1333,34,23376,2951,1801,1808,148,26,5862,1672,1315,1855,1000,27,6093,761,1154,1784,809,1,2239,1380
2661,1930,505,30,9377,1543,1590,1905,370,34,21892,3490,1415,1374,299,18,4948,3848,1434,2251,1051,29,7507,1261,1383,1475,745,6,2992,1651,1906,1678,328,36,9344,1801,1647,1960,285,34,23804,3050,2255,2262,602,33,7109,1672,1736,2135,1280,33,8381,1091,1258,2092,192,1,2516,1596
3092,2150,725,35,11975,2308,1883,2626,741,38,23924,4424,1563,1516,41,19,5098,4793,1980,2618,1418,43,11793,1395,1682,1610,230,6,3697,1662,2708,2024,674,49,13329,2490,1947,2502,827,38,31339,4146,3092,2829,1169,47,14348,1951,2380,2509,1654,48,15232,1400,1401,2677,42,1,3171,2780
3387,2349,224,39,14250,3435,2279,2918,1033,43,28562,5736,2089,1844,369,29,8461,5492,2286,2859,484,50,14021,1405,1776,1744,364,6,4328,1662,3438,2457,1107,58,17418,3547,2553,2908,1233,50,43606,5071,3526,3314,1654,55,21191,2216,2748,2778,298,57,17508,1400,1900,3406,771,2,4952,3129
4025,2911,786,46,19558,4998,2528,3269,479,47,34479,6104,2626,2097,272,34,13370,6389,3026,3290,915,65,21589,2656,1794,1912,102,7,4655,2602,4180,2957,507,62,20200,4391,3115,3574,44,56,50292,6149,4112,3941,2281,62,22804,3055,3214,3333,848,63,20814,1506,2533,4147,537,6,7177,4732
