blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,505,5,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
123,526,26,0,1045,261,525,671,221,8,3654,741,123,541,41,1,194,214,136,594,89,4,663,8,136,583,83,0,342,45,185,563,63,2,426,171,363,616,111,5,4392,558,276,600,100,5,712,18,68,521,21,0,377,198,37,523,23,0,0,275
615,795,295,8,2733,1119,1211,1132,682,24,14962,1979,738,762,262,7,1160,523,587,1000,495,18,3443,883,587,817,317,0,1817,374,924,853,353,12,3410,930,775,1363,858,13,8830,1640,986,933,433,15,1817,123,381,901,401,4,1712,709,320,699,199,2,510,444
1477,1170,670,23,5082,1201,1313,1335,885,28,16081,1979,1386,990,490,11,2482,1002,779,1203,18,23,4153,883,779,987,137,0,2222,752,1109,981,481,12,3411,930,1087,1802,1297,21,12395,1895,1477,1201,701,24,4301,137,644,1240,90,11,3198,849,584,1194,394,3,1615,637
1819,1439,939,28,6475,1533,1732,1575,1125,35,21137,2378,1668,1253,53,17,3505,1179,903,1346,86,24,4910,1879,779,1201,351,0,2943,1694,2033,1411,911,28,7026,1251,1151,2376,261,21,13639,2912,2125,1530,1030,34,6616,485,1141,1937,787,22,6923,1239,1142,1517,117,8,3485,1483
2433,1793,1293,41,9230,2198,2059,1858,108,43,28009,3001,1944,1475,275,23,6132,2248,1373,1752,492,38,7365,1947,1249,1376,526,0,3206,1824,2543,1959,9,34,8782,1978,1466,2680,565,29,22849,3796,2773,1916,471,47,9093,615,1384,2246,341,29,8788,1239,1355,1727,327,9,4019,1765
2947,2519,219,50,11556,2467,2484,2246,496,52,33715,3420,2653,1886,686,38,10678,2323,1568,2018,53,45,9246,3079,1613,1747,147,2,5732,2262,3158,2431,481,44,14410,2221,1729,3029,299,33,24429,4849,3234,2197,247,56,17103,735,1858,2895,985,43,14827,1874,1828,1883,483,10,4497,2317
3656,2899,599,62,15590,2895,2923,2590,490,62,43273,4586,3301,2261,1061,50,14570,2936,2049,2363,398,55,14866,3089,1876,1881,206,2,6621,2280,3405,2616,666,47,16784,3061,2133,3343,613,41,33711,5883,3973,2591,641,70,20247,743,2085,3191,106,50,17347,2039,2179,2129,329,14,6016,2409
3906,3214,14,64,18230,4737,3400,3246,1146,69,55650,5980,3919,2587,1387,59,18862,3537,2095,2526,-199,57,15661,4158,1922,2098,73,2,6975,3325,3588,2788,38,50,17943,3773,2687,3920,1190,43,42704,6854,4621,3158,1208,83,27371,1074,2877,4051,961,68,24565,3412,2600,2693,893,16,7857,3357
