blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
6,533,33,0,137,0,6,900,400,0,218,155,6,533,33,0,82,0,0,500,0,0,0,0,6,598,98,0,191,0,0,500,0,0,0,0,0,500,0,0,0,18,0,500,0,0,94,19,0,505,5,0,60,592,0,505,5,0,0,0
192,617,117,3,740,17,6,921,71,0,1786,452,283,640,140,5,1694,237,208,622,122,5,978,0,120,641,141,0,947,134,185,563,63,2,782,62,345,615,115,4,4292,702,276,620,120,6,1484,265,136,599,94,4,438,658,136,538,38,0,2,71
931,1017,517,17,4421,524,491,1219,369,8,6634,1682,931,961,61,17,5133,308,446,1177,677,13,2955,1119,358,991,41,0,2034,1188,676,797,297,8,3507,653,712,878,378,12,7703,1199,590,1171,671,11,3450,907,599,875,370,12,3001,1247,229,752,77,0,581,827
1361,1286,786,25,6433,733,1029,1799,949,16,13372,2249,1392,1202,302,24,6293,308,727,1405,205,19,3973,1119,835,1358,408,2,2573,1606,1416,1190,690,21,6247,975,1047,1177,327,20,13240,1964,958,1406,106,18,5056,907,863,1121,136,17,4301,1247,493,947,272,0,1620,1524
2132,1651,1151,36,10918,1361,1229,2012,237,20,15577,2577,2070,1577,677,37,9979,514,991,1681,31,26,5278,1638,1099,1552,252,2,3646,2000,1881,1431,931,25,7615,1888,1197,1360,75,24,14693,2298,1697,1761,461,30,9887,1098,1208,1488,503,28,8109,1537,838,1121,446,0,1988,1650
2564,1973,323,45,14424,1974,1265,2160,85,22,20278,4008,2533,1890,240,46,13106,514,1259,1951,301,34,7037,2003,1305,1711,411,2,4065,2193,2642,1883,283,36,12148,2167,1706,2205,920,32,23204,3412,2135,2550,450,35,12106,1514,1640,1873,888,41,10883,1626,1271,1321,646,0,2560,1743
3025,2270,220,55,18269,2067,1781,2726,651,29,28220,5216,3085,2190,540,57,19256,775,1704,2509,859,39,9897,2847,1611,2134,179,4,4980,3252,3071,2159,334,45,15698,2220,2077,3206,1916,38,27205,4978,2688,2855,755,46,17011,1569,2072,2447,1462,49,15416,2471,1553,1707,2,1,4111,2554
3733,3050,1000,70,24826,2325,1896,2861,311,30,28742,5303,3457,2642,342,63,21356,1749,2062,2875,425,50,13350,2857,1969,2269,314,4,4980,3272,3698,2539,714,51,19390,2523,2232,3374,184,42,31374,5663,3002,3281,1176,53,21585,1688,2567,2786,101,58,18620,2496,1952,2202,497,1,5788,2568
4382,3477,1427,79,28809,2925,2720,3384,834,42,39921,7469,3919,2883,583,70,26589,2749,2401,3196,746,58,16531,3241,2213,2483,528,4,5496,4479,3974,2683,858,52,20823,3281,2586,3912,722,46,36795,6856,3726,3697,1592,62,27816,2816,3159,3456,771,73,26389,2948,2547,2825,1120,2,7654,2722
4935,3739,1689,87,33390,3851,2776,3507,457,42,39921,7469,4287,3122,72,77,28990,2764,2961,3528,1078,70,21104,3805,2344,2650,140,5,6308,4479,4641,3101,1276,66,25996,4124,3204,4318,1128,58,50500,7861,4101,3964,559,71,31695,3078,3509,3876,1191,85,32502,3758,2866,3113,33,2,8807,2944
4935,3862,192,87,33687,4470,3568,3942,892,54,52753,8963,4996,3497,447,89,35919,2861,3273,3728,178,74,23674,3805,2632,2865,345,7,7341,4631,5202,3882,257,71,29316,4478,3829,5078,213,68,62528,8682,4811,4554,1149,85,38274,3460,3905,4284,644,98,37164,3859,3224,3315,235,3,9103,3043
5705,4279,609,101,41235,5090,3972,4543,1493,57,56177,10483,5735,3892,842,101,43026,3078,4059,5736,2186,82,31114,5269,3061,3365,145,7,8728,6301,5663,4158,533,80,34001,5499,4344,5688,823,76,66722,11037,5515,5448,2043,95,43969,4001,4078,4556,316,98,38898,5124,3350,3670,590,3,10667,4107
6258,4598,928,112,48897,5441,4248,4765,390,60,61148,11351,6111,4350,145,110,47266,3078,4288,5942,292,87,33402,5325,3190,3586,361,8,9038,6301,6464,4660,1035,96,40585,6013,4758,6080,1210,87,76871,11351,5740,6030,175,95,44974,4524,4862,5725,1485,121,48181,5415,3813,4158,1078,3,12734,4220
6906,5191,1521,125,58293,6061,4725,5121,746,69,70324,12707,7051,4854,649,127,55312,3860,4733,6248,598,95,38728,5551,3493,4131,146,10,9888,6402,7112,5053,1428,108,47113,6504,4758,6202,67,87,78500,13269,6169,6255,400,101,50073,4808,4923,5862,97,122,50184,5956,3813,4358,63,3,13900,4220
7020,5363,143,125,59284,7517,4963,5375,1000,73,75684,14977,7289,5158,303,131,58712,4597,5285,6922,1272,106,47751,5622,3690,4361,376,10,10304,6402,7683,5487,212,114,51209,6645,5434,6658,523,95,88712,14908,6834,7281,951,109,58640,5778,5624,6419,649,136,60894,6903,4450,4781,486,6,17231,4371
7358,5577,357,130,63790,7896,5287,5607,432,77,78561,15187,7564,5391,186,137,63207,4793,5871,7321,271,118,56272,5656,3761,4517,527,11,10307,6768,8237,5837,562,124,62081,7202,6253,7264,1129,107,105547,15727,7573,7665,1335,120,66546,5778,6211,6811,1041,147,69258,7380,4450,4921,362,6,17231,4371
8192,6107,887,146,70856,8156,5587,5794,619,81,85443,15385,8412,5926,721,153,72934,5712,6635,7844,794,136,71725,6023,3948,4727,732,12,10664,8040,8855,6229,954,135,68235,7587,7121,7712,27,123,123064,17016,8203,8051,846,130,75366,6325,6518,7164,1394,157,75919,8745,4756,5090,530,8,18697,4371
