blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,406,0,325,601,101,4,1442,408,215,594,94,4,505,0,113,584,84,3,869,63,113,523,23,0,374,143,185,584,84,3,207,0,468,655,155,6,4490,966,215,581,81,3,453,56,113,563,63,2,359,116,113,523,23,0,0,0
924,1018,518,19,5257,79,650,893,393,12,7452,1369,768,914,414,16,2369,304,507,1216,716,15,4279,315,507,830,330,2,1852,1202,584,762,262,6,823,199,752,1078,578,14,9603,1291,893,960,460,16,2934,573,469,1188,688,8,3017,766,450,765,265,1,394,1134
1416,1309,809,28,7765,348,1023,1207,702,21,13773,1955,1453,1260,760,28,4815,344,977,1804,54,22,6262,503,582,1099,149,2,1852,1202,1324,1106,606,16,2494,477,1171,1445,945,24,13459,1773,1262,1215,715,24,5137,748,619,1374,174,11,3328,1076,600,921,121,2,501,1134
2094,1613,1113,39,11211,885,1325,1460,170,29,16456,2429,2040,1583,1083,37,7677,652,1396,2185,435,34,9507,760,941,1343,393,5,2858,1238,1910,1396,896,23,5675,967,1541,1761,261,32,19460,2549,1971,1570,1070,36,8396,1194,1178,1741,541,23,6082,1317,921,1175,370,6,1186,1368
2371,1820,20,44,12801,2205,1674,1752,462,37,25725,3754,2718,1936,1436,48,10644,834,1941,2570,820,47,13538,796,1179,1557,607,7,4939,1754,2947,2015,1515,34,9201,1377,1697,1949,449,36,24139,2917,2465,1883,283,45,11104,1399,1460,2011,361,31,8279,1416,1203,1330,125,7,1337,1413
2769,2113,313,54,14898,2815,1921,2302,1012,41,30851,4624,3233,2165,485,55,12603,978,2435,2935,1185,56,17829,881,1366,1788,838,8,5744,2016,3379,2287,52,40,10591,1698,1753,2071,61,36,24493,3829,3018,2150,550,54,14932,1805,1828,2367,717,42,11038,2065,1447,1552,347,9,2343,1531
3540,2458,658,63,18420,4322,2321,2611,221,49,36138,4986,3912,2566,886,69,16637,1430,2661,3231,181,63,20713,956,1592,1996,71,9,6374,2063,4027,2604,369,48,15089,2096,2219,2440,425,47,37450,5089,3605,2358,758,59,18067,2331,2148,2691,166,51,13348,2148,1767,1776,46,11,2972,1550
3724,2655,160,67,20107,4639,2868,2962,572,60,41747,5953,4066,2722,117,71,17945,2481,3166,3751,701,78,27585,1344,1921,2311,386,11,7416,2276,5170,3283,1048,61,22227,2594,3107,3180,215,57,45262,6193,4446,3115,1515,71,25244,2379,2635,2982,457,61,16812,2323,2031,1932,202,12,3616,1740
