blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0
127,625,125,0,234,0,325,601,101,4,3444,784,187,847,347,2,790,126,27,861,11,0,1089,993,120,1242,742,1,638,49,185,584,84,3,353,0,300,586,86,4,4920,838,61,533,33,0,117,663,13,821,321,0,651,822,13,675,100,0,287,717
495,818,318,4,1202,347,685,869,369,12,10442,1429,771,1167,667,14,2306,237,103,1025,25,2,1684,1773,595,1474,974,6,1173,100,924,962,462,16,2836,244,730,1206,706,12,11097,2037,740,938,438,14,2431,663,311,1156,356,8,1601,1006,311,928,353,0,962,1104
1173,1133,633,13,4223,580,937,1167,232,20,12619,1938,1419,1494,994,24,5747,746,366,1280,280,9,3346,2374,984,1672,1172,9,2130,575,924,1085,585,16,3645,1038,1290,1604,1104,24,17652,3142,1323,1236,736,24,5851,663,785,1492,692,19,3444,1439,785,1177,597,1,1841,1567
1514,1326,826,17,6560,1647,1232,1525,590,25,18700,2603,2075,2146,1646,34,12186,862,901,1620,620,19,5689,2833,1303,1897,1397,12,3164,1361,1735,1752,1252,27,10261,1507,1851,2045,1545,32,22772,4064,1818,1533,48,31,8219,1726,1298,2254,1454,27,7055,1824,1146,1542,962,1,2830,1786
2036,1553,353,23,10598,2309,1562,2425,1490,32,22751,3350,2352,2368,368,40,14062,1048,1071,1967,317,22,6749,3223,1303,2032,207,12,3164,1531,2383,2109,384,37,15429,2216,2011,2264,239,36,26162,4372,2466,1871,386,41,12363,1751,1719,2714,89,31,8763,2392,1225,1749,219,1,3325,2190
2560,1860,660,31,14104,3284,1713,2746,1811,34,23787,3668,2796,3042,142,47,16807,2330,1377,2226,276,27,9249,4342,1696,2582,757,13,4437,2697,3169,2862,1137,47,21203,3551,2223,3409,1384,37,27851,5588,2702,2437,102,41,13745,3208,2137,3266,641,37,12878,2910,1345,2012,132,1,3814,2786
3147,2185,585,40,18961,3361,2292,3135,385,46,33788,4651,3073,3263,363,53,20077,2380,2170,3154,1204,41,13804,5731,2180,3217,692,16,5660,3663,3541,3334,509,54,25436,3868,2828,3804,1779,49,37816,6132,3411,2856,521,56,19773,3216,2363,3737,412,44,17116,4257,1571,2425,120,1,7295,3921
3270,2524,49,42,20949,4738,2349,3292,107,48,39916,5763,3349,3527,277,59,23138,3561,2397,3454,329,48,16085,5927,2406,3372,447,17,6582,3663,4320,4127,1302,65,30299,4051,3112,4696,2671,49,43708,7431,4120,3308,973,68,24915,4220,2903,4236,911,58,23055,4586,1836,2713,408,1,8249,3921
3856,2815,15,52,25934,6306,3348,3904,719,56,47712,6586,3963,4008,758,71,29228,3561,3058,4398,38,64,22249,7248,3067,3815,890,19,9084,4569,5181,4614,89,76,37036,5500,3501,5138,88,53,47358,7592,4427,3509,134,73,27066,4853,3054,4450,450,63,25804,5694,1986,2894,189,1,9775,4989
4104,3061,261,56,29586,7791,3668,4210,225,62,54058,6847,4519,4370,1120,82,33967,3754,3263,4684,319,69,23378,7585,3272,4025,200,21,9853,5039,6063,5274,749,86,43565,6569,3944,5414,364,61,55852,8275,5159,3895,30,85,32914,4853,3526,4823,818,75,28867,5943,2398,3114,409,1,10319,5945
4579,3413,613,69,39559,8955,4244,4748,763,70,62506,7172,4889,4706,551,87,36725,3831,3838,6427,2062,76,32253,9476,3907,4654,824,23,11286,5455,6711,5859,1334,99,52473,6749,4458,5761,711,69,63593,11150,5746,4409,544,94,38962,6261,3734,5588,983,77,30260,7275,2495,3389,335,1,11293,7137
5162,3739,939,81,45290,9007,4481,5019,169,76,75688,7829,5643,5343,1188,97,44387,3838,4054,6668,273,82,35221,9476,4061,4800,145,23,11286,5455,6988,6711,186,105,55725,6749,4458,6108,358,69,65650,11335,6061,4927,512,102,46274,6269,4259,5971,41,86,34952,7472,2495,3585,530,1,11293,7137
