blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,79,109,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,38,0,0,500,0,0,0,0,0,500,0,0,71,79,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,161,29,325,601,151,4,2444,1316,234,893,93,2,787,511,18,821,21,0,197,0,18,696,71,0,534,278,13,621,121,0,742,781,325,601,101,4,3634,659,105,980,180,3,1320,669,113,563,63,2,590,0,113,523,23,0,0,85
646,867,367,12,1814,362,836,982,532,16,12112,2163,882,1212,412,13,3839,1176,354,1076,276,7,2071,454,262,930,305,0,1232,1082,938,1023,523,16,3395,1230,698,856,356,11,7364,1191,606,1273,473,11,2883,1161,508,927,427,14,2627,281,508,825,325,0,785,822
1262,1230,730,23,4165,401,1335,1355,905,28,20445,3626,1312,1480,680,21,5883,1304,774,1413,613,17,4269,559,620,1144,519,0,1896,1264,1400,1298,798,24,5364,1299,802,1065,565,15,8569,1191,1220,1567,767,22,4896,1434,888,1232,732,24,4600,434,827,1056,556,0,1234,984
1972,1646,1146,37,7487,769,1368,1499,-106,30,21506,4066,2225,2135,110,32,9234,2088,1256,1619,819,22,6595,1076,1095,1359,734,0,2780,1507,2139,1672,1172,36,8495,1923,802,1187,37,15,8569,1191,1918,2450,1650,27,7022,2082,1326,1564,1064,34,7704,768,1204,1270,770,0,1546,1469
2402,1881,1381,43,9366,1627,1807,1921,316,38,30389,4946,3077,2784,659,42,13633,3287,1532,1922,1122,28,8362,1636,1389,1853,1228,0,2848,1818,2684,2151,1651,45,11067,2431,1401,1794,644,20,12538,2269,1979,2586,236,28,8869,3163,1696,2200,1700,41,12357,1805,1543,1794,1294,0,3413,2177
3046,2199,374,55,12659,1642,2150,2533,203,43,35538,5130,3445,3025,250,49,16152,3287,1824,2245,270,35,10238,1636,1692,2123,148,0,3000,1915,2961,2465,215,51,12569,2571,1611,2095,70,24,14460,2293,2500,2869,519,38,11330,3163,1828,2385,185,44,13105,1805,1705,1967,167,1,4058,2642
3632,2565,390,66,15398,1764,2606,2860,525,52,41227,5933,4318,3692,267,60,21381,4361,2243,2586,606,46,14536,1917,1865,2373,398,0,3420,2521,3738,2944,689,68,18737,2749,1762,2217,192,24,14759,2645,2933,3166,266,45,15836,4389,2135,2710,510,53,15586,2369,2032,2267,462,2,5597,3308
4588,3270,1095,79,21807,2857,2800,3073,-187,56,46081,7316,4667,4252,27,64,24664,5862,2617,3549,1569,51,17393,2434,2050,2648,273,0,3774,3240,3953,3122,67,71,21320,4138,2367,2856,831,29,18848,4044,3173,3433,533,45,16977,5722,2442,3781,81,56,19043,3513,2342,2965,1160,2,6964,4567
5117,4003,1828,88,29407,3860,3412,3692,432,60,55962,8174,5526,4780,555,71,28842,7231,3079,3878,148,60,20674,2488,2402,2822,12,1,5010,3496,4325,3308,253,75,23772,5636,2660,3084,184,33,21669,4494,3572,3640,440,50,19930,7022,2685,4051,351,65,20665,3513,2585,3121,216,2,8163,4578
5580,4319,369,96,33777,4555,4026,4061,801,72,66895,9205,6174,5187,362,84,35479,7349,3590,4329,594,74,28305,3307,2820,3103,293,1,5506,4402,4911,3624,569,83,28355,6460,3202,3378,478,40,30564,5261,4101,3963,358,60,22731,7022,3141,4537,837,77,28375,4798,2962,3571,656,4,9931,4822
6674,5340,1390,108,43048,5431,4455,5130,1645,76,69748,9709,6969,6328,1503,96,47451,9143,3990,4816,481,75,30947,4520,2820,3293,233,1,5506,5394,4911,3746,256,83,28595,7649,3777,4237,1337,48,38752,5902,4468,4222,612,65,26141,9033,3469,4944,139,84,31425,5678,3309,4320,205,4,11871,5396
7227,5847,1897,120,50170,5894,4932,5657,272,80,77074,11735,7517,7126,801,100,51836,9533,4377,5156,816,86,37006,5397,2994,3498,438,1,5905,6341,5094,3918,428,86,30568,8550,4197,4441,1541,52,40603,6140,5027,4744,254,69,29199,10559,3853,5227,422,94,37419,6943,3868,4868,753,13,17486,6982
7722,6248,248,129,56065,7751,5149,5929,469,84,85442,12629,8496,8463,2138,110,60948,9614,4908,5863,23,97,43825,6046,3499,3826,501,1,6150,6852,6015,5046,491,97,35629,9556,4784,4747,332,53,44768,6419,5408,4929,439,73,30370,10594,4225,5536,31,101,42671,7569,4310,5258,388,23,24589,7295
8278,6689,689,140,62203,7982,6012,6410,945,97,97146,15041,9182,9132,107,121,70006,9614,5447,6437,597,104,50578,6638,3667,4181,851,2,6513,7946,6382,5302,312,105,40314,9705,5584,5240,825,65,59905,7655,5673,5109,89,75,33177,10672,4379,5693,188,103,46277,9143,4775,5511,641,30,28457,7295
8370,6896,896,142,66138,8932,7155,7059,1593,118,117618,16153,9983,9648,623,137,81651,9792,5926,7169,154,117,62755,6692,3932,4372,42,2,6699,7946,6754,5613,623,112,43907,10384,5621,5376,71,66,63121,9304,6248,5467,147,84,37030,10803,4781,6022,517,111,51853,9331,5064,5789,919,35,30246,7506
8862,7319,1319,146,75169,10161,7389,7292,222,123,125724,16314,10417,10307,1283,147,94206,10952,6389,7524,509,126,69246,6769,4430,4667,337,2,6699,8419,7383,6163,558,127,52260,11499,6202,5825,515,74,75105,9776,6464,5773,153,88,39836,12780,5447,6819,1314,125,62735,9609,5293,6089,115,38,32623,7597
9265,7626,241,156,79517,10307,8106,7720,650,136,136481,16743,11029,10935,60,154,104414,11511,7202,8399,1414,143,92372,7078,4914,4987,202,3,6867,8419,7383,6286,681,127,52260,12817,6907,6240,925,84,85827,10557,6764,5940,320,90,41019,12876,6126,7199,419,136,70652,9723,5687,6350,371,47,39527,7727
9781,8216,831,159,82167,12138,8626,8102,1032,139,141324,19405,11647,12042,1168,160,121562,13368,7591,8863,453,149,98972,7428,5825,5497,707,4,7013,8732,7693,6568,963,132,55490,15192,6997,6362,1047,84,87593,12525,6916,6084,464,91,45468,14950,6191,7364,44,139,72204,11481,5778,6516,536,48,41153,9576
9963,8377,992,160,83619,12180,8809,8403,1333,144,147067,19912,11829,12183,1308,160,124460,13368,7773,9263,853,157,108821,7451,6008,5644,854,4,7293,8744,7693,6609,1004,132,55490,15192,7235,6403,1088,84,88397,12525,6916,6125,505,91,45468,14950,6191,7405,85,139,72204,11481,5796,6563,583,48,41300,9667
