blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,93,0,500,0,0,0,100,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,93,0,0,520,20,0,100,0
215,613,113,4,745,121,430,621,171,6,4580,926,215,534,34,1,609,236,191,625,120,6,1190,226,191,603,103,0,440,383,185,563,63,2,1006,133,325,601,101,4,3038,816,185,561,61,2,176,366,0,521,21,0,763,383,0,604,104,1,449,136
584,861,361,9,2676,878,836,982,532,16,12864,1736,924,847,347,13,3175,838,587,961,456,16,3530,321,587,757,257,0,1785,632,924,948,448,15,5485,679,704,886,386,12,9441,1493,652,762,262,7,1302,743,412,804,304,9,2825,511,412,778,278,1,974,291
1316,1363,863,19,6995,1659,1206,1530,1080,22,15204,2279,1344,1356,206,18,5533,1998,803,1161,656,20,5313,385,742,962,57,1,2621,1189,1324,1190,90,21,7641,1686,1313,1452,952,24,14038,2238,1170,1377,177,13,4963,1276,901,1137,637,21,5588,1003,901,979,479,2,1712,628
1626,1641,256,24,9845,2212,1483,1818,68,30,20816,2690,2083,1724,574,31,7496,2046,1401,1585,1075,35,8001,884,1216,1140,235,2,3663,1352,2125,1598,498,34,11291,2374,1701,1741,116,32,19239,2713,1672,1592,392,18,5852,1358,939,1259,134,21,6127,1003,939,1173,88,2,1991,945
2179,1924,539,33,13409,3388,2024,2219,469,42,31719,3525,2612,2019,869,41,9767,2219,1401,1708,173,35,8001,1159,1254,1275,370,2,3746,1352,2463,1832,732,40,14310,3300,1899,1928,303,36,24442,3243,2250,1880,680,28,8392,1600,1363,1571,446,33,8718,1059,1332,1328,243,2,2242,969
2551,2145,245,38,14364,3835,2536,2797,1047,50,36923,3823,2690,2298,148,41,10499,3021,1438,1856,21,36,8892,2013,1292,1489,234,2,4414,2339,2531,1954,154,40,15173,4024,2128,2736,61,40,29490,4363,2651,2094,44,34,10536,2144,1573,2019,139,35,9570,2073,1669,1738,653,7,2928,1050
3251,2819,919,47,19811,4060,2783,3084,234,52,39290,4024,3338,2654,204,52,14029,4339,1843,2223,383,47,11208,2094,1758,1672,417,3,5229,3284,2716,2120,20,42,16566,5319,2666,3401,726,48,36652,5102,3178,2526,476,41,13684,2565,1782,2273,393,39,12487,2323,1970,1967,882,9,3286,1069
3528,3194,244,51,21308,4080,3297,3947,1097,56,44456,4761,3802,2926,476,58,17454,4495,2309,2551,711,56,13825,2733,2101,2007,347,4,5700,3750,2992,2324,224,46,24365,6006,3026,3694,1014,57,49392,5865,3663,2795,745,49,16885,2691,2100,2501,271,46,16055,3086,2288,2178,228,10,5190,2188
